id,sec,type,startPos,finishPos,status,sync,groupId,visible,size,distance
1,0,100,0,0,647,0,0,121,,
2,0,91,,,,0,0,,,0
3,0,93,,,100,0,0,,,
4,1.387283,3,3,3,0,0,16,,,1.387283
5,1.726879,1,5,1,0,0,0,-90,10,1.726879
6,1.784682,1,1,5,0,0,0,-90,10,1.784682
7,1.842486,1,3,3,0,0,0,-90,10,1.842486
8,1.900289,1,2,4,0,0,0,-90,10,1.900289
9,1.958092,1,4,2,0,0,0,-90,10,1.958092
10,2.015896,1,1,5,0,0,0,-90,10,2.015896
11,2.073699,1,5,1,0,0,0,-86,10,2.073699
12,2.131503,1,2,4,0,0,0,-86,10,2.131503
13,2.189306,1,4,2,0,0,0,-86,10,2.189306
14,2.24711,1,3,3,0,0,0,-86,10,2.24711
15,2.304913,1,5,1,0,0,0,-86,10,2.304913
16,2.362717,1,1,5,0,0,0,-86,10,2.362717
17,2.42052,1,3,3,0,0,0,-82,20,2.42052
18,2.478324,1,2,4,0,0,0,-82,20,2.478324
19,2.536127,1,4,2,0,0,0,-82,20,2.536127
20,2.593931,1,1,5,0,0,0,-82,20,2.593931
21,2.651734,1,5,1,0,0,0,-82,20,2.651734
22,2.709538,1,2,4,0,0,0,-82,20,2.709538
23,2.767341,1,4,2,0,0,0,-78,30,2.767341
24,2.825145,1,3,3,0,0,0,-78,30,2.825145
25,2.882948,1,5,1,0,0,0,-78,30,2.882948
26,2.940751,1,1,5,0,0,0,-78,30,2.940751
27,2.998555,1,3,3,0,0,0,-78,30,2.998555
28,3.056358,1,2,4,0,0,0,-78,30,3.056358
29,3.114162,1,4,2,0,0,0,-74,40,3.114162
30,3.171965,1,1,5,0,0,0,-74,40,3.171965
31,3.229769,1,5,1,0,0,0,-74,40,3.229769
32,3.287572,1,2,4,0,0,0,-74,40,3.287572
33,3.345376,1,4,2,0,0,0,-74,40,3.345376
34,3.403179,1,3,3,0,0,0,-74,40,3.403179
35,3.460983,1,5,1,0,0,0,-70,50,3.460983
36,3.518786,1,1,5,0,0,0,-70,50,3.518786
37,3.57659,1,3,3,0,0,0,-70,50,3.57659
38,3.634393,1,2,4,0,0,0,-70,50,3.634393
39,3.692197,1,4,2,0,0,0,-70,50,3.692197
40,3.75,1,1,5,0,0,0,-70,50,3.75
41,3.807803,1,5,1,0,0,0,-66,60,3.807803
42,3.865607,1,2,4,0,0,0,-66,60,3.865607
43,3.92341,1,4,2,0,0,0,-66,60,3.92341
44,3.988439,1,3,3,0,0,0,-66,60,3.988439
45,4.039017,1,5,1,0,0,0,-66,60,4.039017
46,4.096821,1,1,5,0,0,0,-66,60,4.096821
47,4.154624,1,3,3,0,0,0,-62,70,4.154624
48,4.16185,3,3,3,0,0,16,,,4.16185
49,4.212428,1,2,4,0,0,0,-62,70,4.212428
50,4.248555,3,4,3,0,0,16,,,4.248555
51,4.270231,1,4,2,0,0,0,-62,70,4.270231
52,4.328035,1,1,5,0,0,0,-62,70,4.328035
53,4.33526,3,2,3,0,0,16,,,4.33526
54,4.385838,1,5,1,0,0,0,-62,70,4.385838
55,4.421965,3,4,3,0,0,16,,,4.421965
56,4.443642,1,2,4,0,0,0,-62,70,4.443642
57,4.501445,1,4,2,0,0,0,-58,80,4.501445
58,4.508671,3,2,3,0,0,16,,,4.508671
59,4.559249,1,3,3,0,0,0,-58,80,4.559249
60,4.595376,3,4,3,0,0,16,,,4.595376
61,4.617052,1,5,1,0,0,0,-58,80,4.617052
62,4.674855,1,1,5,0,0,0,-58,80,4.674855
63,4.682081,3,2,3,0,0,16,,,4.682081
64,4.732659,1,3,3,0,0,0,-58,80,4.732659
65,4.768786,3,4,3,0,0,16,,,4.768786
66,4.790462,1,2,4,0,0,0,-58,80,4.790462
67,4.848266,1,4,2,0,0,0,-54,90,4.848266
68,4.855491,3,1,3,0,0,16,,,4.855491
69,4.898844,3,5,3,0,0,16,,,4.898844
70,4.906069,1,1,5,0,0,0,-54,90,4.906069
71,4.942197,3,1,3,0,0,16,,,4.942197
72,4.963873,1,5,1,0,0,0,-54,90,4.963873
73,4.985549,3,5,3,0,0,16,,,4.985549
74,5.021676,1,2,4,0,0,0,-54,,5.021676
75,5.028902,3,1,3,0,0,16,,90,5.028902
76,5.072254,3,5,3,0,0,16,,,5.072254
77,5.07948,1,4,2,0,0,0,-54,90,5.07948
78,5.115607,3,1,3,0,0,16,,,5.115607
79,5.137283,1,3,3,0,0,0,-54,90,5.137283
80,5.15896,3,5,3,0,0,16,,,5.15896
81,5.195087,1,5,1,0,0,0,-50,,5.195087
82,5.202312,3,1,3,0,0,16,,,5.202312
83,5.245665,3,5,3,0,0,16,,,5.245665
84,5.25289,1,1,5,0,0,0,-50,,5.25289
85,5.289017,3,1,3,0,0,16,,,5.289017
86,5.310694,1,3,3,0,0,0,-50,,5.310694
87,5.33237,3,5,3,0,0,16,,,5.33237
88,5.368497,1,2,4,0,0,0,-50,,5.368497
89,5.375723,3,1,3,0,0,16,,,5.375723
90,5.419075,3,5,3,0,0,16,,,5.419075
91,5.426301,1,4,2,0,0,0,-50,,5.426301
92,5.462428,3,1,3,0,0,16,,,5.462428
93,5.484104,1,3,3,0,0,0,-50,,5.484104
94,5.50578,3,5,3,0,0,16,,,5.50578
95,5.549133,3,1,3,0,0,16,,,5.549133
96,5.635838,9,1,1,68,0,28,,20,5.635838
97,5.722543,9,1,2,69,0,28,,30,5.722543
98,5.722543,9,1,2,69,0,29,,30,5.722543
