0.03333,3,,,,D20
0.03333,4,,,,D20
0.03333,5,,,,D20
0.03333,MOT_all,dna01,,
2.63307,2,1-2,,,
3.5663099999999996,2,w2,,,
3.83295,2,2-3,,,
4.76619,2,w3,,,
4.799519999999999,2,hj3,,,
5.63277,1,1-2,,,
6.03273,2,w3,,,
6.5660099999999995,1,w2,,,
6.83265,1,2-3,,,
7.59924,1,hj3,,,
8.3325,1,3-4,,,
8.3325,2,3-4,,,
8.3325,3,1-2,,,
8.3325,4,1-2,,,
8.3325,5,1-2,,,
9.16575,1,sj4,,,
9.16575,2,sj4,,,
9.26574,5,w2,,,
9.26574,4,w2,,,
9.26574,3,w2,,,
9.6657,2,w4,,,
9.6657,1,4-1,,,
9.6657,2,4-1,,,
9.6657,3,2-3,,,
9.6657,4,2-3,,,
9.6657,5,2-3,,,
10.498949999999999,1,j1-2,,,
10.498949999999999,2,j1-2,,,
10.598939999999999,5,w3,,,
10.598939999999999,4,w3,,,
10.598939999999999,3,w3,,,
11.298869999999999,1,2-3,,,
11.298869999999999,2,2-3,,,
11.298869999999999,3,3-4,,,
11.298869999999999,4,3-4,,,
11.298869999999999,5,3-4,,,
12.09879,1,3-4,,,
12.09879,2,3-4,,,
12.09879,3,4-1,,,
12.09879,4,4-1,,,
12.09879,5,4-1,,,
12.632069999999999,1,hj4,,,
12.632069999999999,2,hj4,,,
12.632069999999999,3,1-2,,,
12.632069999999999,4,1-2,,,
12.632069999999999,5,1-2,,,
13.56531,5,w2,,,
13.56531,4,w2,,,
13.56531,3,w2,,,
13.865279999999998,2,w4,,,
13.865279999999998,1,w4,,,
14.165249999999999,1,sj4,,,
14.165249999999999,2,sj4,,,
14.165249999999999,3,sj2,,,
14.165249999999999,4,sj2,,,
14.165249999999999,5,sj2,,,
14.665199999999999,5,w2,,,
14.665199999999999,4,w2,,,
14.665199999999999,3,w2,,,
14.665199999999999,2,w4,,,
14.665199999999999,1,4-1,,,
14.665199999999999,2,4-1,,,
14.665199999999999,3,2-3,,,
14.665199999999999,4,2-3,,,
14.665199999999999,5,2-3,,,
15.29847,1,,r1,,
15.29847,2,,l1,,
15.29847,4,,l1,,
15.29847,5,,r1,,
15.59844,5,w3,,,
15.59844,4,w3,,,
15.59844,3,w3,,,
15.59844,2,w1,,,
15.59844,1,w1,,,
16.06506,1,sp1-2,,,
16.06506,2,sp1-2,,,
16.06506,3,sp3-4,,,
16.06506,4,sp3-4,,,
16.06506,5,sp3-4,,,
16.131719999999998,MOT_all,dna02,,
16.76499,1,j2-3,,,
16.76499,2,j2-3,,,
