id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,468,0,0
2,0,91,,,,0,0
3,3.58209,1,4,4,0,0,0
4,4.701493,1,5,5,0,0,0
5,5.037313,1,2,2,0,0,0
6,5.373134,2,1,1,0,0,0
7,6.268657,2,1,1,0,0,0
8,7.164179,1,1,1,0,0,0
9,7.38806,1,3,3,0,0,0
10,7.61194,1,3,3,0,0,0
11,7.835821,1,3,3,0,0,0
12,8.283582,1,4,4,0,0,0
13,8.955224,1,5,5,0,0,0
14,9.701493,1,3,3,2,0,1
15,9.776119,1,3,4,2,0,1
16,9.850746,1,3,5,2,0,1
17,10.746269,2,3,4,0,0,0
18,11.641791,2,3,4,0,0,0
19,11.865672,1,2,5,0,0,0
20,12.201493,1,3,2,0,0,0
21,12.537313,2,2,1,0,0,0
22,13.432836,2,2,1,0,0,0
23,14.104478,1,2,1,0,0,0
24,14.328358,1,2,1,0,0,0
25,14.552239,1,2,3,0,0,0
26,14.776119,1,2,3,0,0,0
27,15,2,2,3,0,0,0
28,15.671642,2,2,3,0,0,0
29,15.895522,1,2,1,0,0,0
30,16.119403,1,2,1,0,0,0
31,16.343284,1,2,3,0,0,0
32,16.567164,1,2,3,0,0,0
33,16.791045,1,2,3,0,0,0
34,17.238806,1,3,4,0,0,0
35,17.686567,1,3,2,0,0,0
36,17.910448,2,3,4,0,0,0
37,18.80597,2,3,4,0,0,0
38,19.029851,1,2,5,0,0,0
39,19.365672,1,3,2,0,0,0
40,19.701493,2,2,1,0,0,0
41,20.597015,2,2,1,0,0,0
42,21.268657,1,2,1,0,0,0
43,21.492537,1,2,1,0,0,0
44,21.716418,1,2,3,0,0,0
45,21.940299,1,2,3,0,0,0
46,22.164179,2,2,3,0,0,0
47,22.835821,2,2,3,0,0,0
48,23.059701,1,2,1,0,0,0
49,23.283582,1,2,1,0,0,0
50,23.519803,1,2,3,0,0,0
51,23.756023,1,2,3,0,0,0
52,23.992244,1,2,3,0,0,0
53,24.489334,1,3,4,0,0,0
54,25.011073,1,3,2,0,0,0
55,25.271942,2,3,2,0,0,0
56,27.494164,2,3,2,0,0,0
57,28.952498,1,2,1,0,0,0
58,29.160831,1,4,3,0,0,0
59,29.369164,1,1,2,0,0,0
60,29.473331,1,2,3,0,0,0
61,29.994164,1,4,3,0,0,0
62,30.202498,1,3,2,0,0,0
63,30.410831,1,2,1,0,0,0
64,30.619164,1,1,2,0,0,0
65,30.827498,1,3,4,2,1,3
66,30.827498,1,1,2,2,1,13
67,31.035831,1,3,5,1,1,3
68,31.035831,1,1,3,1,1,13
69,31.244164,1,3,4,2,1,3
70,31.244164,1,1,2,2,1,13
71,31.296248,1,1,3,2,0,13
