time,lyrics,size
0.00 ,,
21.18 ,うーーーー（うまだっち）,
24.02 ,うーーー（うまぴょい　うまぴょい）,
26.85 ,うーー（すきだっち）うーー（うまぽい）,
29.66 ,うまうまうみゃうにゃ 3 2 1 Fight!!,
32.47 ,おひさまぱっぱか快晴レース（はいっ）,
33.80 ,ちょこちょこなにげに（そーわっ So What）,
35.29 ,第一第二第三しーごー（だんだんだんだん出番が近づき）,
38.04 ,めんたまギラギラ出走でーす（はいっ ! ）,
39.55 ,今日もめちゃめちゃはちゃめちゃだっ（ちゃー ! ）,
41.12 ,がち追い込み（糖質カット）,
42.33 ,コメくいてー（でもやせたーい ! ）,
43.78 ,あのこは（ワッフォー）そのこは（ベイゴー）,
45.21 ,どいつもこいつも　あらら（リバンドー）,
46.58 ,泣かないで（はいっ） 拭くんぢゃねー（おいっ）,
48.00 ,あかちん塗っても（なおらないっ）（はーっ？）,
49.42 ,きょうの勝利の女神は,
52.403,あたしだけにチュゥする,
54.714,虹のかなたへゆこう,
57.883,風を切って　大地けって,
60.542,きみのなかに　光ともす,
63.363,（どーきどきどきどきどきどきどきどき）,
66.568,きみの愛馬が !,
67.961,ずきゅんどきゅん　走り出しー（ふっふー）,
70.782,ばきゅんぶきゅん　かけてーゆーくーよー,
73.545,こんなーレースーはー　はーじめてー（3 2 1 Fight!!）,
79.188,ずきゅんどきゅん　胸が鳴り（ふっふー）,
82.032,ばきゅんぶきゅん　だいすーきーだーよー,
84.9,今日もーかなでーるー,
87.57,はぴはぴだーりん 3 2 1 Go Fight,
90.345,うぴうぴはにー 3 2 1（うーーFight!!）,
93.352,うーーーー（うまだっち）,
96.022,うーーー（うまぴょい　うまぴょい）,
98.808,うーー（すきだっち）うーー（うまぽい）,
101.688,うまうまうみゃうにゃ ,
103.232,きみの愛馬が !,
104.66,ずきゅんどきゅん　走り出しー（ふっふー）,
107.481,ばきゅんぶきゅん　かけてーゆーくーよー,
110.291,こんなーおもーいはー　はーじめて（3 2 1 Fight!!）,
115.887,ずきゅんどきゅん　胸が鳴り（ふっふー）,
118.801,ばきゅんぶきゅん　だいすーきーだーよー,
121.61,今日もーかなでーるー,
124.223,はぴはぴだーりん 3 2 1 Go Fight,
127.079,うぴうぴはにー 3 2 1（うーーFight!!）,
132.178,,
