0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,,,,D40
0.03333,2,,,,D40
0.03333,3,,,,D40
1.46652,MOT_mc_bg_black_00,b80-65,,
1.46652,MOT_mc_light_center_00,l1,,
1.46652,MOT_mc_light_up_00,l1,,
1.46652,MOT_mc_light_under_00,l1,,
1.46652,MOT_mc_stage_color_00,b-flash,,
1.49985,2,1-2,,,
1.63317,1,1-2,,,
1.76649,3,1-2,,,
2.43309,2,w2,,,
2.56641,1,w2,,,
2.6997299999999997,3,w2,,,
2.7997199999999998,1,2-3,,,
2.7997199999999998,2,2-3,,,
2.7997199999999998,3,2-3,,,
3.16635,1,j3-4,,,
3.16635,2,j3-4,,,
3.16635,3,j3-4,,,
3.7662899999999997,1,lp4,,,
3.7662899999999997,2,lp4,,,
3.7662899999999997,3,lp4,,,
4.6662,1,4-1,,,
4.6662,2,4-1,,,
4.6662,3,4-1,,,
5.13282,1,sj1,,,
5.13282,2,sj1,,,
5.13282,3,sj1,,,
5.46612,1,j1-2,,,
5.46612,2,j1-2,,,
5.46612,3,j1-2,,,
6.09939,1,lp2,,,
6.09939,2,lp2,,,
6.09939,3,lp2,,,
7.86588,1,sj2,,,
7.86588,2,sj2,,,
7.86588,3,sj2,,,
8.365829999999999,3,w2,,,
8.365829999999999,2,w2,,,
8.365829999999999,1,2-3,,,
8.365829999999999,2,2-3,,,
8.365829999999999,3,2-3,,,
8.93244,1,j3-4,,,
8.93244,2,j3-4,,,
8.93244,3,j3-4,,,
9.49905,1,4-1,,,
9.49905,2,4-1,,,
9.49905,3,4-1,,,
10.06566,1,j1-2,,,
10.06566,2,j1-2,,,
10.06566,3,j1-2,,,
10.698929999999999,1,lp2,,,
10.698929999999999,2,lp2,,,
10.698929999999999,3,lp2,,,
12.39876,1,2-3,,,
12.59874,2,2-3,,,
12.59874,3,2-3,,,
13.032029999999999,1,lp3,,,
13.032029999999999,2,lp3,,,
13.032029999999999,3,lp3,,,
16.26504,MOT_mc_back_00,start,,
16.79832,1,,,b-1,D60
17.03163,2,,,b-1,D60
17.03163,3,,,b-1,D60
17.43159,2,3-4,,,
17.43159,3,3-4,,,
17.43159,1,3-4,,,
17.83155,1,j4-1,,,
17.83155,2,j4-1,,,
17.83155,3,j4-1,,,
18.364829999999998,1,lp1,,,
18.364829999999998,2,lp1,,,
18.364829999999998,3,lp1,,,
20.197979999999998,1,1-2,,,
20.197979999999998,2,1-2,,,
20.197979999999998,3,1-2,,,
20.6646,1,2-3,,f0,
20.6646,2,2-3,,f0,
20.6646,3,2-3,,f0,
21.03123,MOT_mc_stage_color_00,b-flash,,
21.03123,MOT_mc_bg_black_00,b65-45,,
21.03123,1,,,,L0
21.03123,2,,,,L0
21.03123,3,,,,L0
21.03123,1,hj3,,,
21.03123,2,hj3,,,
21.03123,3,hj3,,,
21.631169999999997,1,sp3-4,,,
21.631169999999997,2,sp3-4,,,
21.631169999999997,3,sp3-4,,,
23.39766,1,4-1,,,
23.39766,2,4-1,,,
23.39766,3,4-1,,,
23.53098,MOT_mc_back_00,uma,,
23.76429,1,j1-2,,,
23.76429,2,j1-2,,,
23.76429,3,j1-2,,,
24.264239999999997,1,sp2-3,,,
24.264239999999997,2,sp2-3,,,
24.264239999999997,3,sp2-3,,,
25.29747,1,3-4,,,
25.29747,2,3-4,,,
25.29747,3,3-4,,,
25.664099999999998,1,sj4,,,
25.664099999999998,2,sj4,,,
25.664099999999998,3,sj4,,,
26.03073,1,4-1,,,
26.03073,2,4-1,,,
26.03073,3,4-1,,,
26.39736,1,sj1,,,
26.39736,2,sj1,,,
26.39736,3,sj1,,,
26.863979999999998,1,sp1-2,,,
26.863979999999998,2,sp1-2,,,
26.863979999999998,3,sp1-2,,,
27.59724,1,j2-3,,,
27.59724,2,j2-3,,,
27.59724,3,j2-3,,,
28.130519999999997,1,sp3-4,,,
28.130519999999997,2,sp3-4,,,
28.130519999999997,3,sp3-4,,,
28.9971,1,hj4,,,
28.9971,2,hj4,,,
28.9971,3,hj4,,,
29.79702,1,4-1,,,
29.79702,2,4-1,,,
29.79702,3,4-1,,,
30.163649999999997,1,sj1,,,
30.163649999999997,2,sj1,,,
30.163649999999997,3,sj1,,,
30.530279999999998,1,j1-2,,,
30.530279999999998,2,j1-2,,,
30.530279999999998,3,j1-2,,,
31.03023,MOT_mc_back_00,321fight,,
31.06356,1,2-3,,b-1,
31.06356,2,2-3,,b-1,
31.06356,3,2-3,,b-1,
31.363529999999997,1,3-4,,,
31.363529999999997,2,3-4,,,
31.363529999999997,3,3-4,,,
31.6635,1,4-1,,f0,
31.6635,2,4-1,,f0,
31.6635,3,4-1,,f0,
32.09679,MOT_control_all,zoom01,,
32.19678,2,j1-2,,,
32.19678,3,j1-2,,,
32.39676,MOT_mc_stage_color_00,y-flash,,
32.39676,MOT_mc_light_center_00,l2,,
32.39676,MOT_mc_light_up_00,l3,,
32.39676,MOT_mc_bg_black_00,b45-20,,
32.39676,2,,,,D40
32.39676,3,,,,D40
32.39676,1,1-2,,f1,
32.79672,1,sj2,,,
33.23001,1,2-3,,,
33.26334,3,w2,,,
33.26334,2,w2,,,
33.62997,1,j3-4,,,
33.62997,2,j2-3,,,
33.62997,3,j2-3,,,
34.09659,1,sj4,,,
34.46322,1,4-1,,,
34.46322,2,3-4,,,
34.46322,3,3-4,,,
34.79652,1,sj1,,,
34.79652,2,sj4,,,
34.79652,3,sj4,,,
35.096489999999996,1,j1-2,,,
35.096489999999996,2,j4-1,,,
35.096489999999996,3,j4-1,,,
35.39646,1,2-3,,b0,
35.6631,1,3-4,,,
36.02973,1,4-1,,f1,
36.16305,3,w1,,,
36.16305,2,w1,,,
36.46302,1,j1-2,,,
36.49635,2,sj1,,,
36.49635,3,sj1,,,
36.79632,2,sj1,,,
36.79632,3,sj1,,,
37.096289999999996,1,sj2,,,
37.096289999999996,2,sj1,,,
37.096289999999996,3,sj1,,,
37.42959,1,2-3,,,
37.42959,2,1-2,,,
37.42959,3,1-2,,,
37.62957,MOT_control_all,zoom02,,
37.962869999999995,MOT_mc_stage_color_00,r-flash,,
37.962869999999995,3,,,,L0
37.962869999999995,1,,,,D40
37.962869999999995,3,2-3,,f1,
37.962869999999995,2,j2-3,,,
37.962869999999995,1,,,b0,
38.362829999999995,1,w3,,,
38.49615,3,3-4,,,
39.02943,2,w3,,,
39.06276,3,j4-1,,,
39.22941,2,j3-4,,,
39.22941,1,j3-4,,,
39.529379999999996,3,hj1,,,
40.29597,2,w4,,,
40.29597,1,w4,,,
40.56261,3,1-2,,,
40.6626,2,hj4,,,
40.6626,1,hj4,,,
40.9959,3,j2-3,,,
41.49585,3,sj3,,,
41.629169999999995,2,4-1,,,
41.629169999999995,1,4-1,,,
41.962469999999996,2,j1-2,,,
41.962469999999996,1,j1-2,,,
41.995799999999996,3,w3,,,
42.09579,3,sp3-4,,,
42.72906,3,sj4,,,
42.89571,2,2-3,,,
42.89571,1,2-3,,,
43.229009999999995,3,w4,,,
43.29567,1,j3-4,,,
43.29567,2,j3-4,,,
43.29567,3,j4-1,,,
43.39566,MOT_control_all,zoom03,,
43.72896,MOT_mc_stage_color_00,b-flash,,
43.72896,2,,,,L0
43.72896,3,,,,D40
43.72896,2,4-1,,f1,
43.72896,3,1-2,,b0,
44.09559,1,sj4,,,
44.09559,3,sj2,,,
44.395559999999996,1,j4-1,,,
44.395559999999996,3,j2-3,,,
44.52888,2,1-2,,,
44.862179999999995,1,j1-2,,,
44.862179999999995,3,j3-4,,,
45.12882,2,2-3,,,
45.39546,2,sj3,,,
45.662099999999995,2,3-4,,,
45.92874,3,w4,,,
45.92874,1,w2,,,
45.96207,2,sj4,,,
46.26204,1,sj2,,,
46.26204,3,sj4,,,
