0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
3.1330199999999997,1,1-3,,
3.1330199999999997,2,1-3,,
3.1330199999999997,3,1-3,,
3.1330199999999997,4,1-3,,
3.1330199999999997,5,1-3,,
3.16635,MOT_control_all,zoom1,,
3.16635,MOT_mc_bg_black_00,b80-65,,
3.16635,MOT_mc_light_up_00,l2,,
3.16635,MOT_mc_light_under_00,l2,,
3.16635,MOT_mc_light_center_00,l2,,
3.16635,MOT_all,cut1,,
3.4663199999999996,1,w3,,
3.4663199999999996,2,w3,,
3.4663199999999996,3,w3,,
3.4663199999999996,4,w3,,
3.4663199999999996,5,w3,,
4.16625,1,3-2,,
4.16625,2,3-2,,
4.16625,3,3-2,,
4.16625,4,3-2,,
4.16625,5,3-2,,
4.29957,MOT_mc_stage_color_00,r-flash,,
4.4328899999999996,MOT_mc_stage_color_00,r-flash,,
4.46622,1,j2-4,,
4.46622,2,j2-4,,
4.46622,3,j2-4,,
4.46622,4,j2-4,,
4.46622,5,j2-4,,
4.96617,MOT_control_all,zoom2,,
4.96617,MOT_all,cut2,,
4.96617,1,lp4,,
4.96617,2,lp4,,
4.96617,3,lp4,,
4.96617,4,lp4,,
4.96617,5,lp4,,
5.6994299999999996,1,4-2,,
5.6994299999999996,2,4-2,,
5.6994299999999996,3,4-2,,
5.6994299999999996,4,4-2,,
5.6994299999999996,5,4-2,,
5.93274,MOT_mc_stage_color_00,y-flash,,
6.03273,1,j2-1,,
6.03273,2,j2-1,,
6.03273,3,j2-1,,
6.03273,4,j2-1,,
6.03273,5,j2-1,,
6.066059999999999,MOT_mc_stage_color_00,b-flash,,
6.49935,1,lp1,,
6.49935,2,lp1,,
6.49935,3,lp1,,
6.49935,4,lp1,,
6.49935,5,lp1,,
6.63267,MOT_control_all,zoom3,,
6.63267,MOT_all,cut3,,
7.29927,2,1-4,l1,
7.29927,3,1-4,r1,
7.29927,1,1-2,,
7.56591,MOT_mc_stage_color_00,b-flash,,
7.6659,4,1-4,l1,
7.6659,5,1-4,r1,
7.6659,1,2-4,,
7.6659,2,w4,,
7.6659,3,w4,,
7.69923,MOT_mc_stage_color_00,y-flash,,
8.03253,4,lp4,,
8.03253,5,lp4,,
8.03253,1,lp4,,
8.03253,2,lp4,,
8.03253,3,lp4,,
8.265839999999999,MOT_control_all,zoom4,,
9.16575,MOT_mc_bg_black_00,b65-20,,
9.16575,MOT_mc_light_up_00,l1,,
9.16575,MOT_mc_light_under_00,l1,,
9.16575,MOT_mc_light_center_00,l1,,
9.16575,MOT_mc_stage_color_00,r-flash,,
9.19908,1,4-3,,
9.19908,2,4-3,,
9.19908,3,4-3,,
9.19908,4,4-3,,
9.19908,5,4-3,,
9.53238,1,hj3,,
9.53238,2,hj3,,
9.53238,3,hj3,,
9.53238,4,hj3,,
9.53238,5,hj3,,
10.43229,1,lp3,,
10.43229,2,lp3,,
10.43229,3,lp3,,
10.43229,4,lp3,,
10.43229,5,lp3,,
10.6656,1,3-1,l1,
10.6656,2,3-1,l2,
10.6656,3,3-1,rb0,
10.6656,4,3-1,l2,
10.6656,5,3-1,rb0,
11.06556,1,sj1,,
11.06556,2,sj1,,
11.06556,3,sj1,,
11.06556,4,sj1,,
11.06556,5,sj1,,
11.43219,1,lp1,,
11.43219,2,lp1,,
11.43219,3,lp1,,
11.43219,4,lp1,,
11.43219,5,lp1,,
12.332099999999999,1,1-4,lb0,
12.332099999999999,2,1-4,lb1,
12.332099999999999,3,1-4,r1,
12.332099999999999,4,1-4,lb1,
12.332099999999999,5,1-4,r1,
12.732059999999999,1,sj4,,
12.732059999999999,2,sj4,,
12.732059999999999,3,sj4,,
12.732059999999999,4,sj4,,
12.732059999999999,5,sj4,,
13.09869,1,lp4,,
13.09869,2,lp4,,
13.09869,3,lp4,,
13.09869,4,lp4,,
13.09869,5,lp4,,
13.9986,1,4-2,r1,
13.9986,2,4-2,lb0,
13.9986,3,4-2,r2,
13.9986,4,4-2,lb0,
13.9986,5,4-2,r2,
14.39856,1,sj2,,
14.39856,2,sj2,,
14.39856,3,sj2,,
14.39856,4,sj2,,
14.39856,5,sj2,,
14.765189999999999,1,lp2,,
14.765189999999999,2,lp2,,
14.765189999999999,3,lp2,,
14.765189999999999,4,lp2,,
14.765189999999999,5,lp2,,
15.73176,1,2-3,rb0,
15.73176,2,2-3,l1,
15.73176,3,2-3,rb1,
15.73176,4,2-3,l1,
15.73176,5,2-3,rb1,
16.131719999999998,1,sj3,,
16.131719999999998,2,sj3,,
16.131719999999998,3,sj3,,
16.131719999999998,4,sj3,,
16.131719999999998,5,sj3,,
16.49835,1,lp3,,
16.49835,2,lp3,,
16.49835,3,lp3,,
16.49835,4,lp3,,
16.49835,5,lp3,,
17.43159,1,3-1,,
17.43159,2,,l2,
17.43159,3,,r2,
17.43159,4,,l2,
17.43159,5,,r2,
17.79822,1,1-4,,
17.79822,2,3-4,l3,
17.79822,3,3-4,r3,
17.79822,4,3-4,l3,
17.79822,5,3-4,r3,
18.19818,1,lp4,,
18.19818,2,lp4,,
18.19818,3,lp4,,
18.19818,4,lp4,,
18.19818,5,lp4,,
19.09809,1,4-1,,
19.09809,2,,lb2,
19.09809,3,,rb2,
19.09809,4,,lb2,
19.09809,5,,rb2,
19.46472,1,1-2,,
19.46472,2,4-2,lb1,
19.46472,3,4-2,rb1,
19.46472,4,4-2,lb1,
19.46472,5,4-2,rb1,
19.86468,1,lp2,,
19.86468,2,lp2,,
19.86468,3,lp2,,
19.86468,4,lp2,,
19.86468,5,lp2,,
20.797919999999998,1,sj2,,
20.797919999999998,2,,lb0,
20.797919999999998,3,,rb0,
20.797919999999998,4,,lb0,
20.797919999999998,5,,rb0,
21.16455,1,hj2,,
21.16455,2,hj2,,
21.16455,3,hj2,,
21.16455,4,hj2,,
21.16455,5,hj2,,
22.06446,1,lp2,,
22.06446,2,lp2,,
22.06446,3,lp2,,
22.06446,4,lp2,,
22.06446,5,lp2,,
22.231109999999997,1,2-4,,
22.49775,2,2-4,,
22.49775,3,2-4,,
22.73106,MOT_all,cut4,,
22.73106,4,2-4,,
22.73106,5,2-4,,
22.86438,MOT_control_all,zoom5,,
23.031029999999998,5,4-1,,f1
23.031029999999998,1,w4,,
23.031029999999998,2,w4,,
23.031029999999998,3,w4,,
23.031029999999998,4,w4,,
23.13102,MOT_mc_bg_black_00,b20-45,,
23.13102,MOT_mc_light_up_00,l3,,
23.13102,MOT_mc_light_under_00,l2,,
23.13102,MOT_mc_light_center_00,l2,,
23.13102,MOT_mc_stage_color_00,r-b,,
23.53098,5,lp1,,
23.89761,5,,l1,
24.264239999999997,5,,l2,
24.56421,5,sp2-3,,
25.264139999999998,5,sj3,,
25.59744,5,lp3,,
26.19738,5,3-2,lb1,
26.663999999999998,5,lp2,,
27.697229999999998,5,sj2,,
27.83055,MOT_control_all,zoom6,,
28.097189999999998,5,2-4,lb0,
28.19718,2,4-2,,
28.19718,4,4-2,,
28.497149999999998,5,lp4,,
28.530479999999997,2,lp2,,
28.530479999999997,4,lp2,,
28.930439999999997,2,hj2,,
28.930439999999997,4,hj2,,
29.16375,MOT_control_all,zoom7,,
29.46372,3,4-2,,f1
29.46372,5,w4,,b0
29.697029999999998,2,w2,,
29.697029999999998,4,w2,,
29.86368,3,lp2,,
30.530279999999998,3,2-3,l1,
30.930239999999998,3,lp3,,
31.363529999999997,3,3-4,,
31.83015,3,lp4,,
32.09679,3,sj4,,
32.46342,3,lp4,,
32.76339,3,4-1,l2,
33.13002,3,lp1,,
33.62997,3,1-3,lb1,
34.02993,3,lp3,lb0,
34.46322,3,3-2,,
34.82985,3,lp2,,b0
35.19648,2,2-1,r1,
35.19648,3,2-1,l1,
35.463119999999996,4,4-1,r1,
35.463119999999996,5,4-1,l1,
35.76309,1,j4-1,,
35.76309,2,w1,,
35.76309,3,w1,,
35.76309,4,w1,,
35.76309,5,w1,,
36.06306,2,1-4,rb0,
36.06306,3,1-4,lb0,
36.26304,4,1-4,rb0,
36.26304,5,1-4,lb0,
36.26304,2,w4,,
36.26304,3,w4,,
36.26304,1,w1,,
36.363029999999995,MOT_control_all,zoom8,,
36.39636,1,j1-3,,
36.52968,MOT_mc_bg_black_00,b45-65,,
36.52968,MOT_mc_stage_color_00,b-r,,
36.52968,MOT_all,cut5,,
36.62967,4,w4,,
36.62967,5,w4,,
36.82965,1,lp3,,
37.06296,1,3-2,,
37.39626,1,hj2,,
37.962869999999995,MOT_control_all,zoom9,,
37.9962,4,4-3,,f1
38.19618,MOT_mc_stage_color_00,r-y,,
38.19618,MOT_mc_light_up_00,l2,,
38.29617,1,w2,,
38.362829999999995,4,lp3,,
39.06276,4,3-1,,
39.39606,4,lp1,,
39.82935,4,1-2,r1,
40.26264,4,lp2,,
40.86258,4,sp2-3,,
41.76249,4,sj3,,
42.09579,4,3-4,rb0,
42.52908,4,j4-3,,
42.72906,2,4-1,r1,
42.72906,3,4-1,l1,
42.72906,1,2-1,r1,
42.72906,5,4-1,l1,
42.762389999999996,MOT_control_all,zoom10,,
42.96237,MOT_mc_stage_color_00,b-flash,,
43.02903,4,w3,,b0
43.09569,2,lp1,,
43.09569,3,lp1,,
43.09569,1,lp1,,
43.09569,5,lp1,,
43.29567,MOT_mc_stage_color_00,r-flash,,
43.49565,2,1-3,rb0,
43.49565,3,1-3,lb0,
43.49565,1,1-3,rb0,
43.49565,5,1-3,lb0,
43.69563,MOT_mc_stage_color_00,b-flash,,
43.69563,MOT_all,cut6,,
44.062259999999995,2,hj3,,
44.062259999999995,3,hj3,,
44.062259999999995,1,hj3,,
44.062259999999995,5,hj3,,
44.16225,MOT_mc_stage_color_00,y-flash,,
44.16225,MOT_mc_light_up_00,l3,,
44.49555,MOT_control_all,zoom11,,
44.795519999999996,2,3-2,,f1
44.96217,4,w3,,
44.96217,3,w3,,
44.96217,1,w3,,
