time,lyrics,size
0.00 ,,
2.733 ,どんでん返し　私のターン,
5.578 ,みんなのハート　独り占めニャン !!,
11.400 ,,
21.017 ,両手をちょいと前出して　何でも招いちゃうの,
26.767 ,よそ見なんてしていたら　軽くパンチ ! お見舞いしちゃうわ,
33.033 ,可愛くなくちゃ　許せないんだもん,
37.550 ,それこそが　何よりもわたしの一番,
44.150 ,ニャ～にがニャンでもニャきごと言わニャい　ニャンびとたりとも変えられニャい !,
47.017 ,わたしの心のニャイデンティティが　あニャたのニャやみをニャくしちゃう !,
49.800 ,ニャン月ニャン日ニャ～ン時ニャン秒　地球がニャン回廻っても,
52.717 ,ど～んニャニャン題ニャン個も来ようと　わたしはいつでもBy Your Side !,
55.583 ,さあさあ始まるミラクルタイム !,
58.433 ,ニャン !　ドゥ !　トロワ !（ニャンと☆）,
59.683 ,飛び上がって（せーの☆）舞い上がってキ☆ラ☆キ☆ラ,
64.150 ,乗り遅れないで　すぐにおいていっちゃうよ（レッツゴー☆）,
69.700 ,ニャンだって（ぜんぶ☆）,
71.117 ,飛び越えて（よいしょ☆）まるで今日はボーナスステージ,
75.533 ,こぼれそうな　笑顔がここにあるから,
81.017 ,ニャン !　ドゥ !　トロワ !（ニャンと☆）,
82.450 ,大好きな（ゴロニャン☆）あなたのその声を,
87.017 ,ちゃんと聞かせてね　移り気なんだから（もうっ☆）,
92.667 ,ニャン ! だって（ぜんぶ☆）,
93.917 ,楽しいね（サイコー☆）まさに今日はボーナスステージ,
98.513 ,こぼれそうな　この気持ちが宝物,
105.433 ,,
115.533 ,いつだってそう前のめりニャン !!,
120.833 ,,
