0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_control_all,cut1,,
0.03333,1,w1,,
1.79982,MOT_mc_speaker_00,temp4,,
1.79982,1,1-4,,
2.13312,1,w4,,
3.93294,1,4-2,,
4.26624,1,w2,,
6.3327,1,2-3,,
6.6659999999999995,1,w3,,
8.365829999999999,1,3-1,,
8.69913,1,w1,,
11.53218,MOT_mc_bg_black_00,b80-65,,
11.53218,MOT_mc_light_up_00,l3,,
11.53218,MOT_mc_light_under_00,l3,,
11.86548,MOT_mc_stage_color_00,b-flash,,
11.932139999999999,MOT_mc_light_up_00,l3_lp,,
12.232109999999999,1,1-3,,f1
12.56541,1,lp3,,
14.23191,1,,r1,
20.46462,1,3-2,rb0,
20.797919999999998,1,lp2,,
22.89771,1,,l1,
28.63047,1,2-4,lb0,
28.96377,1,lp4,,
32.76339,1,,r1,
36.92964,1,4-2,rb0,
37.26294,1,lp2,,
38.92944,1,2-3,,
39.26274,1,lp3,,
41.06256,1,3-2,,
41.39586,1,w2,,
41.72916,1,2-3,,
42.06246,1,w3,,
42.49575,1,3-2,,
42.89571,1,lp2,,
43.02903,MOT_mc_bg_black_00,b65-45,,
43.162349999999996,MOT_all,cut1,,
43.329,MOT_mc_stage_color_00,b-flash,,
43.329,MOT_mc_light_center_00,l1,,
43.329,MOT_mc_speaker_00,temp3,,
43.329,MOT_mc_light_up_00,l2,,
43.39566,1,2-1,,f2
43.42899,MOT_mc_stage_color_00,b-flash,,
43.72896,MOT_mc_light_up_00,l2_lp,,
43.76229,1,lp1,,
45.56211,1,1-4,l1,
45.89541,1,lp4,,
47.79522,1,4-2,l2,
48.16185,1,lp2,,
50.26164,1,2-3,lb1,
50.59494,1,w3,,
50.894909999999996,1,,lb0,
51.328199999999995,1,3-1,r1,
51.6615,1,w1,,
51.794819999999994,1,,r2,
52.594739999999994,1,1-4,rb1,
52.928039999999996,1,lp4,,
53.16135,1,,rb0,
53.6613,1,,l1,
54.227909999999994,1,4-2,,
54.594539999999995,1,lp2,,
