0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,,,,D40
0.03333,2,,,,D40
0.03333,MOT_all,cut0,,
0.03333,1,w1,,,
0.03333,2,w1,,,
0.53328,MOT_mc_back_00,start,,
0.53328,MOT_control_all,cut00,,
2.09979,MOT_mc_bg_black_00,b80-0,,
3.36633,MOT_mc_light_center_00,l2,,
3.36633,MOT_mc_light_up_00,l2,,
3.63297,MOT_control_all,cut01,,
3.69963,MOT_mc_stage_color_00,b-flash,,
3.69963,MOT_mc_light_under_00,l1,,
3.69963,1,,,,L0
3.69963,2,,,,L0
3.69963,MOT_all,cut1,,
7.332599999999999,MOT_mc_light_under_00,l3,,
7.332599999999999,MOT_mc_stage_color_00,b-flash,,
7.332599999999999,1,,,,L0
7.332599999999999,2,,,,L0
7.332599999999999,1,j1-2,,f1,
7.332599999999999,2,j1-2,,f1,
7.79922,MOT_mc_light_under_00,l3,,
7.79922,MOT_mc_stage_color_00,b-flash,,
7.79922,1,j2-3,,,
7.79922,2,j2-3,,,
8.23251,MOT_mc_light_under_00,l3,,
8.23251,MOT_mc_stage_color_00,b-flash,,
8.23251,1,j3-4,,,
8.23251,2,j3-4,,,
8.665799999999999,MOT_mc_light_under_00,stay,,
9.29907,2,w4,,,
9.29907,1,w4,,,
9.3324,1,sp4-1,,,
9.3324,2,sp4-1,,,
10.398959999999999,1,1-2,,,
10.398959999999999,2,1-2,,,
11.3322,2,w2,,,
11.3322,1,w2,,,
11.832149999999999,2,2-3,,,
12.19878,2,,,,L0
12.19878,MOT_all,cut2,,
12.19878,1,,,b0,
12.19878,2,3-4,,,
13.06536,MOT_mc_stage_color_00,b-flash,,
13.06536,1,2-3,,,
13.06536,2,4-1,,b0,
13.49865,MOT_mc_stage_color_00,b-flash,,
13.49865,1,3-4,,,
13.49865,2,1-2,,,
13.631969999999999,MOT_control_all,cut02,,
13.9986,MOT_mc_stage_color_00,b-flash,,
13.9986,1,4-1,,,
13.9986,2,2-3,,,
14.43189,MOT_mc_stage_color_00,b-flash,,
14.43189,1,1-2,,,
14.43189,2,3-4,,,
14.89851,MOT_mc_stage_color_00,b-flash,,
14.89851,1,2-3,,,
14.89851,2,4-1,,,
15.365129999999999,MOT_mc_stage_color_00,b-flash,,
15.465119999999999,1,3-4,,,
15.465119999999999,2,1-2,,,
15.83175,MOT_mc_stage_color_00,b-flash,,
16.26504,1,4-1,,,
16.26504,2,2-3,,,
16.29837,MOT_mc_stage_color_00,b-flash,,
16.76499,MOT_mc_stage_color_00,b-flash,,
17.06496,1,1-2,,,
17.06496,2,3-4,,,
17.26494,MOT_mc_stage_color_00,b-flash,,
17.731559999999998,MOT_mc_stage_color_00,b-flash,,
17.86488,1,2-3,,,
17.86488,2,4-1,,,
18.164849999999998,MOT_mc_stage_color_00,b-flash,,
18.63147,MOT_mc_stage_color_00,b-flash,,
18.6648,1,3-4,,,
18.6648,2,1-2,,,
19.09809,MOT_mc_stage_color_00,b-flash,,
19.46472,1,4-1,,,
19.46472,2,2-3,,,
19.93134,1,hj1,,,
19.93134,2,hj3,,,
20.03133,MOT_mc_stage_color_00,b-flash,,
20.49795,MOT_mc_stage_color_00,b-flash,,
20.597939999999998,1,,r1,,
20.597939999999998,2,,r1,,
20.96457,1,,r2,,
20.96457,2,,r2,,
21.16455,2,w3,,,
21.16455,1,w1,,,
21.397859999999998,1,,rb1,,
21.397859999999998,2,,rb1,,
21.86448,1,,rb0,,
21.86448,2,,rb0,,
22.3311,1,sj1,,,
22.3311,2,sj3,,,
22.76439,1,,l1,,
22.76439,2,,l1,,
22.831049999999998,2,w3,,,
22.831049999999998,1,w1,,,
23.231009999999998,1,,l2,,
23.231009999999998,2,,l2,,
23.864279999999997,1,,lb1,,
23.864279999999997,2,,lb1,,
24.36423,1,,lb0,,
24.36423,2,,lb0,,
24.79752,1,1-2,,,
24.79752,2,3-4,,,
25.264139999999998,1,2-3,,,
25.264139999999998,2,4-1,,,
25.73076,1,3-4,,,
25.73076,2,1-2,,,
26.19738,1,4-1,,,
26.19738,2,2-3,,,
26.93064,1,sp1-2,,,
26.93064,2,sp3-4,,,
27.9972,1,sj2,,,
27.9972,2,sj4,,,
28.497149999999998,2,w4,,,
28.497149999999998,1,w2,,,
28.9971,1,2-3,,,
28.9971,2,4-1,,,
29.930339999999998,2,w1,,,
29.930339999999998,1,w3,,,
29.997,1,3-4,,,
29.997,2,1-2,,,
30.930239999999998,2,w2,,,
30.930239999999998,1,w4,,,
30.9969,1,,r1,,
30.9969,2,,l1,,
31.49685,1,,r2,,
31.49685,2,,l2,,
31.9968,1,4-1,,,
31.9968,2,2-3,,,
32.93004,2,w3,,,
32.93004,1,w1,,,
32.9967,1,,rb1,,
32.9967,2,,lb1,,
33.496649999999995,1,,rb0,,
33.496649999999995,2,,lb0,,
33.9966,1,1-2,,,
33.9966,2,3-4,,,
34.92984,2,w4,,,
34.92984,1,w2,,,
34.9965,2,sp4-1,,,
35.496449999999996,1,sp2-3,,,
36.52968,2,1-2,,,
36.82965,MOT_control_all,cut03,,
36.86298,MOT_mc_bg_black_00,b0-45,,
36.86298,1,,,,L0
36.86298,1,3-4,,f1,
37.26294,1,lp4,,,
37.46292,2,w2,,,
39.39606,1,4-1,,,
39.79602,1,lp1,,,
41.229209999999995,1,sp1-2,,,
41.629169999999995,1,lp2,,,
41.995799999999996,1,2-3,,,
42.395759999999996,1,w3,,,
44.16225,2,2-3,,,
44.49555,1,3-4,,,
44.895509999999994,1,lp4,,,
45.09549,2,w3,,,
47.02863,1,4-1,,,
47.42859,1,lp1,,,
48.861779999999996,1,sp1-2,,,
49.261739999999996,1,lp2,,,
49.62837,1,2-3,,,
50.02833,1,w3,,,
50.894909999999996,MOT_control_all,cut04,,
51.56151,1,3-4,,b0,
51.89481,2,,,,L0
51.89481,2,3-4,,f1,
52.29477,2,lp4,,,
52.494749999999996,1,w4,,,
54.42789,1,4-1,,,
54.82785,1,lp1,,,
56.261039999999994,2,sp4-1,,,
56.660999999999994,2,lp1,,,
57.027629999999995,2,1-2,,,
57.427589999999995,2,w2,,,
59.19408,1,1-2,,,
59.52738,2,2-3,,,
59.927339999999994,2,lp3,,,
60.12732,1,w2,,,
62.06046,2,3-4,,,
62.46042,2,lp4,,,
63.893609999999995,2,sp4-1,,,
64.29357,2,lp1,,,
64.6602,2,1-2,,,
65.42679,1,2-3,,,
65.42679,2,2-3,,,
65.82675,1,3-4,,,
65.82675,2,3-4,,,
66.3267,MOT_mc_light_up_00,l3_lp,,
66.3267,MOT_mc_light_center_00,l3_lp,,
66.3267,MOT_mc_stage_color_00,b-r,,
66.3267,1,sp4-1,,f1,
66.3267,2,,,b0,
66.56000999999999,MOT_control_all,cut05,,
66.62666999999999,1,,,,L0
66.75999,2,w4,,,
67.6599,1,lp1,,,
69.92634,1,1-2,,,
70.25963999999999,1,2-3,,,
70.55960999999999,1,lp3,,,
73.82594999999999,2,sp4-1,,f1,
73.82594999999999,1,,,b0,
74.05926,MOT_control_all,cut06,,
74.12592,2,,,,L0
75.15915,2,lp1,,,
77.42559,2,1-2,,,
77.75889,2,2-3,,,
78.05886,2,lp3,,,
81.29187,1,sp3-4,,f1,
81.29187,2,,,b0,
81.55851,MOT_control_all,cut07,,
81.59183999999999,1,,,,L0
82.62507,1,lp4,,,
83.79162,1,4-1,,,
84.12492,1,1-2,,,
84.42488999999999,1,lp2,,,
85.3248,2,sp3-4,,f1,
85.3248,1,,,b0,
85.35813,2,,,,L0
86.658,2,lp4,,,
87.45792,2,4-1,,,
87.79122,2,1-2,,,
88.09119,2,lp2,,,
88.49114999999999,1,,,f1,
88.49114999999999,2,,,b0,
88.92443999999999,1,2-3,,,
88.92443999999999,2,sj2,,,
