0.00000,1,sort,-18000,
0.00000,2,sort,-18000,
0.06666,MOT_all,cut00,,
0.03333,MOT_mc_special_01,stay,,
2.5997399999999997,MOT_mc_special_01,scene01_01,,
7.49925,MOT_mc_special_01,scene01_02,,
12.76539,MOT_mc_special_01,scene01_03,,
17.6649,MOT_mc_special_01,scene02_01,,
23.031029999999998,MOT_mc_special_01,scene02_02,,
25.56411,MOT_mc_special_01,scene02_03,,
26.9973,MOT_mc_special_01,scene02_04,,
27.16395,2,j1-2,,
27.897209999999998,2,2-3,,
28.297169999999998,MOT_mc_special_02,scene03,,
28.297169999999998,MOT_mc_special_03,scene03,,
28.330499999999997,1,1-2,,f1
28.330499999999997,1,sort,-18000,
28.83045,2,w3,,
29.03043,1,2-3,,
29.03043,2,3-4,,
29.6637,1,j3-4,,
29.6637,2,j4-1,,
30.130319999999998,1,4-1,,
30.130319999999998,2,1-3,,
30.59694,1,sp1-2,,
31.06356,2,w3,,
31.26354,1,j2-3,,
31.69683,1,lp3,,
32.03013,1,j3-4,,
32.49675,1,lp4,,
33.096689999999995,1,j4-1,,
33.096689999999995,2,j3-2,,
33.79662,1,1-2,,
33.79662,2,2-3,,
34.39656,1,j2-3,,
34.39656,2,j3-4,,
34.86318,1,j3-4,,
34.86318,2,j4-1,,
35.3298,1,sp4-1,,
35.79642,2,w1,,
35.9964,1,j1-2,,
36.42969,1,lp2,,
37.22961,2,1-4,,
37.22961,1,j2-3,,
37.69623,1,lp3,,
38.16285,2,w4,,
38.46282,1,3-4,,
38.9961,MOT_mc_special_01,scene04,,
39.39606,2,w1,,
42.49575,MOT_mc_special_01,scene05,,
43.49565,1,j2-3,,
44.19558,MOT_mc_special_01,scene06,,
44.56221,1,w3,,
48.56181,MOT_mc_special_01,scene07,,
59.16075,1,sp3-4,,
59.16075,2,sp1-2,,
59.460719999999995,MOT_mc_special_02,scene08,,
59.460719999999995,MOT_mc_special_03,scene08,,
59.860679999999995,1,sj4,,
59.860679999999995,2,sj2,,
60.227309999999996,1,4-1,r4,
60.227309999999996,2,2-3,l2,
60.660599999999995,1,lp1,,
60.660599999999995,2,lp3,,
60.86058,1,1-2,r5,
60.86058,2,3-4,l3,
61.36053,1,lp2,,
61.36053,2,lp4,,
62.06046,1,2-3,,
62.06046,2,4-1,l4,
62.49375,1,lp3,,
62.49375,2,lp1,,
62.727059999999994,1,3-4,,
62.727059999999994,2,1-2,,
63.160349999999994,1,lp4,,
63.160349999999994,2,lp2,,
63.327,1,sj4,,
63.39366,2,sj2,,
63.76029,1,lp4,,
63.76029,2,lp2,,
64.29357,2,2-3,,f1
64.29357,2,sort,-18000,
64.69353,2,lp3,,
64.9935,2,3-4,l5,
65.42679,2,lp4,,
66.02673,2,4-1,,
66.46002,2,lp1,,
66.82665,2,1-2,,
67.22661,2,j2-3,,
67.62657,2,3-4,lb4,
68.05986,2,lp4,,
68.65979999999999,2,4-1,lb3,
69.02642999999999,2,sp1-2,,
69.62637,MOT_mc_special_01,scene09_01,,
69.75968999999999,2,sj2,,
70.19297999999999,2,lp2,,
71.62617,2,,,b0
71.62617,2,sort,-18000,
72.29276999999999,1,4-1,rb4,
72.29276999999999,2,2-3,lb2,
72.69273,1,1-2,,
72.69273,2,3-4,,
73.19268,1,lp2,,
73.19268,2,lp4,,
73.79262,1,2-3,r5,
73.79262,2,4-1,l3,
74.19257999999999,1,lp3,,
74.19257999999999,2,lp1,,
74.39256,1,j3-4,,
74.39256,2,j1-2,,
