0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
0.03333,2,,,,D40
0.03333,3,,,,D40
0.03333,1,,,,D40
1.76649,MOT_control_all,le_zoom1,,
1.89981,MOT_mc_stage_color_00,b-flash,,
1.89981,MOT_mc_bg_black_00,b80-65,,
1.89981,MOT_mc_light_up_00,l1,,
1.89981,MOT_mc_light_under_00,l1,,
1.89981,1,j1-2,,,Lbl
2.0664599999999997,2,1-2,,,Lbl
2.23311,3,1-2,,,Lbl
2.5997399999999997,2,2-3,,,
2.5997399999999997,3,2-3,,,
2.5997399999999997,3,j3-4,,,
2.96637,1,w2,,,
2.9997,1,j2-3,,,
3.06636,MOT_mc_stage_color_00,y-flash,,
3.2330099999999997,2,3-4,,,
3.2330099999999997,3,4-1,,,
3.53298,3,1-2,,,
3.5663099999999996,1,3-4,,,
3.9996,2,sp4-1,,,
3.9996,3,sp2-3,,,
3.9996,1,sp4-1,,,
4.76619,MOT_mc_stage_color_00,r-flash,,
4.86618,2,1-2,l1,,
5.03283,1,1-2,,,
5.23281,3,3-4,r1,,
5.3994599999999995,1,2-3,,,
5.63277,MOT_mc_stage_color_00,b-flash,,
5.79942,2,w2,,,
5.89941,1,j3-4,,,
6.03273,2,2-3,lb0,,
6.13272,3,4-1,rb0,,
6.5660099999999995,2,3-4,,,
6.5660099999999995,3,1-2,,,
6.5660099999999995,1,j4-1,,,
6.9993,3,2-3,,,
7.132619999999999,2,4-1,,,
7.29927,1,1-2,,,
7.36593,MOT_mc_stage_color_00,y-flash,,
7.6659,2,sp1-2,,,
7.6659,3,sp3-4,,,
7.6659,1,sp2-3,,,
8.03253,3,4-1,,,
8.13252,1,3-4,,,
8.23251,2,2-3,,,
8.59914,1,sp4-1,,,
8.63247,2,sp3-4,,,
8.63247,3,sp1-2,,,
9.63237,MOT_mc_stage_color_00,b-flash,,
9.63237,1,1-2,,,
9.93234,2,4-1,,,
10.03233,1,2-3,,,
10.098989999999999,3,2-3,,,
10.398959999999999,1,j3-4,,,
10.86558,2,w1,,,
10.86558,1,hj4,,,
11.03223,3,w3,,,
11.49885,MOT_mc_stage_color_00,b-flash,,
11.49885,2,1-2,l1,,
11.49885,3,3-4,r1,,
11.6655,1,4-1,,,
11.86548,MOT_mc_stage_color_00,y-flash,,
11.86548,2,2-3,lb0,,
11.86548,3,4-1,rb0,,
12.332099999999999,MOT_mc_stage_color_00,r-flash,,
12.332099999999999,2,sp3-4,,,
12.332099999999999,3,sp1-2,,,
12.332099999999999,1,sp1-2,,,
13.431989999999999,MOT_mc_stage_color_00,y-flash,,
13.431989999999999,2,4-1,,,
13.431989999999999,3,2-3,,,
13.431989999999999,1,2-3,,,
13.79862,3,3-4,l1,,
13.931939999999999,1,3-4,l1,,
14.065259999999999,2,1-2,l1,,
14.29857,MOT_mc_stage_color_00,b-flash,,
14.365229999999999,1,j4-1,,,
14.43189,2,2-3,,,
14.43189,3,4-1,,,
14.79852,2,3-4,lb0,,
14.93184,MOT_mc_stage_color_00,r-flash,,
14.93184,1,1-2,lb0,,
15.03183,3,1-2,lb0,,
15.39846,2,sp4-1,,,
15.39846,3,sp2-3,,,
15.39846,1,sp2-3,,,
16.03173,MOT_mc_stage_color_00,b-flash,,
16.03173,1,3-4,,,
16.16505,2,1-2,,,
16.16505,3,3-4,,,
16.49835,1,4-1,,,
16.56501,2,j2-3,,,
16.56501,3,j4-1,,,
17.06496,MOT_mc_stage_color_00,y-flash,,
17.06496,1,j1-2,,,
17.164949999999997,2,j3-4,,,
17.164949999999997,3,j1-2,,,
17.331599999999998,MOT_control_all,le_zoom2,,
17.63157,1,2-3,,,
17.69823,2,4-1,,,
17.79822,3,2-3,,,
18.06486,1,j3-4,,,
18.164849999999998,2,j1-2,,,
18.164849999999998,3,j3-4,,,
18.79812,2,sp2-3,,,
18.79812,3,sp4-1,,,
