time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,0,2
2.777778,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,135,2
21.111111,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,135,0
22,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,1
22.444444,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
22.666667,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Pause,202.5,2
33.777778,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
34.222222,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
34.666667,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
35.111111,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
46.222222,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
46.666667,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
47.111111,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
47.555556,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
48,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
48.444444,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
48.888889,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
49.333333,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
49.777778,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
53.333333,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,135,0
67.555556,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,135,0
81.777778,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
82.222222,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
82.666667,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
83.111111,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
85.333333,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
85.777778,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,0,0
86.222222,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,135,0
86.666667,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Pause,135,0
87.111111,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Bye,337.5,0
88.888889,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
89.333333,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
89.777778,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
90.222222,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
90.666667,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
91.111111,Uhoi,5,Random2,Red02,Red02,,,,,,,,,Oioi,202.5,2
