time,lyrics,size
0,,
2.63,Hey!! Hey!! 進め　Over and Over,
5.267,Yes sir!!　答えは一つ,
12.55,,
22.100,昨日よりも特別なMy style,
27.300,探しに行こうよ　Fight on,
32.400,Hey!! マッスルタイムの始まり　Hands up!!,
36.983,"胸に手を当てて　Don't think, feel!!",
39.867,出来んのか？　Hey!! やれるだろ？ Hey!!,
43.067,Ready？,
43.867,wow あぁもっと ! もっと ! もっと ! カモン !,
48.967,wow そうだいいぞ　いい波キてるぞ,
54.5,wow Hey 呼び覚ませ!!　You can do it!!,
59.783,"wow 5, 4, 3, 2, 1 Have a lock on!!",
65.767,追撃、開始,
67.817,Never ending　壮絶なゲーム,
70.367,戦場へ　いざ参上,
73.017,銃口を向けて進むのであります !,
78.21,たとえ嵐の中だって　信念の弾丸を打ち抜け,
85.833,wow 挑めサバイバー,
94.183,,
97.65,標的、ロックオン,
99.583,Never ending　壮絶なゲーム,
102.367,戦場へ　いざ参上,
104.883,銃口を向けて進むのであります !,
110.133,たとえ嵐の中だって　信念の弾丸を打ち抜け,
117.683,wow 挑めサバイバー,
126.29,,
