time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,All1,Green05,,,,,,,,,,Uhoi,1,0
2.666667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,1
7.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
8.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
8.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
8.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
9.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
9.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
9.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
10.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
10.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
10.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
11.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
11.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
11.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
12.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
12.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
12.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
13.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
13.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
13.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
14.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
14.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
14.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
15.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
15.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
15.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
16.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
16.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
16.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
17.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
17.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
32,Oioi,5,All1,Green05,,,,,,,,,,Pause,180,4
32.333333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,0
33,Oioi,5,All1,Green05,,,,,,,,,,Pause,180,0
33.666667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,0
34.333333,Oioi,5,All1,Green05,,,,,,,,,,Pause,180,0
35,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,0
35.916667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,270,1
36.25,Oioi,5,All1,Green05,,,,,,,,,,Oioi,270,4
36.333333,Oioi,5,All1,Green05,,,,,,,,,,Pause,270,4
37.666667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,0
38.333333,Oioi,5,All1,Green05,,,,,,,,,,Pause,180,0
39,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,0
39.666667,Oioi,5,All1,Green05,,,,,,,,,,Pause,180,0
40.666667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,0
41.333333,Oioi,5,All1,Green05,,,,,,,,,,Pause,180,0
42,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,0
67.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
68.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
68.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
68.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
69.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
69.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
69.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
70.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
70.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
70.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
71.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
71.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
71.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
72.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
72.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
72.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
73.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
73.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
73.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
74.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
74.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
74.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
75.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
75.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
75.833333,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
76.166667,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
76.5,Oioi,5,All1,Green05,,,,,,,,,,Oioi,180,4
