time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,1,0
10.2,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,26.66666667,0
12.45,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,80,8
13.2,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,26.66666667,0
15.45,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,80,8
16.2,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,26.66666667,0
18.45,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,80,8
19.2,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,26.66666667,0
21.45,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,80,8
32.952991,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,165,0
56.225718,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,165,0
76.589354,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,165,0
79.498445,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,23.57142857,0
82.0439,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,160,8
82.225718,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
82.589354,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
82.952991,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
83.316627,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
83.680263,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
84.0439,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
84.407536,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
84.771172,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
85.134809,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
85.498445,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
85.862082,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
86.225718,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
86.589354,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
86.952991,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
87.316627,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
87.680263,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
88.0439,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
88.407536,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
88.771172,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
89.134809,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
89.498445,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
89.862082,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
90.225718,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
90.589354,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
90.952991,Uhoi,5,All1,Yellow01,,,,,,,,,,Oioi,206.25,3
105.316627,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,18.33333333,0
108.498445,Uhoi,5,All1,Yellow01,,,,,,,,,,Pause,18.33333333,0
110.0439,Uhoi,5,All1,Yellow01,,,,,,,,,,Uhoi,1,0
116.589354,Uhoi,5,All1,Yellow01,,,,,,,,,,Bye,300,0
