time,lyrics,size
0.00 ,,
16.483 ,憧れのあなたの,
18.150 ,あらたまったお誘い,
19.817 ,イタズラじゃないよね？,
21.483 ,ドキドキの初デート,
23.083 ,風がそっと吹くたび,
24.817 ,さりげなく香るの,
26.483 ,シトラスの柔軟剤は,
28.417 ,ず・る・い,
29.817 ,どうしよう　隣にいるだけで,
36.533 ,ハートビート　嬉し恥ずかし,
40.650 ,Cute上昇 [Wow!],
42.783 ,ずっと　抱きしめてた [Yeah],
45.650 ,「スキ」の気持ち　きゅん・きゅん・まっくす,
50.017 ,Spring Summer Autumn Winter,
53.150 ,ついに溢れ出したの,
56.117 ,いっぱい　あなたでいっぱい [Yeah],
59.067 ,バレバレなくらい　まっくす,
63.367 ,Sunrise Sunset Moonlight Secret,
66.533 ,何かが始まる予感　聞こえますか？ [きゅん・きゅん],
73.200 ,,
89.400 ,もっと　あなたのこと [Yeah],
92.317 ,スキになるよ　きゅん・きゅん・まっくす,
96.683 ,Shiny Rainy Cloudy Rainbow,
99.867 ,すべてが輝き出す,
102.783 ,いつも　夢見てたの [Yeah],
105.700 ,眠れないくらい　まっくす,
110.017 ,Morning Daytime Evening Midnight,
113.133 ,ひょっとして　始まってる？　ふたりの恋 [きゅん・きゅん],
119.817 ,想像したら　ほっぺた　PINK PINK,
123.150 ,あんまり　ジっと見ないで [ねっ♡],
128.50,,
