id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,71,0,0
2,0,91,,,,0,0
3,3.692308,1,4,5,0,0,0
4,5.538462,1,2,1,0,0,0
5,7.384615,2,3,4,0,0,0
6,9.230769,2,3,4,0,0,0
7,11.076923,1,4,5,0,0,0
8,12.923077,1,4,5,0,0,0
9,14.769231,2,3,2,0,0,0
10,16.615385,2,3,2,0,0,0
11,18.461538,1,4,5,0,0,0
12,20.307692,1,2,1,0,0,0
13,22.153846,1,3,4,0,0,0
14,23.769231,1,3,2,0,0,0
15,25.846154,1,4,4,0,0,0
16,27.692308,1,4,4,0,0,0
17,29.538462,1,2,2,0,0,0
18,31.384615,1,2,2,0,0,0
19,33.230769,1,4,5,0,0,0
20,35.076923,1,2,1,0,0,0
21,36.923077,1,3,4,0,0,0
22,38.769231,1,3,2,0,0,0
23,40.615385,1,5,5,0,0,0
24,42.461538,1,2,2,0,0,0
25,43.384615,1,1,1,0,0,0
26,44.307692,2,3,4,0,0,0
27,47.076923,2,3,4,0,0,0
28,48,2,4,5,0,0,0
29,50.769231,2,4,5,0,0,0
30,51.692308,1,2,1,0,0,0
31,53.538462,1,5,4,0,0,0
32,55.384615,1,4,5,0,0,0
33,57.230769,1,5,4,0,0,0
34,59.076923,2,1,2,0,0,0
35,61.846154,2,1,2,0,0,0
36,62.769231,2,4,5,0,0,0
37,65.538462,2,4,5,0,0,0
38,66.461538,1,2,1,0,0,0
39,68.307692,1,5,4,0,0,0
40,70.153846,1,4,5,0,0,0
41,72,1,5,4,0,0,0
42,73.846154,2,1,2,0,0,0
43,76.615385,2,1,2,0,0,0
44,77.538462,2,4,5,0,0,0
45,80.307692,2,4,5,0,0,0
46,81.230769,1,2,1,0,0,0
47,83.076923,1,5,4,0,0,0
48,84.923077,1,4,5,0,0,0
49,86.769231,1,5,4,0,0,0
50,88.615385,2,1,2,0,0,0
51,91.384615,2,1,2,0,0,0
52,92.307692,1,5,5,0,0,0
53,94.153846,1,1,1,0,0,0
54,96,1,4,4,0,0,0
55,97.846154,1,2,2,0,0,0
56,98.769231,1,2,2,0,0,0
57,99.692308,1,5,5,0,0,0
58,101.538462,1,1,1,0,0,0
59,103.384615,1,4,4,0,0,0
60,105.230769,1,2,2,0,0,0
61,107.076923,2,5,4,0,0,0
62,108.923077,2,5,4,0,0,0
63,110.769231,1,1,2,0,0,0
64,112.615385,1,4,5,0,0,0
65,114.461538,2,2,1,0,0,0
66,116.307692,2,2,1,0,0,0
67,118.153846,1,5,4,0,0,0
68,120,1,5,4,0,0,0
69,121.846154,1,4,5,0,0,0
70,123.692308,1,2,1,0,0,0
71,125.538462,1,5,4,0,0,0
72,127.153846,2,4,5,0,0,0
73,131.076923,2,4,5,0,0,0
74,133.846154,92,,,,0,0
