time,charapos,busid,busvalue,effectname,effecttime,effectvalue,panning,volume
0,,1,,MasterOut,0,0,,
0,,1,,BUS_0007,0,0,,
0,,2,,MasterOut,0,0,,
0,,2,,BUS_0007,0,0,,
0,,3,,MasterOut,0,0,,
0,,3,,BUS_0007,0,0,,
0,,4,,MasterOut,0,0,,
0,,4,,BUS_0007,0,0,,
0,,5,,MasterOut,0,1,,
0,,5,,BUS_0007,0,0.1,,
0,,6,,MasterOut,0,1,,
0,,6,,BUS_0007,0,0.1,,
2,1,1,1,,,,0,0.75
2.1,2,2,1,,,,0,0.75
2.2,3,3,1,,,,0,0.75
2.3,4,4,1,,,,0,0.75
2.4,5,5,1,,,,0,0.75
2.5,6,6,1,,,,0,0
2.6,7,6,1,,,,29,0.45
2.7,8,6,1,,,,0,0
2.8,9,6,1,,,,-29,0.45
2.9,10,6,1,,,,0,0
28.978,,5,,MasterOut,0.05,0,,
28.978,,5,,BUS_0007,0.2,0,,
29.709,,3,,MasterOut,0,1,,
29.709,,3,,BUS_0007,0,0.1,,
32.33,6,6,1,,,,0,0.75
32.33,7,6,1,,,,0,0
32.33,9,6,1,,,,0,0
35.491,,3,,MasterOut,0.05,0,,
35.491,,3,,BUS_0007,0.2,0,,
37.987,,4,,MasterOut,0,1,,
37.987,,4,,BUS_0007,0,0.1,,
40.919,6,6,1,,,,0,0
40.919,8,6,1,,,,-29,0.41
40.919,10,6,1,,,,29,0.41
44.135,,4,,MasterOut,0.05,0,,
44.135,,4,,BUS_0007,0.2,0,,
44.45,,2,,MasterOut,0,1,,
44.45,,2,,BUS_0007,0,0.1,,
52.018,,1,,MasterOut,0,1,,
52.018,,1,,BUS_0007,0,0.1,,
52.018,,3,,MasterOut,0,1,,
52.018,,3,,BUS_0007,0,0.1,,
52.018,,4,,MasterOut,0,1,,
52.018,,4,,BUS_0007,0,0.1,,
52.018,,5,,MasterOut,0,1,,
52.018,,4,,BUS_0007,0,0.1,,
52.018,1,1,1,,,,0,0.5
52.018,2,2,1,,,,-12,0.35
52.018,3,3,1,,,,12,0.35
52.018,4,4,1,,,,-21,0.26
52.018,5,5,1,,,,21,0.26
58.75,1,1,1,,,,0,0.75
58.75,2,2,1,,,,0,0
58.75,3,3,1,,,,0,0
58.75,4,4,1,,,,0,0
58.75,5,5,1,,,,0,0
64.83,1,1,1,,,,0,0.5
64.83,2,2,1,,,,-12,0.35
64.83,3,3,1,,,,12,0.35
64.83,4,4,1,,,,-21,0.26
64.83,5,5,1,,,,21,0.26
72,1,1,1,,,,0,0.75
72,2,2,1,,,,0,0
72,3,3,1,,,,0,0
72,4,4,1,,,,0,0
72,5,5,1,,,,0,0
75.461,1,1,1,,,,0,0
75.461,2,2,1,,,,0,0
75.461,3,3,1,,,,6,0.54
75.461,4,4,1,,,,0,0
75.461,5,5,1,,,,12,0.52
76.074,8,6,1,,,,0,0
76.074,10,6,1,,,,0,0
76.074,7,6,1,,,,-6,0.54
76.074,9,6,1,,,,-12,0.52
78.493,1,1,1,,,,0,0.5
78.493,2,2,1,,,,-12,0.35
78.493,3,3,1,,,,12,0.35
78.493,4,4,1,,,,-21,0.26
78.493,5,5,1,,,,21,0.26
80.772,1,1,1,,,,0,0
80.772,2,2,1,,,,-12,0.54
80.772,3,3,1,,,,0,0
80.772,4,4,1,,,,12,0.54
80.772,5,5,1,,,,0,0
86.921,1,1,1,,,,0,0
86.921,2,2,1,,,,0,0
86.921,3,3,1,,,,-8,0.51
86.921,4,4,1,,,,0,0
86.921,5,5,1,,,,8,0.51
90.302,1,1,1,,,,0,0.75
90.302,2,2,1,,,,0,0
90.302,3,3,1,,,,0,0
90.302,4,4,1,,,,0,0
90.302,5,5,1,,,,0,0
92.817,1,1,1,,,,0,0.5
92.817,2,2,1,,,,-12,0.35
92.817,3,3,1,,,,12,0.35
92.817,4,4,1,,,,-21,0.26
92.817,5,5,1,,,,21,0.26
96.946,1,1,1,,,,0,0
96.946,2,2,1,,,,0,0
96.946,3,3,1,,,,0,0
96.946,4,4,1,,,,0,0
96.946,5,5,1,,,,0,0.75
99.254,5,5,1,,,,0,0
99.254,4,4,1,,,,0,0.75
100.858,4,4,1,,,,0,0
100.858,1,1,1,,,,0,0.75
103.462,1,1,1,,,,0,0
103.462,2,2,1,,,,0,0.75
105.228,2,2,1,,,,0,0
105.228,3,3,1,,,,0,0.75
106.872,3,3,1,,,,0,0
106.872,1,1,1,,,,0,0.75
109.543,1,1,1,,,,0,0.5
109.543,2,2,1,,,,-12,0.35
109.543,3,3,1,,,,12,0.35
109.543,4,4,1,,,,-21,0.26
109.543,5,5,1,,,,21,0.26
116.697,7,6,1,,,,0,0
116.697,9,6,1,,,,0,0
116.697,8,6,1,,,,6,0.54
116.697,10,6,1,,,,12,0.52
120.141,1,1,1,,,,0,0
120.141,2,2,1,,,,-6,0.54
120.141,3,3,1,,,,0,0
120.141,4,4,1,,,,-12,0.52
120.141,5,5,1,,,,0,0
123.176,1,1,1,,,,0,0.5
123.176,2,2,1,,,,-12,0.35
123.176,3,3,1,,,,12,0.35
123.176,4,4,1,,,,-21,0.26
123.176,5,5,1,,,,21,0.26
