time,lyrics,size
0.00 ,,
22.15 ,24時（じゅうにじ）を告げる,
25.46 ,鐘が霧の街に響く,
29.017 ,一年に　一度,
32.217 ,我らが主役の宴,
35.867 ,ミイラ　ゾンビ　フランケンシュタイン,
39.083 ,そして　ドラキュラが囁く,
42.71 ,理性よ眠れ,
46.15 ,本能（ほんのう）の目醒め,
49.367 ,磨いた爪で　その牙で,
52.80 ,憂鬱を切り裂いて,
56.217 ,紫色の月の下,
59.433 ,不吉なシルエット,
63.083 ,覚悟｛決めて｝,
64.021 ,扉｛開けて｝,
64.878 ,ARE YOU READY TO DANCE？,
68.217 ,DECA-DANCE NOW! LET'S PARTY THE VILLAIN'S NIGHT,
71.65,パトスとカオスがドレスコード,
75.083,悪役たちのパレード（ぱれえど）は,
78.517,退屈な夜を飲み込む,
81.933,踊れ踊れ,
84.717,真夜中を舞い踊れ,
88.800,今宵限りのナイトメア,
92.217,お楽しみはまだ　これから,
95.65,生きてる証なのだから,
99.083 ,DECA-DANCE NOW! LET'S PARTY THE VILLAIN'S NIGHT,
103.600,NIGHT...,
118.061,,
