0.03333,1,,,,D40
0.03333,2,,,,D40
0.03333,3,,,,D60
0.03333,4,,,,D60
0.03333,5,,,,D60
0.03333,MOT_all,hoero01,,
1.13322,MOT_mc_special_01,cut1_01,,
1.13322,MOT_control_all,hoero_01,,
2.36643,MOT_mc_stage_color_00,y-flash,,
2.36643,1,1-2,,f1,L0
2.6664,1,lp2,,,
3.3329999999999997,1,2-3,,,
3.5663099999999996,1,j3-4,,,
3.9662699999999997,1,lp4,,,
4.3328999999999995,1,4-1,,,
4.6662,1,lp1,,,
5.3328,1,j1-2,,,
5.73276,1,lp2,,,
6.23271,1,sp2-3,,,
7.032629999999999,1,hj3,,,
7.8325499999999995,1,3-4,,,
8.19918,1,lp4,,,
8.93244,1,4-1,,,
9.29907,1,lp1,,,
10.098989999999999,MOT_control_all,hoero_02,,
10.36563,1,1-2,,b0,D20
10.36563,2,1-2,,f1,L0
10.43229,MOT_mc_stage_color_00,b-flash,,
10.698929999999999,2,j2-3,,,
11.06556,2,lp3,,,
11.298869999999999,1,w2,,,
11.3322,2,3-4,,,
11.56551,2,hj4,,,
12.29877,2,4-1,,,
12.56541,2,sj1,,,
12.89871,2,1-2,,,
13.29867,2,j2-3,,,
14.03193,2,sp3-4,,,
14.89851,2,sj4,,,
15.19848,2,j4-1,,,
15.83175,2,hj1,,,
16.56501,2,lp1,,b0,
17.131619999999998,2,1-2,,f1,
17.164949999999997,MOT_mc_bg_black_00,cut1_01,,
17.164949999999997,MOT_mc_stage_color_00,r-flash,,
17.164949999999997,MOT_control_all,hoero_03,,
17.59824,2,hj2,,,
17.964869999999998,1,2-3,,,
18.3315,1,lp3,,,
18.3315,2,lp2,,,
19.23141,3,1-2,,,
19.23141,4,1-2,,,
19.23141,5,1-2,,,
19.53138,3,lp2,,,
19.53138,4,lp2,,,
19.53138,5,lp2,,,
21.89781,3,2-3,,,
21.89781,4,2-3,,,
21.89781,5,2-3,,,
22.26444,3,lp3,,,
22.26444,4,lp3,,,
22.26444,5,lp3,,,
22.56441,3,3-4,,,
22.56441,4,3-4,,,
22.56441,5,3-4,,,
22.89771,3,lp4,,,
22.89771,4,lp4,,,
22.89771,5,lp4,,,
23.29767,3,j4-1,,,
23.29767,4,j4-1,,,
23.29767,5,j4-1,,,
23.73096,3,lp1,,,
23.73096,4,lp1,,,
23.73096,5,lp1,,,
26.13072,1,3-4,,f1,L0
26.13072,2,2-3,,,
26.19738,3,1-2,,,
26.36403,4,1-2,,,
26.36403,5,1-2,,,
26.63067,2,hj3,,,
26.63067,1,hj4,,,
26.697329999999997,3,lp2,,,
27.03063,MOT_mc_bg_black_00,cut1_02,,
27.03063,MOT_mc_special_01,cut2_01,,
27.297269999999997,5,w2,,,
27.297269999999997,4,w2,,,
27.3306,1,lp4,,,
27.3306,2,lp3,,,
27.3306,1,lp4,,,
27.930539999999997,MOT_mc_special_01,cut1_02,,
30.39696,2,j3-4,,,
30.39696,1,j4-1,,,
30.79692,2,lp4,,,
30.79692,1,lp1,,,
32.09679,3,2-3,,,
32.09679,4,2-3,,,
32.09679,5,2-3,,,
32.09679,2,4-1,,,
32.09679,1,1-2,,,
32.46342,3,lp3,,,
32.46342,4,lp3,,,
32.46342,5,lp3,,,
32.46342,2,lp1,,,
32.46342,1,lp2,,,
32.76339,3,3-4,,,
32.76339,4,3-4,,,
32.76339,5,3-4,,,
33.063359999999996,3,j4-1,,,
33.063359999999996,4,j4-1,,,
33.063359999999996,5,j4-1,,,
33.063359999999996,2,j1-2,,,
33.063359999999996,1,j2-3,,,
33.496649999999995,MOT_control_all,hoero_04,,
33.496649999999995,3,lp1,,,
33.496649999999995,4,lp1,,,
33.496649999999995,5,lp1,,,
33.496649999999995,2,lp2,,,
33.496649999999995,1,lp3,,,
33.82995,1,3-4,,b0,D20
33.82995,2,2-3,,f2,
34.22991,2,3-4,l1,,
34.59654,2,4-1,,,
34.76319,1,w4,,,
34.89651,2,j1-2,,,
35.496449999999996,2,2-3,lb0,,
35.79642,2,,r1,,
36.09639,2,j3-4,,,
36.62967,2,4-1,rb0,,
37.06296,2,j1-2,,,
37.562909999999995,2,j2-3,,,
37.9962,2,lp3,,,
38.362829999999995,2,hj3,,,
39.196079999999995,3,1-2,,,
39.196079999999995,4,1-2,,,
39.196079999999995,5,1-2,,,
39.196079999999995,2,3-4,l1,,
39.49605,2,,l2,,
39.79602,2,lp4,,,
40.12932,5,w2,,,
40.12932,4,w2,,,
40.12932,3,w2,,,
40.19598,2,4-1,lb1,,
40.6626,3,j2-3,,,
40.6626,4,j2-3,,,
40.6626,5,j2-3,,,
40.6626,2,j1-2,,,
40.795919999999995,MOT_control_all,hoero_05,,
40.9959,3,3-4,,,
40.9959,4,3-4,,,
40.9959,5,3-4,,,
40.9959,2,2-3,,b1,D20
40.9959,1,4-1,,f1,L0
41.36253,1,1-2,l1,,
41.629169999999995,1,,l2,,
41.89581,1,lp2,,,
41.92914,5,w4,,,
41.92914,4,w4,,,
41.92914,3,w4,,,
41.92914,2,w3,,,
42.22911,1,j2-3,,,
42.6624,1,j3-4,,,
43.02903,1,lp4,,,
43.36233,1,j4-1,,,
43.76229,1,1-2,lb1,,
44.028929999999995,1,,lb0,,
44.29557,1,lp2,,,
44.6622,1,2-3,r1,,
44.9955,1,lp3,,,
45.36213,1,3-4,,,
45.595439999999996,1,j4-1,,,
46.22871,1,sp1-2,,,
47.02863,1,2-3,rb0,,
47.328599999999994,3,j4-1,,,
47.328599999999994,4,j4-1,,,
47.328599999999994,5,j4-1,,,
47.328599999999994,1,j3-4,,,
47.79522,1,lp4,,,
47.86188,MOT_control_all,hoero_06,,
48.128519999999995,3,j1-2,,,
48.128519999999995,4,j1-2,,,
48.128519999999995,5,j1-2,,,
48.128519999999995,1,4-1,,b0,D20
48.128519999999995,2,3-4,,f2,L0
48.39516,2,hj4,,,
49.06176,1,w1,,,
49.12842,2,4-1,l2,,
49.19508,5,w2,,,
49.19508,4,w2,,,
49.19508,3,w2,,,
49.46172,2,lp1,,,
50.02833,2,1-2,lb1,,
50.29497,2,,lb0,,
50.72826,2,hj2,,,
51.328199999999995,2,lp2,,,
51.6615,2,sp2-3,,,
52.161449999999995,2,sj3,,,
52.42809,2,j3-4,,,
53.49465,2,w4,,,
53.52798,3,j2-3,,,
53.52798,4,j2-3,,,
53.52798,5,j2-3,,,
53.52798,2,4-1,,,
53.827949999999994,2,lp1,,,
54.49455,3,j3-4,,,
54.49455,4,j3-4,,,
54.49455,5,j3-4,,,
54.49455,2,j1-2,,,
54.927839999999996,2,lp2,,,
55.16115,MOT_control_all,hoero_07,,
55.327799999999996,3,4-1,,,
55.327799999999996,4,4-1,,,
55.327799999999996,5,4-1,,,
55.327799999999996,2,2-3,,b1,D20
55.327799999999996,1,1-2,,f1,L0
55.89441,1,2-3,,,
56.261039999999994,5,w1,,,
56.261039999999994,4,w1,,,
56.261039999999994,3,w1,,,
56.261039999999994,2,w3,,,
56.36103,1,j3-4,,,
56.76099,1,j4-1,,,
57.19428,1,lp1,,,
57.59424,1,j1-2,,,
57.96087,3,j1-2,,,
57.96087,4,j1-2,,,
57.96087,5,j1-2,,,
57.96087,1,hj2,,,
58.694129999999994,1,lp2,,,
58.96077,1,2-3,r1,,
59.027429999999995,5,w2,,,
59.027429999999995,4,w2,,,
59.027429999999995,3,w2,,,
59.52738,1,3-4,rb0,,
59.860679999999995,1,j4-1,,,
60.327299999999994,1,1-2,,,
60.36063,MOT_all,hoero02,,
60.593939999999996,3,2-3,,,
60.593939999999996,4,2-3,,,
60.593939999999996,5,2-3,,,
60.593939999999996,1,j2-3,,,
61.093889999999995,MOT_control_all,hoero_08,,
61.093889999999995,MOT_mc_special_02,petal,,
61.36053,MOT_mc_special_01,cut1_03,,
