time,lyrics,size
0.00 ,,
17.76 ,さあ　今日も始めましょうか,
20.62 ,昨日　挟んだ栞の続きから,
25.70 ,楽あれば苦もあり,
28.13 ,ストーリーは波の随に,
33.31 ,深い海を抜け,
35.25 ,空飛ぶ街に繰り出し,
37.66 ,そこから降りれなくなり,
41.09 ,脈絡のないような展開も,
44.72 ,きっとオンリーなストーリー,
48.59 ,高鳴る所には忘れず付箋を,
52.56 ,時々くるマイナスな面に備えて,
56.42 ,重宝して,
58.37 ,ひらり　ひらり,
59.56 ,めくり　めくる,
61.68 ,ストーリー　ストーリー,
63.40 ,喜怒哀楽　忙しい,
66.22 ,ひらり　ひらり,
67.37 ,めくり　めくる,
69.56 ,ストーリー　ストーリー,
71.29 ,忙しない　ネバーエンディング,
73.98 ,いつになれば終わるんだ,
79.54 ,皆目、見当もつかない,
83.20 ,お生憎、見当もつかない,
88.85 ,ひらり　ひらり,
90.09 ,めくり　めくる,
92.29 ,ストーリー　ストーリー,
93.98 ,喜怒哀楽　忙しい,
96.72 ,ひらり　ひらり,
97.98 ,めくり　めくる,
100.14 ,ストーリー　ストーリー,
101.82 ,高鳴れば　ネバーエンディング,
104.54 ,いつになれば終わるんだ,
110.19 ,皆目、見当もつかない,
113.73 ,お生憎、見当はつけない,
119.65 ,,
125.42 ,さあ　今日も始めましょうか,
131.69 ,,
