time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,1,0
6,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,155,0
6.580645,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,51.66666667,3
7.16129,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Pause,51.66666667,3
8.516129,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,155,8
8.903226,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,155,0
9.677419,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,38.75,0
11.225806,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,155,8
11.612903,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Oioi,155,0
35.419355,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,155,0
36,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,155,3
36.193548,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Pause,155,3
36.774194,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,155,8
37.16129,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Oioi,155,0
61.935484,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Bye,310,0
62.032258,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Pause,310,0
66.580645,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Bye,310,0
68.129032,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Oioi,155,0
92.903226,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Uhoi,51.66666667,0
94.064516,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Pause,51.66666667,0
94.451613,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Oioi,155,0
106.064516,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Bye,310,0
108.387097,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Oioi,155,0
122,Oioi,5,Random2,Yellow01,Orange01,,,,,,,,,Oioi,155,0
123,Uhoi,5,Random2,Yellow01,Orange01,,,,,,,,,Bye,360,0
