time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,1,0
3.58209,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
4.925373,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
5.373134,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
6.716418,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
7.164179,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
8.507463,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
8.955224,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
10.298507,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
10.746269,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
12.089552,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
17.910448,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,33.5,1
19.253731,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Pause,33.5,1
19.701493,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,0
30.223881,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,4
30.671642,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,4
31.119403,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,4
31.343284,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,4
33.58209,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
34.029851,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
35.373134,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
35.820896,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
37.164179,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
37.61194,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
38.955224,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
39.402985,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
40.746269,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
41.19403,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
42.537313,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
42.985075,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
44.328358,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
44.776119,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
46.119403,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
46.567164,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,44.66666667,0
47.910448,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Uhoi,134,8
48.358209,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,0
51.492537,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,8
51.716418,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,4
52.276119,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,2
52.61194,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Pause,134,2
52.835821,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,8
53.171642,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,2
53.507463,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Pause,134,2
53.731343,Uhoi,5,Random2,Pink10,Pink10,,,,,,,,,Oioi,134,8
