0.03333,MOT_mc_bg_black_00,seat100-0,,
1.9998,1,,,,D20
1.9998,2,,,,D20
1.9998,3,,,,D20
1.9998,4,,,,D20
1.9998,5,,,,D20
2.13312,1,,,,D40
2.13312,2,,,,D40
2.13312,3,,,,D40
2.13312,4,,,,D40
2.13312,5,,,,D40
2.26644,1,,,,D60
2.26644,2,,,,D60
2.26644,3,,,,D60
2.26644,4,,,,D60
2.26644,5,,,,D60
3.4329899999999998,1,1-2,,,
3.53298,MOT_mc_speaker_00,temp1,,
3.7662899999999997,2,1-2,,,
3.7662899999999997,3,1-2,,,
3.7662899999999997,4,1-2,,,
3.7662899999999997,5,1-2,,,
4.36623,1,w2,,,
4.69953,5,w2,,,
4.69953,4,w2,,,
4.69953,3,w2,,,
4.69953,2,w2,,,
5.13282,1,2-3,,,
5.13282,2,2-3,,,
5.13282,3,2-3,,,
5.13282,4,2-3,,,
5.13282,5,2-3,,,
6.066059999999999,5,w3,,,
6.066059999999999,4,w3,,,
6.066059999999999,3,w3,,,
6.066059999999999,2,w3,,,
6.066059999999999,1,w3,,,
6.9659699999999996,1,3-4,,,
6.9659699999999996,2,3-4,,,
6.9659699999999996,3,3-4,,,
6.9659699999999996,4,3-4,,,
6.9659699999999996,5,3-4,,,
7.89921,5,w4,,,
7.89921,4,w4,,,
7.89921,3,w4,,,
7.89921,2,w4,,,
7.89921,1,w4,,,
8.265839999999999,4,4-1,,,
8.265839999999999,5,4-1,,,
8.73246,1,4-1,,,
8.73246,2,4-1,,,
8.73246,3,4-1,,,
9.19908,5,w1,,,
9.19908,4,w1,,,
9.6657,3,w1,,,
9.6657,2,w1,,,
9.6657,1,w1,,,
10.63227,1,1-2,,,
10.63227,4,1-2,,,
10.63227,5,1-2,,,
11.06556,2,1-2,,,
11.06556,3,1-2,,,
11.56551,5,w2,,,
11.56551,4,w2,,,
11.56551,1,w2,,,
11.9988,3,w2,,,
11.9988,2,w2,,,
12.36543,1,2-3,,,
12.36543,2,2-3,,,
12.36543,3,2-3,,,
12.36543,4,2-3,,,
12.36543,5,2-3,,,
13.29867,5,w3,,,
13.29867,4,w3,,,
13.29867,3,w3,,,
13.29867,2,w3,,,
13.29867,1,w3,,,
13.6653,1,3-4,,,
14.13192,2,3-4,,,
14.13192,3,3-4,,,
14.13192,4,3-4,,,
14.13192,5,3-4,,,
14.59854,1,w4,,,
15.065159999999999,5,w4,,,
15.065159999999999,4,w4,,,
15.065159999999999,3,w4,,,
15.065159999999999,2,w4,,,
15.265139999999999,1,4-1,,,
15.79842,1,sp1-2,,,
15.79842,2,sp4-1,,,
