time,lyrics,size
0,,
3.250,魚　魚　魚　ラッパッパ,
10.150,Ah ワオ !!　レッツギョ !!,
20.367,,
23.817,何で？どうして？上手くいかない !?,
27.083,DHAをアイ魚ンチュー,
30.517,諦めたくない　終われない　答えは Where is it？,
35.600,ちょ Tell me プリーズ,
37.533,魚　魚　魚　ラッパッパ,
39.300,高い高い波だって （High jump!!）,
41.017,魚　魚　魚　ラッパッパ,
42.717,グルグル渦潮 （Don’t give up!!）,
44.433,魚　魚　魚　ラッパッパ,
46.150,海は広い !  （Chase the dream!!）,
47.600,キミと交わした約束忘れない　だから...,
54.717,レッツレッツレッツギョ !!,
56.383,スイスイぴちぴち　めっちゃ楽Sea!! （ハイ ! ハーイ ! ）,
59.867,食べてよし（もういっちょ♪）愛でてよし（オッケー ! ）,
63.300,元気のみなもと　大漁だ !,
66.300,ほら 1 （ハイ ! ） 2 （ハイ ! ） 3、4でギョーさんなスマイル,
72.083,絶好調 ! みんな大好きしーわーるど ! （イェー ! ）,
80.610,,
82.317,ラッパッパ　ラッパッパ,
85.723,,
92.383,レッツレッツレッツギョ !!,
94.100,スイスイぴちぴち　めっちゃ楽Sea!! （ハイ ! ハーイ ! ）,
97.583,食べてよし（もういっちょ♪）愛でてよし（オッケー ! ）,
101.017,元気のみなもと　大漁だ ! ,
104.017,ほら 1 （ハイ ! ） 2 （ハイ ! ） 3、4でギョーさんなスマイル,
109.800,最高潮 ! みんな大好きしーわーるど ! （イェー ! ）,
114.667,ギョーてんさ ! しーわーるど !,
122.000,,
