time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,1,0
1.25,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
2.1875,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
2.5,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
3.4375,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
3.75,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
4.6875,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
5,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
5.9375,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
6.25,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,76.8,0
7.03125,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,384,8
7.1875,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Oioi,192,0
17.1875,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,40,0
17.5,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,40,0
18.4375,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
18.75,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
19.6875,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
20,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
20.9375,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
21.25,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
22.1875,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
22.5,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
23.4375,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
23.75,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
24.6875,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
25,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
25.9375,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
26.25,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
27.1875,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
27.5,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,64,0
28.4375,Uhoi,5,Random5,Blue05,Purple05,Blue05,Green01,Blue05,,,,,,Uhoi,192,8
