time,lyrics,size
0.00 ,,
25.300,眩い光の中に　吸い込まれてゆく,
29.817,特別のリズム　いま全身で感じてる,
34.050,始まった時から　ずっと追いかけてたもの,
38.733,見つけられたんだ　この軌跡TOKUMORI☆ピース,
43.367,一緒になった　通じ合えた,
48.200,ココロの中の純粋と,
52.817,こっちに来て　まっすぐ見て,
57.300,"TA, TTTA, TAKAMARI-masu…",
59.117,"ZEN, ZEN, ZEN, ZZZEN, ZENRYOKU-desu!!",
61.817,Jump! Jump in the brand new world!!,
64.483,君とクライマックスへ,
66.767,声枯れるまで　さあ歌え　踊れ　楽しめ !,
70.800,Catch! Catch the music waves!!,
73.667,一度くらい泣いたって　情熱は溶けない,
78.300,高く強く速く,
79.800,極上だ !  最上だ !  崇高だ !  最高だ !,
84.550,Jump! Jump in the brand new world!!,
87.300,君とクライマックスへ,
89.767,声枯れるまで　さあ歌え　踊れ　楽しめ !,
93.683,Catch! Catch the music waves!!,
96.533,ずっとクライマックスだ,
98.617,笑顔しかできない（APPARE! APPARE!）,
102.917,あゝ情熱は溶けない,
105.733,高く強く速く遠く永く,
107.883,いつも　極上だ !  最上だ !  崇高だ !  最高だ !,
115.217,,
