0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,1-2,,,D60
0.03333,2,1-2,r1,,D80
0.03333,4,1-2,r1,,D80
0.03333,3,1-2,l1,,D80
0.03333,5,1-2,l1,,D80
0.03333,MOT_all,start,,
0.19998,2,,r2,,
0.19998,4,,r2,,
0.19998,3,,l2,,
0.19998,5,,l2,,
0.36663,2,,r3,,
0.36663,4,,r3,,
0.36663,3,,l3,,
0.36663,5,,l3,,
0.9665699999999999,5,w2,,,
0.9665699999999999,4,w2,,,
0.9665699999999999,3,w2,,,
0.9665699999999999,2,w2,,,
0.9665699999999999,1,w2,,,
2.89971,MOT_mc_stage_color_00,y-flash,,
2.89971,MOT_mc_speaker_00,ltc,,
2.89971,MOT_mc_light_up_00,stay,,
2.96637,1,j2-3,,,
3.0330299999999997,MOT_control_all,chu01,,
3.0330299999999997,2,j2-3,,,
3.0330299999999997,3,j2-3,,,
3.09969,4,j2-3,,,
3.09969,5,j2-3,,,
4.0329299999999995,1,w3,,,
4.09959,3,w3,,,
4.09959,2,w3,,,
4.16625,5,w3,,,
4.16625,4,w3,,,
4.6662,1,j3-4,,,
4.73286,2,j3-4,,,
4.73286,3,j3-4,,,
4.799519999999999,4,j3-4,,,
4.799519999999999,5,j3-4,,,
5.73276,1,w4,,,
5.79942,3,w4,,,
5.79942,2,w4,,,
5.86608,5,w4,,,
5.86608,4,w4,,,
6.13272,1,j4-1,,,
6.19938,2,j4-1,,,
6.19938,3,j4-1,,,
6.266039999999999,4,j4-1,,,
6.266039999999999,5,j4-1,,,
7.19928,1,w1,,,
7.26594,3,w1,,,
7.26594,2,w1,,,
7.332599999999999,5,w1,,,
7.332599999999999,4,w1,,,
7.8325499999999995,1,j1-2,,,
7.89921,2,j1-2,,,
7.89921,3,j1-2,,,
7.96587,4,j1-2,,,
7.96587,5,j1-2,,,
8.465819999999999,1,j2-3,,,
8.53248,2,j2-3,,,
8.53248,3,j2-3,,,
8.59914,4,j2-3,,,
8.59914,5,j2-3,,,
9.16575,1,j3-4,,,
9.23241,2,j3-4,,,
9.23241,3,j3-4,,,
9.29907,4,j3-4,,,
9.29907,5,j3-4,,,
10.23231,1,w4,,,
10.298969999999999,3,w4,,,
10.298969999999999,2,w4,,,
10.36563,5,w4,,,
10.36563,4,w4,,,
10.93224,1,j4-1,,,
11.26554,2,4-1,rb2,,
11.26554,3,4-1,lb2,,
11.46552,4,4-1,rb2,,
11.46552,5,4-1,lb2,,
11.9988,1,w1,,,
12.19878,3,w1,,,
12.19878,2,w1,,,
12.36543,1,j1-2,,,
12.39876,5,w1,,,
12.39876,4,w1,,,
12.69873,2,1-2,r3,,
12.69873,3,1-2,l3,,
13.06536,4,1-2,r3,,
13.06536,5,1-2,l3,,
13.431989999999999,1,w2,,,
13.46532,1,2-3,,,
13.46532,2,2-3,,,
13.46532,3,2-3,,,
13.46532,4,2-3,,,
13.46532,5,2-3,,,
13.931939999999999,1,j3-4,,,
13.931939999999999,2,j3-4,,,
13.931939999999999,3,j3-4,,,
13.931939999999999,4,j3-4,,,
13.931939999999999,5,j3-4,,,
14.39856,2,j4-1,,,
14.39856,3,j4-1,,,
14.53188,MOT_mc_light_up_00,ltl,,
14.59854,4,j4-1,,,
14.59854,5,j4-1,,,
14.865179999999999,1,j4-1,,,
15.13182,2,j1-2,,,
15.13182,3,j1-2,,,
15.19848,MOT_control_all,chu02,,
15.3318,MOT_mc_bg_black_00,b80-65,,
15.3318,MOT_mc_stage_color_00,r-flash,,
15.3318,MOT_mc_speaker_00,lto,,
15.3318,4,j1-2,,,
15.3318,5,j1-2,,,
15.49845,MOT_mc_light_up_00,bom,,
15.565109999999999,1,1-2,,f1,L0
15.665099999999999,2,lp2,,,
15.665099999999999,3,lp2,,,
15.665099999999999,4,lp2,,,
15.665099999999999,5,lp2,,,
15.89841,1,2-3,l1,,
16.36503,1,j3-4,,,
16.79832,1,lp4,,,
17.26494,MOT_mc_special_01,beam3,,
17.29827,1,4-1,,,
17.6649,1,sj1,,,
18.06486,1,1-2,,,
18.364829999999998,1,j2-3,,,
18.69813,1,3-4,,,
18.86478,2,2-3,,,
18.86478,3,2-3,,,
18.86478,4,2-3,,,
18.86478,5,2-3,,,
19.06476,1,4-1,lb0,,
19.398059999999997,2,lp3,,,
19.398059999999997,3,lp3,,,
19.398059999999997,4,lp3,,,
19.398059999999997,5,lp3,,,
19.43139,1,j1-2,,,
19.83135,1,lp2,,,
20.43129,1,2-3,,,
20.46462,MOT_mc_special_01,beam3,,
20.73126,1,lp3,,,
21.06456,1,j3-4,,,
21.46452,1,lp4,,,
21.86448,2,3-4,,,
21.86448,3,3-4,,,
21.86448,4,3-4,,,
21.86448,5,3-4,,,
21.86448,1,4-1,,,
22.231109999999997,1,1-2,r1,,
22.397759999999998,2,lp4,,,
22.397759999999998,3,lp4,,,
22.397759999999998,4,lp4,,,
22.397759999999998,5,lp4,,,
22.597739999999998,1,j2-3,,,
22.89771,1,j3-4,,,
23.331,1,lp4,,,
23.56431,1,4-1,rb0,,
23.864279999999997,1,lp1,,,
24.230909999999998,1,sp1-2,,,
24.9975,1,sj2,,,
25.3308,1,lp2,,,
25.864079999999998,1,2-3,,,
26.3307,1,hj3,,,
26.663999999999998,2,j4-1,,,
26.663999999999998,3,j4-1,,,
26.863979999999998,4,j4-1,,,
26.863979999999998,5,j4-1,,,
27.13062,1,j3-4,,,
27.39726,2,j1-2,,,
27.39726,3,j1-2,,,
27.59724,4,j1-2,,,
27.59724,5,j1-2,,,
28.06386,2,2-3,,,
28.06386,3,2-3,,,
28.06386,4,2-3,,,
28.06386,5,2-3,,,
28.16385,1,4-1,,,
28.43049,1,lp1,,,
28.56381,1,1-2,r1,,
28.59714,2,lp3,,,
28.59714,3,lp3,,,
28.59714,4,lp3,,,
28.59714,5,lp3,,,
29.06376,1,j2-3,,,
29.39706,1,lp3,,,
29.79702,MOT_mc_special_01,beam3,,
29.83035,1,3-4,,,
30.096989999999998,1,lp4,,,
30.43029,1,j4-1,,,
30.763589999999997,1,j1-2,,,
31.09689,1,lp2,,,
31.26354,2,3-4,,,
31.26354,3,3-4,,,
31.26354,4,3-4,,,
31.26354,5,3-4,,,
31.363529999999997,1,2-3,,,
31.763489999999997,1,3-4,rb0,,
31.79682,2,lp4,,,
31.79682,3,lp4,,,
31.79682,4,lp4,,,
31.79682,5,lp4,,,
32.16345,1,j4-1,,,
32.53008,1,lp1,,,
33.13002,1,1-2,l1,,
33.16335,MOT_mc_special_01,beam3,,
33.463319999999996,1,lp2,,,
33.96327,1,j2-3,,,
34.36323,2,4-1,,,
34.36323,3,4-1,,,
34.36323,4,4-1,,,
34.36323,5,4-1,,,
34.46322,1,3-4,,,
34.82985,1,4-1,lb0,,
34.89651,2,lp1,,,
34.89651,3,lp1,,,
34.89651,4,lp1,,,
34.89651,5,lp1,,,
35.26314,1,j1-2,,,
35.62977,1,lp2,,,
35.9964,1,sp2-3,,,
37.29627,1,sj3,,,
37.529579999999996,1,hj3,,,
38.26284,1,lp3,,,
38.62947,1,3-4,,,
38.92944,1,j4-1,,,
39.3294,2,j1-2,,,
39.3294,3,j1-2,,,
39.3294,1,lp1,,,
39.42939,MOT_control_all,chu03,,
39.529379999999996,4,j1-2,,,
39.529379999999996,5,j1-2,,,
