id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,1200,0,0
2,0,91,,,,0,0
3,1.744186,1,3,1,0,0,0
4,2.093023,1,3,5,0,0,0
5,2.44186,1,4,3,0,0,0
6,2.790698,2,1,3,0,1,0
7,2.790698,1,3,5,0,1,0
8,3.139535,2,1,3,0,1,0
9,3.139535,3,3,4,0,1,1
10,3.313953,1,2,3,0,0,0
11,3.488372,3,3,5,0,1,1
12,3.488372,2,2,1,0,1,0
13,3.837209,3,4,3,0,0,1
14,4.186047,3,4,4,0,0,1
15,4.534884,2,2,1,0,0,0
16,4.883721,1,3,1,0,1,0
17,4.883721,3,3,5,0,1,1
18,5.232558,1,2,3,0,0,0
19,5.581395,3,4,4,0,1,1
20,5.581395,2,2,3,0,1,0
21,5.930233,3,3,4,0,1,2
22,5.930233,2,2,3,0,1,0
23,6.104651,1,3,2,0,0,0
24,6.27907,3,3,5,0,1,2
25,6.27907,2,2,1,0,1,0
26,6.511628,3,3,4,0,0,2
27,6.744186,3,3,3,0,0,2
28,6.976744,3,3,4,0,0,2
29,7.325581,2,2,1,0,0,0
30,7.616279,1,1,1,2,0,3
31,7.674419,1,1,2,2,0,3
32,7.732558,1,1,3,2,0,3
33,8.023256,3,3,5,0,1,2
34,8.023256,1,3,2,0,1,0
35,8.197674,1,3,3,0,0,0
36,8.372093,1,3,4,0,0,0
37,8.72093,1,3,2,0,0,0
38,8.895349,1,3,4,0,0,0
39,9.069767,2,3,1,0,0,0
40,9.244186,1,3,5,0,0,0
41,9.418605,2,3,1,0,0,0
42,9.593023,3,3,5,0,0,41
43,9.767442,2,3,2,0,0,0
44,10.116279,2,3,2,0,1,0
45,10.116279,3,3,4,0,1,41
46,10.465116,2,3,4,0,1,0
47,10.465116,1,3,1,0,1,0
48,10.813953,2,3,4,0,1,0
49,10.813953,1,1,3,0,1,0
50,11.162791,1,1,4,2,1,42
51,11.162791,3,1,3,0,1,44
52,11.206395,1,1,5,2,0,42
53,11.511628,1,4,3,0,1,0
54,11.511628,3,1,2,0,1,44
