0.03333,1,sort,-27000,
0.03333,2,sort,-27000,
0.03333,MOT_all,cut0,,
0.03333,MOT_mc_special_01,cut01,,
0.03333,MOT_mc_bg_black_00,80,,
3.16635,MOT_mc_stage_color_00,r-flash,,
3.16635,MOT_mc_bg_black_00,65,,
15.93174,MOT_mc_light_up_00,l1,,
15.93174,MOT_mc_bg_black_00,b80,,
18.73146,MOT_mc_bg_black_00,b80-45,,
18.73146,MOT_mc_stage_color_00,r-flashSP2,,
20.56461,MOT_mc_special_01,cut02,,
21.73116,MOT_mc_stage_color_00,r-b,,
22.29777,MOT_mc_special_02,cut03,,
34.96317,MOT_mc_special_02,cut04,,
47.89521,MOT_mc_special_02,cut05,,
58.994099999999996,MOT_mc_special_03,cut06,,
61.59384,MOT_mc_stage_color_00,r-g,,
61.927139999999994,MOT_mc_light_under_00,l2,,
68.42649,MOT_control_all,stay,,
68.42649,MOT_all,cut4,,
70.39296,1,,,f1
70.39296,2,,,f1
70.39296,1,sort,-27000,
70.39296,2,sort,-27000,
70.79292,1,,r2,
71.42618999999999,1,1-4,,
71.82615,1,lp4,r3,
72.65939999999999,1,4-1,rb2,
73.09268999999999,1,1-2,,
73.45931999999999,1,sp2-3,,
74.19257999999999,MOT_mc_speaker_00,l1,,
74.69252999999999,MOT_all,cut1,,
74.69252999999999,MOT_control_all,zoom1,,
74.69252999999999,1,2-4,,
74.69252999999999,2,1-4,,
74.99249999999999,1,w4,,
74.99249999999999,2,lp4,,
75.59244,2,4-3,,
75.9924,2,3-2,,
76.39236,2,2-4,,
76.69233,1,,l1,
76.69233,2,lp4,,
77.45891999999999,MOT_mc_speaker_00,l2,,
77.95886999999999,MOT_all,cut2,,
77.95886999999999,MOT_control_all,zoom2,,
77.95886999999999,1,4-2,,
77.95886999999999,2,4-2,,
78.19218,1,lp2,,
78.82545,1,2-4,,
78.82545,2,2-4,,
79.19207999999999,1,4-3,,
79.19207999999999,2,4-3,,
79.55870999999999,1,3-1,,
79.55870999999999,2,3-1,,
79.89201,1,lp1,,
79.89201,2,lp1,,
80.35862999999999,2,,r1,
81.12522,MOT_all,cut3,,
81.12522,MOT_control_all,zoom3,,
81.12522,MOT_mc_speaker_00,l3,,
81.12522,1,1-2,,
81.12522,2,1-2,,
81.49185,1,2-4,,
81.49185,2,2-4,,
81.82515,1,lp4,,
81.82515,2,lp4,,
82.45841999999999,2,,rb0,
82.45841999999999,1,,lb0,
82.82504999999999,2,,l1,
82.82504999999999,1,,r1,
83.09169,2,4-2,,
83.09169,1,4-2,,
83.39166,1,lp2,,
83.39166,2,lp2,,
84.35822999999999,MOT_mc_speaker_00,stay,,
84.35822999999999,MOT_control_all,zoom4,,
84.35822999999999,MOT_mc_special_03,cut07,,
92.25744,MOT_mc_bg_black_00,b45-80,,
94.75719,1,,r3,
94.75719,2,,l3,
95.25713999999999,MOT_all,cut4,,
95.29047,MOT_mc_speaker_00,stay,,
95.49045,1,2-3,,
95.79042,MOT_mc_bg_black_00,b80-45,,
95.85708,1,lp3,,
96.25703999999999,1,,rb2,
96.75699,1,,rb1,
97.22361,1,,rb0,
97.75689,2,2-3,,
98.12352,2,lp3,,
98.12352,1,3-2,,
98.59013999999999,2,,lb2,
98.59013999999999,1,w2,,
99.05676,2,,lb1,
99.55671,2,,lb0,
99.89000999999999,1,2-1,,
100.32329999999999,1,w1,,
100.68992999999999,2,3-1,,
101.08989,1,j1-2,,
101.08989,2,j1-2,,
101.92313999999999,1,2-4,,
101.92313999999999,2,2-4,,
102.25644,1,lp4,,
102.25644,2,lp4,,
102.85638,1,,l1,
102.85638,2,,r1,
103.28967,1,4-2,,
103.28967,2,4-2,,
103.28967,1,,l2,
103.28967,2,,r2,
103.75628999999999,1,lp2,,
103.75628999999999,2,lp2,,
105.12281999999999,1,,lb1,
105.12281999999999,2,,rb1,
105.92273999999999,1,,lb0,
105.92273999999999,2,,rb0,
106.85597999999999,1,2-4,r1,
106.85597999999999,2,2-4,l1,
107.58923999999999,2,4-3,,
107.58923999999999,1,4-3,,
107.92254,1,lp3,,
107.92254,2,lp3,,
108.6558,MOT_mc_special_03,cut11,,
108.78912,1,w3,,
108.78912,2,w3,,
