id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,117,0,0
2,0,91,,,,0,0
3,3.2,1,2,1,0,1,0
4,3.2,1,4,5,0,1,0
5,6.4,1,3,3,0,0,0
6,9.6,1,2,1,0,1,0
7,9.6,1,4,5,0,1,0
8,12.8,1,3,3,0,0,0
9,16,1,4,4,0,0,0
10,17.6,1,4,4,0,0,0
11,19.2,1,1,2,0,1,0
12,19.2,1,4,4,0,1,0
13,20.8,1,1,2,0,1,0
14,20.8,1,4,4,0,1,0
15,22.4,2,2,3,0,0,0
16,24,2,2,3,0,0,0
17,25.6,2,3,4,0,0,0
18,27.2,2,3,4,0,0,0
19,28.8,2,2,3,0,0,0
20,30.4,2,2,3,0,0,0
21,32,2,1,2,0,0,0
22,32.8,2,1,2,0,0,0
23,33.6,2,2,1,0,0,0
24,34.4,2,2,1,0,0,0
25,35.2,2,5,4,0,0,0
26,36.8,2,5,4,0,0,0
27,38.4,2,4,5,0,0,0
28,40,2,4,5,0,0,0
29,41.6,2,3,2,0,0,0
30,43.2,2,3,2,0,0,0
31,44.8,2,4,5,0,0,0
32,45.6,2,4,5,0,0,0
33,46.4,2,2,1,0,0,0
34,47.2,2,2,1,0,0,0
35,48,1,3,2,0,1,0
36,48,1,4,5,0,1,0
37,49.6,1,5,4,0,0,0
38,51.2,1,4,3,0,0,0
39,52.8,1,3,2,0,0,0
40,54.4,1,2,1,0,0,0
41,56,1,4,5,0,0,0
42,57.6,2,2,1,0,1,0
43,57.6,2,4,5,0,1,0
44,59.2,2,2,1,0,1,0
45,59.2,2,4,5,0,1,0
46,60.8,2,2,1,0,1,0
47,60.8,2,5,4,0,1,0
48,61.6,2,2,1,0,1,0
49,61.6,2,5,4,0,1,0
50,62.4,1,4,5,0,0,0
51,63.2,1,5,4,0,0,0
52,64,1,3,2,0,0,0
53,65.6,1,5,4,0,0,0
54,66.4,1,4,3,0,0,0
55,67.2,1,2,1,0,0,0
56,68.8,1,5,4,0,0,0
57,69.6,1,3,2,0,0,0
58,70.4,1,2,3,0,0,0
59,72,1,4,5,0,0,0
60,72.8,1,4,3,0,0,0
61,73.6,2,3,2,0,1,0
62,73.6,2,4,5,0,1,0
63,74.4,2,3,2,0,1,0
64,74.4,2,4,5,0,1,0
65,75.2,1,4,5,0,0,0
66,76,1,5,4,0,0,0
67,76.8,1,3,2,0,0,0
68,78.4,1,5,4,0,0,0
69,79.2,1,4,3,0,0,0
70,80,1,2,1,0,0,0
71,81.6,1,5,4,0,0,0
72,82.4,1,3,2,0,0,0
73,83.2,1,2,3,0,0,0
74,84.8,1,3,2,0,0,0
75,85.6,1,4,5,0,0,0
76,86.4,1,4,4,0,0,0
77,88,1,3,2,0,1,0
78,88,1,4,5,0,1,0
79,89.6,2,1,1,0,0,0
80,92.8,2,1,1,0,0,0
81,94.4,1,4,4,0,0,0
82,96,2,2,1,0,0,0
83,96.8,2,2,1,0,0,0
84,97.6,2,3,4,0,0,0
85,98.4,2,3,4,0,0,0
86,99.2,2,4,5,0,0,0
87,100,2,4,5,0,0,0
88,100.8,2,3,2,0,0,0
89,101.6,2,3,2,0,0,0
90,102.4,2,2,1,0,0,0
91,103.2,2,2,1,0,0,0
92,104,2,3,4,0,0,0
93,104.8,2,3,4,0,0,0
94,105.6,2,4,5,0,0,0
95,106.4,2,4,5,0,0,0
96,107.2,2,3,2,0,0,0
97,108,2,3,2,0,0,0
98,108.8,1,4,5,0,1,0
99,108.8,1,3,2,0,1,0
100,109.6,1,2,1,0,0,0
101,110.4,1,2,3,0,0,0
102,111.2,1,3,4,0,0,0
103,112,1,4,5,0,1,0
104,112,1,3,2,0,1,0
105,112.8,1,5,4,0,0,0
106,113.6,1,3,2,0,0,0
107,114.4,1,2,1,0,0,0
108,115.2,1,3,2,0,1,0
109,115.2,1,4,5,0,1,0
110,116,1,2,1,0,0,0
111,116.8,1,2,3,0,0,0
112,117.6,1,3,4,0,0,0
113,118.4,1,4,5,0,1,0
114,118.4,1,3,2,0,1,0
115,119.2,1,5,4,0,0,0
116,120,1,3,2,0,0,0
117,120.8,1,2,1,0,0,0
118,121.6,2,2,3,0,0,0
119,124.8,2,2,3,0,0,0
120,128,92,,,,0,0
