0.03333,1,w1,,
0.03333,2,w1,,
0.03333,3,w1,,
0.03333,4,w1,,
0.03333,5,w1,,
0.03333,3,,,b-1
0.03333,4,,,b-1
0.03333,5,,,b-1
0.16665,MOT_all,cone01,,
0.46662,MOT_all,cone02,,
2.36643,MOT_mc_bg_black_00,b80-65,,
2.36643,MOT_mc_light_up_00,l1,,
2.36643,MOT_mc_stage_color_00,b-flash,,
2.53308,MOT_mc_special_01,kira,,
2.53308,MOT_mc_light_under_00,l1,,
2.6664,1,1-2,,
2.6664,2,1-2,,
3.16635,1,2-3,r1,
3.16635,2,2-3,l1,
3.83295,1,j3-4,,
3.83295,2,j3-4,,
4.36623,1,lp4,,
4.36623,2,lp4,,
5.199479999999999,1,4-1,r2,
5.199479999999999,2,4-1,l2,
5.199479999999999,3,1-2,,
5.199479999999999,4,1-2,l1,
5.199479999999999,5,1-2,r1,
5.93274,3,2-3,,
5.93274,4,2-3,,
5.93274,5,2-3,,
6.13272,2,w1,,
6.13272,1,w1,,
6.266039999999999,MOT_mc_stage_color_00,b-flash,,
6.266039999999999,1,hj1,,
6.266039999999999,2,hj1,,
6.8659799999999995,5,w3,,
6.8659799999999995,4,w3,,
6.8659799999999995,3,w3,,
6.9993,3,hj3,,
6.9993,4,hj3,,
6.9993,5,hj3,,
7.09929,1,lp1,,
7.09929,2,lp1,,
7.632569999999999,1,sp1-2,,
7.632569999999999,2,sp1-2,,
7.89921,3,lp3,,
7.89921,4,lp3,,
7.89921,5,lp3,,
8.365829999999999,1,j2-3,,
8.365829999999999,2,j2-3,,
8.565809999999999,3,j3-4,,
8.565809999999999,4,j3-4,,
8.565809999999999,5,j3-4,,
8.83245,1,3-4,rb1,
8.83245,2,3-4,l3,
9.29907,1,j4-1,,
9.29907,2,j4-1,,
9.36573,3,4-1,l1,
9.36573,4,4-1,l2,
9.36573,5,4-1,rb0,
9.799019999999999,1,lp1,,
9.799019999999999,2,lp1,,
9.83235,3,lp1,,
9.83235,4,lp1,,
9.83235,5,lp1,,
10.36563,1,1-2,r2,
10.36563,2,1-2,lb2,
10.498949999999999,3,1-2,lb0,
