id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,121,0,0
2,0,91,,,,0,0
3,2.758621,1,1,1,0,0,0
4,4.137931,1,4,4,0,0,0
5,5.517241,1,5,5,0,0,0
6,6.896552,1,2,2,0,0,0
7,8.275862,1,1,1,0,0,0
8,9.655172,1,4,4,0,0,0
9,11.034483,2,2,1,0,1,0
10,11.034483,2,4,5,0,1,0
11,12.413793,2,2,1,0,1,0
12,12.413793,2,4,5,0,1,0
13,13.103448,1,3,3,0,0,0
14,14.137931,1,4,5,0,1,0
15,14.137931,1,2,1,0,1,0
16,15.172414,1,2,2,0,0,0
17,16.551724,1,4,4,0,0,0
18,17.931034,2,3,3,0,0,0
19,19.655172,2,3,3,0,0,0
20,20.689655,1,2,2,0,0,0
21,22.068966,1,4,4,0,0,0
22,23.448276,1,5,5,0,0,0
23,24.827586,1,1,1,0,0,0
24,26.206897,1,1,1,0,0,0
25,27.586207,2,3,4,0,0,0
26,28.965517,2,3,4,0,0,0
27,30.344828,1,5,5,0,0,0
28,31.724138,1,2,2,0,0,0
29,33.103448,2,3,3,0,0,0
30,34.482759,2,3,3,0,0,0
31,35.862069,1,1,1,0,0,0
32,37.241379,1,1,1,0,0,0
33,38.62069,2,3,4,0,0,0
34,40,2,3,4,0,0,0
35,41.37931,1,5,5,0,0,0
36,42.758621,1,2,2,0,0,0
37,44.137931,2,3,3,0,0,0
38,45.517241,2,3,3,0,0,0
39,46.896552,1,4,4,0,0,0
40,48.275862,1,4,4,0,0,0
41,49.655172,1,1,1,0,0,0
42,51.034483,2,3,3,0,0,0
43,51.724138,2,3,3,0,0,0
44,52.413793,1,5,5,0,0,0
45,53.793103,1,5,5,0,0,0
46,55.172414,1,2,2,0,0,0
47,56.551724,1,4,4,0,0,0
48,57.931034,2,2,1,0,1,0
49,57.931034,2,4,5,0,1,0
50,59.310345,2,2,1,0,1,0
51,59.310345,2,4,5,0,1,0
52,60.689655,1,3,2,0,1,0
53,60.689655,1,3,4,0,1,0
54,63.448276,1,4,5,0,0,0
55,64.137931,1,4,5,0,0,0
56,64.827586,1,4,5,0,0,0
57,66.206897,1,2,1,0,0,0
58,66.896552,1,2,1,0,0,0
59,67.586207,1,2,1,0,0,0
60,68.965517,2,3,2,0,0,0
61,69.655172,2,3,2,0,0,0
62,70.344828,2,3,4,0,0,0
63,71.034483,2,3,4,0,0,0
64,71.724138,1,3,3,0,0,0
65,73.103448,2,2,1,0,1,0
66,73.103448,2,4,5,0,1,0
67,73.793103,2,2,1,0,1,0
68,73.793103,2,4,5,0,1,0
69,74.482759,1,3,4,0,0,0
70,75.172414,1,3,4,0,0,0
71,75.862069,1,3,4,0,0,0
72,77.241379,1,3,2,0,0,0
73,77.931034,1,3,2,0,0,0
74,78.62069,1,3,2,0,0,0
75,80,2,4,5,0,0,0
76,81.37931,2,4,5,0,0,0
77,82.758621,2,2,1,0,0,0
78,84.137931,2,2,1,0,0,0
79,85.517241,1,2,1,0,1,0
80,85.517241,1,4,5,0,1,0
81,86.896552,2,3,3,0,0,0
82,87.586207,2,3,3,0,0,0
83,88.275862,1,3,2,0,1,0
84,88.275862,1,3,4,0,1,0
85,89.310345,1,2,1,0,1,0
86,89.310345,1,4,5,0,1,0
87,93.793103,1,4,5,0,0,0
88,94.482759,1,4,5,0,0,0
89,95.172414,1,4,5,0,0,0
90,96.551724,1,2,1,0,0,0
91,97.241379,1,2,1,0,0,0
92,97.931034,1,2,1,0,0,0
93,99.310345,2,3,4,0,0,0
94,100,2,3,4,0,0,0
95,100.689655,2,3,2,0,0,0
96,101.37931,2,3,2,0,0,0
97,102.068966,1,3,3,0,0,0
98,103.448276,2,2,1,0,1,0
99,103.448276,2,4,5,0,1,0
100,104.137931,2,2,1,0,1,0
101,104.137931,2,4,5,0,1,0
102,104.827586,1,3,4,0,0,0
103,105.517241,1,3,4,0,0,0
104,106.206897,1,3,4,0,0,0
105,107.586207,1,3,2,0,0,0
106,108.275862,1,3,2,0,0,0
107,108.965517,1,3,2,0,0,0
108,110.344828,2,4,5,0,0,0
109,111.724138,2,4,5,0,0,0
110,113.103448,2,2,1,0,0,0
111,114.482759,2,2,1,0,0,0
112,115.862069,1,2,1,0,1,0
113,115.862069,1,4,5,0,1,0
114,117.241379,2,3,3,0,0,0
115,117.931034,2,3,3,0,0,0
116,118.62069,1,3,2,0,1,0
117,118.62069,1,3,4,0,1,0
118,119.655172,1,2,1,0,1,0
119,119.655172,1,4,5,0,1,0
120,120.689655,2,2,1,0,1,0
121,120.689655,2,4,5,0,1,0
122,121.034483,2,2,1,0,1,0
123,121.034483,2,4,5,0,1,0
124,126.206897,92,,,,0,0
