id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,672,0,0
2,0,91,,,,0,0
3,2.181818,1,1,1,0,0,0
4,2.454545,1,5,4,0,0,0
5,2.727273,1,3,2,0,0,0
6,3.272727,1,5,4,0,0,0
7,3.727273,1,3,2,0,0,0
8,4.090909,1,5,4,0,0,0
9,4.363636,1,1,1,0,0,0
10,4.636364,1,5,4,0,0,0
11,4.909091,1,3,2,0,0,0
12,5.454545,1,5,4,0,0,0
13,5.909091,1,3,2,0,0,0
14,6.272727,1,5,4,0,0,0
15,6.545455,1,2,1,0,0,0
16,6.818182,1,4,5,0,0,0
17,7.090909,1,4,3,0,1,0
18,7.090909,1,2,1,0,1,0
19,7.636364,1,4,5,0,1,0
20,7.636364,1,2,1,0,1,0
21,8.090909,1,4,3,0,0,0
22,8.181818,1,2,1,0,0,0
23,8.454545,1,4,5,0,0,0
24,8.727273,1,1,2,0,0,0
25,9,1,4,5,0,1,0
26,9,1,1,2,0,1,0
27,9.272727,1,1,2,0,1,0
28,9.272727,1,5,4,0,1,0
29,9.545455,1,1,2,0,0,0
30,9.818182,1,4,5,0,1,0
31,9.818182,1,1,2,0,1,0
32,10.090909,1,3,3,0,0,0
33,10.363636,1,3,4,0,0,0
34,10.454545,1,3,2,0,0,0
35,10.545455,1,3,4,0,0,0
36,10.636364,1,3,2,0,0,0
37,10.727273,1,3,4,0,0,0
38,10.818182,1,3,2,0,0,0
39,10.909091,1,1,1,0,1,0
40,10.909091,1,5,5,0,1,0
41,11.181818,1,1,2,0,0,0
42,11.454545,1,2,3,0,0,0
43,11.636364,2,3,4,0,0,0
44,11.727273,2,3,4,0,0,0
45,11.909091,2,4,5,0,0,0
46,12,2,4,5,0,0,0
47,12.272727,1,4,3,0,0,0
48,12.454545,1,3,2,0,0,0
49,12.727273,2,2,3,0,0,0
50,12.818182,2,2,3,0,0,0
51,13,2,2,1,0,0,0
52,13.090909,2,2,1,0,0,0
53,13.272727,2,1,2,0,0,0
54,13.363636,2,1,2,0,0,0
55,13.545455,2,2,3,0,0,0
56,13.636364,2,2,3,0,0,0
57,13.818182,2,3,4,0,0,0
58,13.909091,2,3,4,0,0,0
59,14.090909,2,4,5,0,0,0
60,14.181818,2,4,5,0,0,0
61,14.454545,1,5,4,0,0,0
62,14.636364,1,4,3,0,0,0
63,15,1,3,4,0,0,0
64,15.181818,2,4,5,0,0,0
65,15.272727,2,4,5,0,1,0
66,15.272727,1,2,1,0,1,0
67,15.545455,1,5,4,0,0,0
68,15.818182,1,4,3,0,0,0
69,16.090909,1,3,2,0,0,0
70,16.363636,1,2,1,0,0,0
71,16.636364,1,2,3,0,0,0
72,16.909091,1,2,1,0,0,0
73,17.181818,1,2,3,0,0,0
74,17.454545,2,4,5,0,1,0
75,17.454545,1,2,1,0,1,0
76,17.727273,2,4,5,0,0,0
77,18,2,1,2,0,1,0
78,18,1,5,4,0,1,0
79,18.272727,2,1,2,0,0,0
80,18.545455,1,2,1,0,1,0
81,18.545455,2,5,4,0,1,0
82,18.818182,2,5,4,0,0,0
83,19.090909,1,4,3,0,1,0
84,19.090909,1,1,2,0,1,0
85,19.272727,1,4,4,0,0,0
86,19.363636,1,1,1,0,0,0
87,19.636364,2,2,1,0,1,0
88,19.636364,1,4,5,0,1,0
89,19.818182,2,2,1,0,0,0
90,19.909091,2,1,2,0,0,0
91,20.090909,2,1,2,0,0,0
92,20.181818,2,2,3,0,0,0
93,20.363636,2,2,3,0,0,0
94,20.454545,1,3,4,0,0,0
95,20.727273,1,4,5,0,0,0
96,21,1,5,4,0,0,0
97,21.181818,1,3,2,0,0,0
98,21.454545,1,3,4,0,0,0
99,21.545455,2,2,3,0,0,0
100,21.727273,2,2,3,0,0,0
101,21.818182,2,2,1,0,0,0
102,22,2,2,1,0,0,0
103,22.090909,2,1,2,0,0,0
104,22.272727,2,1,2,0,0,0
105,22.363636,1,2,3,0,0,0
106,22.636364,2,3,4,0,0,0
107,22.818182,2,3,4,0,0,0
108,22.909091,2,4,5,0,0,0
109,23.090909,2,4,5,0,0,0
110,23.181818,2,4,3,0,0,0
111,23.363636,2,4,3,0,0,0
112,23.727273,1,3,2,0,0,0
113,24,1,4,5,0,1,0
114,24,1,2,1,0,1,0
115,24.272727,1,5,4,0,0,0
116,24.545455,1,4,3,0,0,0
117,24.818182,2,5,4,0,0,0
118,25.363636,2,5,4,0,1,0
119,25.363636,1,1,2,0,1,0
120,25.636364,1,2,1,0,0,0
121,25.909091,1,1,2,0,0,0
122,26.181818,2,3,4,0,1,0
123,26.181818,1,2,1,0,1,0
124,26.454545,2,3,4,0,0,0
125,26.727273,2,1,2,0,1,0
126,26.727273,1,4,3,0,1,0
127,27,2,1,2,0,0,0
128,27.272727,2,4,5,0,1,0
129,27.272727,1,2,3,0,1,0
130,27.545455,2,4,5,0,0,0
131,27.818182,1,5,4,0,1,0
132,27.818182,1,3,2,0,1,0
133,28.363636,1,3,2,1,1,1
134,28.363636,1,4,4,0,1,0
135,28.431818,1,3,1,1,0,1
136,28.909091,1,2,3,2,1,2
137,28.909091,1,1,1,0,1,0
138,28.977273,1,2,4,2,0,2
