time,lyrics,size
0.00 ,,
3.700 ,"（続いてラジオネーム""おもしろくん""さんからのお便りです。）",
7.800 ,（大好きな人の隣の席にいるのに、話が噛み合いません。\nどうすればいいですか？）,
12.867 ,（んー、べつにいいんじゃないですかね？だって）,
16.583 ,チカク/テ/トオイ/スグトナリ,
19.883 ,"二人はTig-HugなOxymoron,Yes",
23.000 ,アマク/テ/スッパク/テ/ハジケタリ,
26.450 ,"それなんてTig-Hugなオクリモノ,Yes",
29.700 ,チカク/テ/トオイ/スグトナリ,
33.033 ,"二人はTig-HugなOxymoron,Yes",
36.333 ,ワタシ/ト/キミ/ノ/ヒトトナリ,
39.740 ,二人はTig-Hugな,
43.050 ,キミは今日も一人きりで\n（マイペース希望なんで）,
46.367 ,窓の外を眺めていた\n（大抵ぶっきらぼう、でもそうですね）,
49.717 ,その横顔…振り向かせたい !\n（ワタシが好きなワタシが好きならば\nワタシを好きでいてもいいですよ）,
55.267 ,"これは""コイ""ですか？\n（ワタシはワタシで、で、で、で、で）",
59.400 ,"これは""コイ""ですか？\n（タワシは流しへ、へ、へ、へ、へ,）",
61.883 ,"いいえ、""フイ""なんです、\n（タワシは流しへ、へ、へ、へ、へ,）",
62.717 ,"いいえ、""フイ""なんです、\n（キミはキミですね、ね、ね、ね、ね）",
66.017 ,"いいえ、""フイ""なんです、\n（つまりそうみんなチグハグなんだ）",
66.850 ,なんてチグハグなんだ !\n（つまりそうみんなチグハグなんだ）,
69.383 ,"ねぇ、空は""Blue""でも",
73.267 ,"わたしの""Happy""あげたら",
75.950 ,噛み合ってなくたって,
77.617 ,Go My Wayが重なって,
79.367 ,One Two さん はい,
80.900 ,Yes 惹かれ合うの,
82.633 ,Tig-Tig-Tig,
83.617 ,キミを捕まえて,
85.883 ,Hug-Hug-Hug,
86.917 ,だけどハグしない,
88.783 ,"…なんで？（say,Why?）",
90.617 ,裏腹Color 二人は,
92.500 ,Tig-Hug-Oxymoron （Hay!）,
95.817 ,Tig-Tig-Tig,
96.850 ,ツカズ/ハナレズで,
99.133 ,Hug-Hug-Hug,
100.167 ,チカク/テ/トオイ,
101.717 ,キミがそばにいる今日は,
105.750 ,Tig-Hug-オクリモノSunday,
109.267 ,Tig-Hug-オクリモノSunday\nチカク/テ/トオイ/スグトナリ,
112.583 ,"二人はTig-HugなOxymoron,Yes",
115.883 ,アマク/テ/スッパク/テ/ハジケタリ,
119.000 ,"それなんてTig-Hugなオクリモノ,Yes",
123.721 ,,
