0.03333,1,,,,D40
0.03333,2,,,,D40
0.03333,MOT_all,Rcut1,,
2.73306,1,lp1,,,
2.73306,2,lp1,,,
5.26614,1,1-2,,,
6.19938,1,w2,,,
6.6659999999999995,2,1-2,,,
7.59924,2,w2,,,
7.9992,1,lp2,,,
7.9992,2,lp2,,,
9.899009999999999,2,2-3,,,
10.6656,1,2-3,,,
10.83225,2,w3,,,
11.59884,1,w3,,,
11.63217,MOT_all,Rcut2,,
12.09879,1,3-4,,,
12.09879,2,3-4,,,
13.032029999999999,2,w4,,,
13.032029999999999,1,w4,,,
13.132019999999999,1,,,,D80
13.132019999999999,2,,,,L20
13.46532,2,4-1,,,
14.065259999999999,2,,l1,,
14.39856,2,w1,,,
14.765189999999999,2,lp1,,,
16.16505,2,,lb0,,
16.931639999999998,2,1-2,,,
17.6649,2,2-3,r1,,
18.43149,2,,r2,,
18.59814,2,w3,,,
19.03143,2,3-4,,,
19.398059999999997,2,lp4,,,
21.46452,2,4-1,rb1,,
22.397759999999998,2,w1,,,
22.89771,2,,rb0,,
23.06436,MOT_all,Rcut3,,
23.630969999999998,2,1-2,,,
23.630969999999998,1,,,,L20
23.630969999999998,2,,,,D80
23.89761,1,4-1,,,
24.56421,2,w2,,,
24.830849999999998,1,w1,,,
25.264139999999998,1,1-2,,,
26.13072,1,2-3,,,
26.79732,1,3-4,l1,,
27.730559999999997,1,w4,,,
28.130519999999997,1,4-1,lb0,,
29.06376,1,w1,,,
29.46372,1,lp1,,,
29.59704,MOT_all,Rcut4,,
30.19698,2,,,,L20
30.39696,2,2-3,,,
31.130219999999998,1,1-2,,,
31.330199999999998,2,w3,,,
31.89681,1,2-3,r1,,
31.89681,2,3-4,r1,,
32.83005,2,w4,,,
32.83005,1,w3,,,
33.03003,1,3-4,rb0,,
33.03003,2,4-1,rb0,,
33.96327,2,w1,,,
33.96327,1,w4,,,
34.09659,1,4-1,,,
34.09659,2,1-2,,,
34.92984,MOT_mc_stage_color_00,b-flash,,
35.02983,2,w2,,,
35.02983,1,lp1,,,
35.02983,2,lp2,,,
40.395959999999995,1,1-2,,,
40.395959999999995,MOT_mc_stage_color_00,b-flash,,
40.72926,2,2-3,,,
41.09589,1,2-3,,,
41.09589,2,3-4,,,
41.42919,1,,r1,,
41.42919,2,,l1,,
41.76249,1,3-4,,,
41.76249,2,4-1,,,
42.09579,1,4-1,,,
42.09579,2,1-2,,,
42.46242,1,1-2,rb0,,
42.46242,2,2-3,lb0,,
42.762389999999996,1,,l1,,
42.762389999999996,2,,r1,,
43.09569,1,2-3,,,
43.09569,2,3-4,,,
43.42899,1,3-4,lb0,,
43.42899,2,4-1,rb0,,
43.79562,1,lp4,,,
43.79562,2,lp1,,,
44.09559,1,4-1,,,
44.09559,2,1-2,,,
44.462219999999995,2,2-3,l1,,
44.862179999999995,1,1-2,r1,,
45.262139999999995,1,2-3,,,
45.262139999999995,2,3-4,,,
46.19538,2,w4,,,
46.19538,1,w3,,,
46.36203,1,3-4,r2,,
46.36203,2,4-1,l2,,
46.462019999999995,MOT_mc_stage_color_00,r-flash,,
46.92864,1,,r3,,
46.92864,2,,l3,,
46.96197,MOT_mc_stage_color_00,r-flash,,
47.295269999999995,2,w1,,,
47.295269999999995,1,w4,,,
47.49525,1,4-1,,,
47.49525,2,1-2,,,
47.49525,MOT_mc_stage_color_00,r-flash,,
48.028529999999996,1,lp1,,,
48.028529999999996,2,lp2,,,
48.028529999999996,MOT_mc_stage_color_00,r-flash,,
48.895109999999995,1,,rb2,,
48.895109999999995,2,,l4,,
49.261739999999996,1,,rb1,,
49.261739999999996,2,,l5,,
49.328399999999995,MOT_mc_stage_color_00,r-flash,,
49.661699999999996,1,,r2,,
49.661699999999996,2,,lb4,,
50.02833,MOT_mc_stage_color_00,r-flash,,
50.094989999999996,1,,r3,,
50.094989999999996,2,,lb3,,
50.86158,1,1-2,,,
50.86158,2,2-3,,,
51.294869999999996,MOT_mc_stage_color_00,y-flash,,
51.56151,1,2-3,rb2,,
51.56151,2,3-4,lb2,,
51.86148,MOT_mc_stage_color_00,y-flash,,
52.39476,1,,rb1,,
52.39476,2,,lb1,,
52.39476,MOT_mc_stage_color_00,y-flash,,
52.494749999999996,2,w4,,,
52.494749999999996,1,w3,,,
52.928039999999996,1,,rb0,,
52.928039999999996,2,,lb0,,
52.961369999999995,MOT_mc_stage_color_00,y-flash,,
53.46132,1,sp3-4,,,
53.46132,2,sp4-1,,,
53.96127,MOT_mc_stage_color_00,y-flash,,
54.49455,MOT_mc_stage_color_00,y-flash,,
54.961169999999996,MOT_mc_stage_color_00,y-flash,,
55.52778,MOT_mc_stage_color_00,y-flash,,
55.96107,MOT_mc_stage_color_00,y-flash,,
55.9944,1,hj4,,,
55.9944,2,hj1,,,
57.060959999999994,1,4-1,,,
57.060959999999994,2,1-2,,,
57.16095,MOT_mc_stage_color_00,b-flash,,
57.62757,MOT_mc_stage_color_00,b-flash,,
57.760889999999996,1,1-2,r1,,
57.760889999999996,2,2-3,r1,,
58.09419,MOT_mc_stage_color_00,b-flash,,
58.260839999999995,1,,r2,,
58.260839999999995,2,,r2,,
58.56081,MOT_mc_stage_color_00,b-flash,,
58.694129999999994,2,w3,,,
58.694129999999994,1,w2,,,
58.82745,1,2-3,,,
58.82745,2,3-4,,,
59.394059999999996,MOT_mc_stage_color_00,b-flash,,
59.427389999999995,1,3-4,,,
59.427389999999995,2,4-1,,,
60.193979999999996,MOT_mc_stage_color_00,b-flash,,
60.293969999999995,1,4-1,rb1,,
60.293969999999995,2,1-2,rb1,,
60.86058,1,,rb0,,
60.86058,2,,rb0,,
60.86058,MOT_mc_stage_color_00,b-flash,,
61.22721,2,w2,,,
61.22721,1,w1,,,
61.36053,MOT_mc_stage_color_00,b-flash,,
61.427189999999996,1,1-2,,,
61.427189999999996,2,2-3,,,
61.9938,1,2-3,l1,,
61.9938,2,3-4,l1,,
62.06046,MOT_mc_stage_color_00,b-flash,,
62.56041,1,,lb0,,
62.56041,2,,lb0,,
62.56041,MOT_mc_stage_color_00,r-flash,,
62.92704,2,w4,,,
62.92704,1,w3,,,
63.060359999999996,MOT_mc_stage_color_00,y-flash,,
63.160349999999994,1,,r1,,
63.160349999999994,2,,r1,,
63.59364,MOT_mc_stage_color_00,b-flash,,
63.62697,1,3-4,rb0,,
63.62697,2,4-1,rb0,,
64.16024999999999,1,4-1,l1,,
64.16024999999999,2,1-2,r1,,
64.36023,MOT_mc_stage_color_00,y-flash,,
64.92684,MOT_mc_stage_color_00,r-flash,,
65.02683,1,1-2,,,
65.02683,2,2-3,,,
65.49345,MOT_mc_stage_color_00,b-flash,,
65.6601,1,2-3,lb0,,
65.6601,2,3-4,rb0,,
66.09339,1,3-4,,,
66.09339,2,4-1,,,
66.09339,MOT_mc_stage_color_00,y-flash,,
66.56000999999999,1,hj4,,,
66.56000999999999,2,hj1,,,
66.59334,MOT_mc_stage_color_00,r-flash,,
66.89331,MOT_all,Rcut5,,
67.02663,1,,,,L0
67.02663,2,,,,L0
67.12662,1,4-1,,,
67.12662,2,1-2,,,
67.52658,1,lp1,,,
67.52658,2,lp2,,,
67.55991,MOT_mc_stage_color_00,b-flash,,
69.82634999999999,1,1-2,l1,,
69.82634999999999,2,2-3,l1,,
70.39296,1,2-3,lb0,,
70.39296,2,3-4,lb0,,
70.99289999999999,1,3-4,,,
70.99289999999999,2,4-1,,,
71.55951,1,4-1,,,
71.92614,2,w1,,,
71.9928,2,1-2,,,
72.49275,1,w1,,,
72.55941,1,lp1,,,
72.55941,2,lp2,,,
73.95927,1,,r1,,
73.95927,2,,r1,,
75.22581,1,,rb0,,
75.22581,2,,rb0,,
76.69233,1,1-2,,,
76.69233,2,2-3,,,
77.62557,2,w3,,,
