time,lyrics,size
0,,
5.017,またさ、一緒に話をしようよ,
10.5,お互い話題なんてなくっても,
16.15,言葉が溢れて止まらないような,
21.467,いつもと変わらない話をさ,
26.65,あのね、この世界に飛び込んでさ,
32.433,ホントは不安な日もあったんだよ,
37.667,アタシは何か叶えるのカナって,
43.417,ただ光の中を漂うのカナって ,
48.9,でもね、ワクワクは止まらない,
51.467,友達や仲間たちが　そしてキミが,
55.533,思い出じゃないアタシ自身を作ってくれた,
60.5,ありがとう　今までの精いっぱいで応えるよ,
71.817,それが未知のアタシへと,
74.567,また　叶えるべきものと変わり,
78.667,思い出を越えて続くから,
82.45,アタシの声が聴こえる？,
87.817,叫ぶよ「今が楽しい」!,
93.75,キミもそうなら　とてもラッキー !,
99.817,そう、それでいいでしょ？,
103.7,またさ、一緒に話をしようよ,
109.25,別にね　オチなんかはなくっても,
114.567,そんなコトあったねって笑うような,
120.017,なんだかくすぐったい話をさ,
127.5,,
