0.00000,1,sort,-17000,
0.00000,2,sort,-17000,
0.06666,MOT_all,cut00,,
3.0330299999999997,MOT_mc_special_01,scene01,,
3.29967,1,1-2,r1,
3.29967,2,1-2,l1,
3.63297,1,lp2,,
3.63297,2,lp2,,
4.999499999999999,1,2-3,r2,
4.999499999999999,2,2-3,l2,
5.3328,1,lp3,,
5.3328,2,lp3,,
6.6659999999999995,1,3-4,rb1,
6.6659999999999995,2,3-4,lb1,
6.9993,1,lp4,,
6.9993,2,lp4,,
8.165849999999999,1,4-1,rb0,
8.165849999999999,2,4-1,lb0,
8.49915,1,lp1,,
8.49915,2,lp1,,
9.56571,1,1-2,,
9.56571,2,1-2,,
9.76569,MOT_mc_special_01,scene02,,
9.86568,1,j2-3,,
9.86568,2,j2-3,,
10.298969999999999,1,lp3,,
10.298969999999999,2,lp3,,
11.63217,1,j3-4,,
11.89881,2,j3-4,,
12.16545,1,4-1,,
12.69873,2,4-1,,
13.09869,1,w1,,
13.132019999999999,1,1-2,,
13.531979999999999,2,1-2,,
14.065259999999999,1,w2,,
14.465219999999999,2,w2,,
14.59854,1,2-3,,
14.73186,2,2-3,,
15.03183,1,j3-4,,
15.03183,2,j3-4,,
15.465119999999999,1,lp4,,
15.465119999999999,2,lp4,,
15.9984,1,4-1,,
15.9984,2,4-1,,
16.36503,1,1-2,,
16.36503,2,1-2,,
16.59834,MOT_control_all,z01,,
16.59834,MOT_mc_special_01,scene03,,
16.59834,MOT_mc_back_00,scene03,,
16.59834,MOT_control_all,z01,,
16.931639999999998,1,2-3,,
16.931639999999998,2,w2,,
17.59824,1,3-4,l1,
17.93154,1,lp4,,
18.29817,1,4-1,l2,
18.73146,1,lp1,,
19.46472,1,1-2,,
19.93134,1,j2-3,,
20.26464,1,lp3,,
20.93124,1,3-4,lb1,
21.26454,1,lp4,,
22.73106,1,4-1,lb0,
23.19768,1,sj1,,
23.69763,1,w1,,
23.73096,1,1-2,r1,
24.064259999999997,1,lp2,,
24.464219999999997,1,j2-3,,
24.864179999999998,1,lp3,,
25.39746,1,3-4,rb0,
25.73076,1,lp4,,
26.264039999999998,1,4-1,l1,
26.663999999999998,1,lp1,,
27.16395,1,1-2,lb0,
27.697229999999998,1,lp2,,
28.79712,1,j2-3,,
29.36373,1,3-4,,
29.730359999999997,1,4-1,,
29.997,MOT_mc_special_01,scene03_end,,
30.23031,1,w1,,
30.563609999999997,MOT_control_all,z02,,
30.563609999999997,MOT_mc_special_01,scene04,,
43.92894,MOT_mc_special_01,scene06,,
50.894909999999996,MOT_mc_special_01,scene07,,
53.96127,1,1-2,,
54.26124,1,lp2,,
55.9944,1,w2,,
61.19388,MOT_mc_special_01,scene08,,
64.26024,MOT_mc_special_01,scene09,,
70.62626999999999,MOT_mc_special_01,scene10,,
81.39186,MOT_mc_special_01,scene11,,
91.85748,MOT_mc_special_01,scene12,,
96.3237,1,lp2,,b0
96.3237,2,lp2,,b0
96.3237,1,sort,-17000,
96.3237,2,sort,-17000,
100.72326,2,2-3,r1,
100.75658999999999,MOT_mc_special_01,scene13,,
100.75658999999999,MOT_mc_back_00,scene13,,
100.75658999999999,MOT_all,cut01,,
101.3232,2,3-4,r2,
101.75649,2,4-1,r3,
102.15644999999999,2,lp1,,
104.05626,1,2-3,l1,
104.05626,2,w1,,
104.6562,1,3-4,l2,
105.08949,1,4-1,l3,
105.48944999999999,1,lp1,,
107.72256,2,1-2,,
107.72256,1,w1,,
108.05586,2,2-3,,
108.52248,2,3-4,rb2,
108.85578,2,lp4,,
109.25573999999999,2,4-1,rb1,
109.62236999999999,2,lp1,,
109.95567,2,1-2,rb0,
110.35562999999999,2,j2-3,,
110.72225999999999,2,3-4,r1,
111.05556,2,lp4,,
111.65549999999999,MOT_mc_special_01,scene13_end,,
112.22211,MOT_mc_special_01,scene14,,
