time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,1,0
2.857143,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,42,0
5.714286,Uhoi,5,All1,White01,,,,,,,,,,Pause,1,0
60,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
62.142857,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
62.857143,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
65,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
65.714286,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
67.857143,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
68.571429,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
70.714286,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
71.428571,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
73.571429,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
74.285714,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
76.428571,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
77.142857,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
79.285714,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
80,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
82.142857,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
85.714286,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
87.857143,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
88.571429,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
90.714286,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
91.428571,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
93.571429,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
94.285714,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
96.428571,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
97.142857,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
99.285714,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
100,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
102.142857,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
102.857143,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
105,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
105.714286,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
107.857143,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
108.571429,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,42,0
110.714286,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
111.428571,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
113.571429,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
114.285714,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,42,0
116.428571,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
117.142857,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
119.285714,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
120,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,42,0
122.142857,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
122.857143,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
125,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
125.714286,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
127.857143,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
128.571429,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,28,0
130.714286,Uhoi,5,All1,White01,,,,,,,,,,Uhoi,84,8
