0.03333,MOT_mc_bg_black_00,seat100-0,,
2.86638,MOT_mc_light_under_00,l2,,
2.86638,MOT_mc_speaker_00,temp4,,
2.86638,MOT_mc_light_center_00,l1,,
2.86638,1,lp1,,
2.86638,2,lp1,,
2.86638,3,lp1,,
2.86638,4,lp1,,
2.86638,5,lp1,,
5.26614,1,j1-3,,
5.26614,2,1-3,,b-1
5.26614,3,1-3,,b-1
5.26614,5,1-3,,b-1
5.26614,4,1-3,,b-1
5.6661,1,lp3,,
5.6661,2,lp3,,
5.6661,3,lp3,,
5.6661,4,lp3,,
5.6661,5,lp3,,
8.29917,1,3-2,l1,
8.29917,2,3-2,l1,
8.29917,3,3-2,l1,
8.29917,4,3-2,l1,
8.29917,5,3-2,l1,
8.665799999999999,1,lp2,,
8.665799999999999,2,lp2,,
8.665799999999999,3,lp2,,
8.665799999999999,4,lp2,,
8.665799999999999,5,lp2,,
11.13222,1,2-1,lb0,
11.13222,2,2-1,lb0,
11.13222,3,2-1,lb0,
11.13222,4,2-1,lb0,
11.13222,5,2-1,lb0,
11.49885,1,w1,,
11.49885,2,w1,,
11.49885,3,w1,,
11.49885,4,w1,,
11.49885,5,w1,,
12.732059999999999,MOT_mc_bg_black_00,b80-65,,
12.732059999999999,4,1-3,,
12.832049999999999,2,1-3,,
12.932039999999999,1,1-3,,
13.032029999999999,3,1-3,,
13.132019999999999,5,1-3,,
13.26534,4,3-2,,
13.36533,2,3-2,,
13.46532,1,3-2,,
13.56531,3,3-2,,
13.6653,5,3-2,,
13.79862,1,w2,,
14.13192,MOT_mc_stage_color_00,r-flash,,
14.13192,MOT_mc_light_center_00,stay,,
14.13192,MOT_mc_light_up_00,l1,,
14.59854,1,2-4,,f1
14.59854,2,2-1,lw2,
14.59854,4,2-1,l1,
14.59854,3,2-1,rw2,
14.59854,5,2-1,r1,
14.9985,1,lp4,,
14.9985,2,w1,,
14.9985,3,w1,,
14.9985,4,w1,,
14.9985,5,w1,,
16.03173,1,j4-2,,
16.79832,1,2-3,,
17.19828,1,lp3,,
20.29797,1,3-1,r1,
20.29797,2,1-2,,
20.29797,3,1-2,,
20.29797,4,1-2,,
20.29797,5,1-2,,
20.73126,1,lp1,,
20.73126,2,w2,,
20.73126,3,w2,,
20.73126,4,w2,,
20.73126,5,w2,,
22.36443,1,1-3,,
22.73106,1,lp3,,
26.097389999999997,1,3-1,rb0,
26.097389999999997,2,2-3,,
26.097389999999997,3,2-3,,
26.097389999999997,4,2-3,,
26.097389999999997,5,2-3,,
26.497349999999997,2,w3,,
26.497349999999997,3,w3,,
26.497349999999997,4,w3,,
26.497349999999997,5,w3,,
26.663999999999998,1,1-2,,
27.063959999999998,1,lp2,,
28.76379,1,2-1,,
29.330399999999997,1,1-4,,
29.697029999999998,1,lp4,,
30.930239999999998,1,4-2,,
30.930239999999998,2,3-2,,
30.930239999999998,3,3-2,,
30.930239999999998,4,3-2,,
30.930239999999998,5,3-2,,
31.330199999999998,1,lp2,,
31.330199999999998,2,w2,,
31.330199999999998,3,w2,,
31.330199999999998,4,w2,,
31.330199999999998,5,w2,,
32.230109999999996,1,j2-3,,
32.76339,1,lp3,,
36.16305,MOT_mc_bg_black_00,b65-80,,
36.62967,1,j3-2,,
36.62967,2,j2-4,,
36.62967,3,j2-4,,
36.62967,4,j2-4,,
36.62967,5,j2-4,,
36.9963,MOT_mc_light_up_00,l1,,
36.9963,MOT_mc_stage_color_00,r-flash,,
36.9963,MOT_mc_light_up_00,l3,,
37.39626,1,j2-1,,
37.39626,2,4-1,,
37.39626,3,4-1,,
37.39626,4,4-1,,
37.39626,5,4-1,,
38.09619,1,1-4,,
38.09619,2,1-4,,
38.09619,3,1-4,,
38.09619,4,1-4,,
38.09619,5,1-4,,
38.49615,1,lp4,,
38.762789999999995,2,w4,,
38.762789999999995,3,w4,,
38.762789999999995,4,w4,,
38.762789999999995,5,w4,,
39.82935,1,,l1,
40.56261,1,,l2,
43.06236,1,4-1,,
43.06236,2,4-3,,
43.06236,3,4-3,,
43.06236,4,4-3,,
43.06236,5,4-3,,
43.49565,1,lp1,,
43.49565,2,w3,,
43.49565,3,w3,,
43.49565,4,w3,,
43.49565,5,w3,,
46.69533,1,1-2,,
47.12862,1,lp2,,
48.96177,1,2-3,,
48.96177,2,3-2,,
48.96177,3,3-2,,
48.96177,4,3-2,,
48.96177,5,3-2,,
49.49505,2,w2,,
49.49505,3,w2,,
49.49505,4,w2,,
49.49505,5,w2,,
49.661699999999996,1,3-4,,
50.29497,1,4-1,,
50.76159,1,lp1,,
51.794819999999994,1,1-4,lb1,
52.36143,1,4-2,lb0,
52.82805,1,lp2,,
53.727959999999996,1,j2-3,,
53.727959999999996,2,2-4,,
53.727959999999996,3,2-4,,
53.727959999999996,4,2-4,,
53.727959999999996,5,2-4,,
