time,lyrics,size
0,,
15.55,営みの,
17.66,街が暮れたら色めき,
21,風たちは運ぶわ,
23.92,カラスと人々の群れ,
27.6,意味なんか,
29.867,ないさ暮らしがあるだけ,
33.317,ただ腹を空かせて,
35.98,君の元へ帰るんだ,
39.5464,物心ついたらふと,
42.68,見上げて思うことが,
45.2417,この世にいる誰も,
48.467,二人から,
51.533,胸の中にあるもの,
54.383,いつか見えなくなるもの,
57.533,それは側にいること,
60.533,いつも思い出して,
63.667,君の中にあるもの,
66.8,距離の中にある鼓動,
69.81,恋をしたの貴方の,
72.55,指の混ざり　頬の香り,
75.633,夫婦を超えてゆけ,
78.517,胸の中にあるもの,
81.917,いつか見えなくなるもの,
84.933,それは側にいること,
87.767,いつも思い出して,
91,君の中にあるもの,
94.15,距離の中にある鼓動,
97.257,恋をしたの貴方の,
99.98,指の混ざり　頬の香り,
102.967,夫婦を超えてゆけ,
105.783,二人を超えてゆけ,
109.05,一人を超えてゆけ,
113.92,,
