id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,623,0,0
2,0,91,,,,0,0
3,1.6,1,2,2,0,0,0
4,1.866667,1,2,3,0,0,0
5,2.133333,1,1,1,0,1,0
6,2.133333,1,3,4,2,1,32
7,2.166667,1,2,5,2,0,32
8,2.4,1,3,2,0,0,0
9,2.577778,1,3,4,0,0,0
10,2.844444,1,4,5,0,0,0
11,3.111111,2,3,4,0,0,0
12,3.2,1,2,2,0,0,0
13,3.466667,2,2,1,0,1,0
14,3.466667,1,3,4,2,1,33
15,3.5,1,2,5,2,0,33
16,3.733333,1,2,2,0,0,0
17,4,1,2,3,0,1,0
18,4,2,2,1,0,1,0
19,4.266667,1,1,1,0,1,0
20,4.266667,1,3,4,2,1,34
21,4.3,1,2,5,2,0,34
22,4.533333,1,3,2,0,0,0
23,4.711111,1,3,4,0,0,0
24,4.977778,1,4,5,0,0,0
25,5.244444,2,3,4,0,0,0
26,5.333333,1,2,2,0,0,0
27,5.6,2,2,1,0,1,0
28,5.6,1,3,4,2,1,35
29,5.633333,1,2,5,2,0,35
30,5.866667,1,3,3,0,0,0
31,6.133333,1,3,4,0,1,0
32,6.133333,2,2,1,0,1,0
33,6.4,1,2,2,0,1,0
34,6.4,1,3,4,2,1,36
35,6.433333,1,2,5,2,0,36
36,6.933333,1,5,5,0,0,0
37,7.466667,1,5,4,0,0,0
38,7.644444,1,2,2,0,0,0
39,7.733333,1,4,3,0,0,0
40,8,1,3,2,0,1,0
41,8,1,2,1,0,1,0
42,8.266667,1,2,1,0,0,0
43,8.533333,2,4,3,0,1,0
44,8.533333,1,3,2,1,1,37
45,8.566667,1,4,1,1,0,37
46,9.066667,2,4,3,0,1,0
47,9.066667,1,2,1,0,1,0
48,9.244444,1,3,4,0,0,0
49,9.333333,1,3,2,0,0,0
50,9.6,2,2,1,0,0,0
51,10.044444,2,2,1,0,1,0
52,10.044444,1,3,3,0,1,0
53,10.311111,1,2,2,0,0,0
54,10.4,1,2,1,0,0,0
55,10.666667,1,3,4,2,0,38
56,10.7,1,2,5,2,0,38
57,10.933333,1,4,3,0,1,0
58,10.933333,1,2,1,0,1,0
59,11.111111,1,3,2,0,0,0
60,11.377778,1,2,3,0,0,0
61,11.466667,1,2,1,0,0,0
62,11.644444,2,2,4,0,0,0
63,12,2,2,4,0,1,0
64,12,1,2,1,0,1,0
65,12.266667,2,3,5,0,0,0
66,12.533333,2,3,5,0,1,0
67,12.533333,1,2,1,0,1,0
68,12.8,2,3,5,0,0,0
69,13.066667,2,3,5,0,1,0
70,13.066667,1,2,1,0,1,0
71,13.333333,1,1,1,2,0,77
72,13.422222,1,1,2,2,0,77
73,13.511111,1,1,3,2,0,77
74,13.6,1,3,3,2,0,78
75,13.688889,1,3,4,2,0,78
76,13.777778,1,3,5,2,0,78
77,13.866667,1,4,5,0,1,0
78,13.866667,1,4,2,1,1,7
79,13.9,1,4,1,1,0,7
80,14.133333,1,4,5,0,1,0
81,14.133333,1,4,2,1,1,8
82,14.166667,1,4,1,1,0,8
83,14.311111,1,5,4,0,0,0
84,14.577778,1,4,5,0,0,0
85,14.666667,1,4,3,0,0,0
86,14.844444,1,4,5,0,0,0
87,15.111111,1,2,3,0,0,0
88,15.2,1,2,1,0,0,0
89,15.466667,1,3,4,0,0,0
90,15.733333,1,3,2,0,0,0
91,16,1,4,5,0,0,0
92,16.266667,1,4,3,0,0,0
93,16.444444,2,5,4,0,0,0
94,16.666667,1,4,2,1,0,1
95,16.7,1,4,1,1,0,1
96,16.933333,2,5,4,0,1,0
97,16.933333,1,4,2,1,1,2
98,16.966667,1,4,1,1,0,2
99,17.066667,1,2,3,0,0,0
100,17.333333,1,2,3,0,1,0
101,17.333333,1,2,1,0,1,0
102,17.6,1,3,4,0,0,0
103,17.866667,1,3,4,0,1,0
104,17.866667,1,3,2,0,1,0
105,18.133333,1,4,5,0,0,0
106,18.4,1,4,3,0,0,0
107,18.577778,2,5,4,0,0,0
108,18.933333,2,5,4,0,1,0
109,18.933333,1,3,2,0,1,0
110,19.377778,1,2,3,0,0,0
111,19.466667,1,2,1,0,0,0
112,19.733333,1,3,4,0,0,0
113,20,1,3,2,0,0,0
114,20.266667,1,4,5,0,0,0
115,20.533333,1,4,3,0,0,0
116,20.711111,2,5,4,0,0,0
117,20.933333,1,4,2,1,0,3
118,20.966667,1,4,1,1,0,3
119,21.2,2,5,4,0,1,0
120,21.2,1,4,2,1,1,4
121,21.233333,1,4,1,1,0,4
122,21.333333,1,2,3,0,0,0
123,21.6,1,2,3,0,1,0
124,21.6,1,2,1,0,1,0
125,21.866667,1,3,4,0,0,0
126,22.133333,1,3,4,0,1,0
127,22.133333,1,3,2,0,1,0
128,22.4,1,4,5,0,0,0
129,22.666667,1,4,3,0,0,0
130,22.844444,2,5,4,0,0,0
131,23.2,2,5,4,0,1,0
132,23.2,1,3,2,0,1,0
133,23.466667,1,4,3,0,1,0
134,23.466667,1,2,1,0,1,0
135,24,1,4,5,0,1,0
136,24,1,2,1,0,1,0
137,24.533333,1,5,4,0,1,0
138,24.533333,1,2,1,0,1,0
139,25.066667,1,4,3,0,1,0
140,25.066667,1,2,1,0,1,0
141,25.333333,1,4,3,0,0,0
142,25.6,2,4,3,0,1,0
143,25.6,1,2,1,0,1,0
144,26.133333,1,2,1,0,1,0
145,26.133333,2,4,3,0,1,0
146,26.666667,1,3,4,0,1,0
147,26.666667,1,2,1,0,1,0
148,26.933333,1,4,3,0,0,0
149,27.111111,1,3,4,0,0,0
150,27.2,1,2,1,0,0,0
151,27.377778,1,4,5,0,0,0
152,27.644444,2,4,3,0,0,0
153,27.733333,1,2,1,0,0,0
154,28.266667,1,2,1,0,1,0
155,28.266667,2,4,3,0,1,0
156,28.8,1,3,4,0,1,0
157,28.8,1,2,1,0,1,0
158,29.066667,1,4,3,0,0,0
159,29.244444,1,3,4,0,0,0
160,29.333333,1,2,1,0,0,0
161,29.511111,1,4,5,0,0,0
162,29.777778,1,4,5,0,0,0
163,29.866667,1,2,1,0,0,0
164,30.044444,1,2,3,0,0,0
165,30.133333,1,2,1,0,0,0
166,30.4,1,3,4,0,0,0
167,30.666667,1,3,2,0,0,0
168,30.933333,1,4,5,0,0,0
169,31.2,1,4,3,0,0,0
170,31.377778,2,5,4,0,0,0
171,31.644444,2,5,4,0,1,0
172,31.644444,1,3,2,0,1,0
173,31.733333,1,3,3,0,0,0
174,31.911111,1,3,2,0,0,0
175,32,1,4,3,0,0,0
176,32.266667,1,2,1,0,0,0
177,32.533333,1,4,5,0,0,0
178,32.8,1,2,1,0,0,0
179,33.066667,1,5,4,0,0,0
180,33.333333,1,2,1,0,0,0
181,33.6,1,4,3,0,0,0
182,33.866667,1,2,1,0,1,0
183,33.866667,1,4,3,0,1,0
184,34.133333,2,4,3,0,0,0
185,34.4,1,2,1,0,0,0
