time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Uhoi,1,0
2,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Oioi,450,0
2.133333,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Pause,225,0
2.933333,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Oioi,225,8
4.133333,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Oioi,450,0
4.266667,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Pause,225,0
5.066667,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Oioi,225,8
6.4,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Oioi,225,0
59.5,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Bye,500,0
59.7,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Pause,1,0
59.9,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Bye,500,0
60.1,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Pause,1,0
60.3,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Bye,500,0
60.5,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Pause,1,0
60.833333,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Bye,500,0
61.033333,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Pause,1,0
61.1,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Bye,500,0
61.3,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Pause,1,0
61.6778,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Uhoi,300,8
61.866667,Uhoi,5,Random2,Green02,Green05,,,,,,,,,Oioi,225,0
66.133333,Uhoi,5,Random4,Green02,Blue05,Green05,Blue05,,,,,,,Oioi,225,0
