time,lyrics,size
0.00 ,,
3.217 ,夢という名の未来へ,
7.133 ,ガムシャラにいま進むより,
10.917 ,立ち止まるこの瞬間を,
14.883 ,勇気だと呼びたいから,
22.450 ,,
33.950 ,旅立ちの季節がまた,
37.400 ,無理矢理に背中を押す,
40.783 ,膝かかえうずくまって,
44.200 ,人の流れに逆らって,
47.450 ,自分のなかで渦巻く,
50.850 ,不安や怒りやつらさ,
54.200 ,愛しいと思えたとき,
57.450 ,きっと何か変わりだすよ,
61.183 ,涙の向こう側にあるもの,
64.677 ,思いの限り泣きじゃくったあと,
68.617 ,そうつかめるはず,
73.573 ,,
75.333 ,このままでいい　そのままで,
78.833 ,急がせないで　遠い明日に,
82.783 ,このままで　そのままで,
85.617 ,いつか心芽吹く情熱と,
89.450 ,Ah　たくましく　美しく,
95.617 ,生きてゆく方法を,
98.833 ,探してる　未完成の歴史,
103.200 ,ラララララ…,
125.590 ,,
