id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,111,0,0
2,0,91,,,,0,0
3,4.285714,2,3,4,0,0,0
4,6.428571,2,3,4,0,0,0
5,7.142857,2,3,2,0,0,0
6,9.285714,2,3,2,0,0,0
7,10,2,4,5,0,0,0
8,12.142857,2,4,5,0,0,0
9,12.857143,2,2,1,0,0,0
10,15,2,2,1,0,0,0
11,15.714286,1,4,4,0,0,0
12,17.142857,1,2,2,0,0,0
13,18.571429,1,5,5,0,0,0
14,20,1,1,1,0,0,0
15,21.428571,1,4,4,0,0,0
16,22.857143,1,2,2,0,0,0
17,24.285714,1,5,5,0,0,0
18,25.714286,2,2,1,0,0,0
19,27.142857,2,2,1,0,0,0
20,28.571429,2,3,3,0,0,0
21,31.071429,2,3,3,0,0,0
22,32.142857,1,4,5,0,1,0
23,32.142857,1,2,1,0,1,0
24,33.571429,1,3,4,0,0,0
25,35,1,3,2,0,0,0
26,36.428571,1,4,5,0,0,0
27,37.857143,1,3,4,0,0,0
28,38.571429,1,2,1,0,0,0
29,39.285714,1,4,5,0,0,0
30,40,1,3,2,0,0,0
31,40.714286,2,3,3,0,0,0
32,42.857143,2,3,3,0,0,0
33,43.571429,1,2,1,0,1,0
34,43.571429,1,4,5,0,1,0
35,45,1,2,2,0,0,0
36,46.428571,1,5,5,0,0,0
37,47.857143,1,1,1,0,0,0
38,49.285714,1,4,4,0,0,0
39,50.714286,1,2,2,0,0,0
40,52.142857,1,5,5,0,0,0
41,53.571429,1,2,2,0,0,0
42,54.285714,1,4,4,0,0,0
43,55,1,2,1,0,1,0
44,55,1,4,5,0,1,0
45,56.428571,1,3,2,0,0,0
46,57.857143,1,4,5,0,0,0
47,59.285714,1,2,1,0,0,0
48,60.535714,1,3,2,0,1,0
49,60.535714,1,3,4,0,1,0
50,61.964286,1,3,4,0,0,0
51,63.571429,1,2,1,0,1,0
52,63.571429,1,4,5,0,1,0
53,64.821429,1,3,2,0,0,0
54,66.25,1,2,1,0,1,0
55,66.25,1,4,5,0,1,0
56,67.678571,1,3,2,0,1,0
57,67.678571,1,3,4,0,1,0
58,69.107143,1,2,1,0,1,0
59,69.107143,1,4,5,0,1,0
60,70.535714,1,3,2,0,1,0
61,70.535714,1,3,4,0,1,0
62,71.964286,1,2,1,0,0,0
63,73.392857,1,4,5,0,0,0
64,75,1,3,4,0,0,0
65,75.714286,1,3,2,0,0,0
66,76.428571,2,3,3,0,0,0
67,77.142857,2,3,3,0,0,0
68,77.857143,1,2,1,0,1,0
69,77.857143,1,3,4,0,1,0
70,79.285714,1,3,2,0,1,0
71,79.285714,1,4,5,0,1,0
72,80.714286,2,3,4,0,0,0
73,81.428571,2,3,4,0,0,0
74,82.142857,2,2,1,0,0,0
75,82.857143,2,2,1,0,0,0
76,83.571429,2,4,5,0,0,0
77,84.285714,2,4,5,0,0,0
78,85,2,3,2,0,0,0
79,86.428571,2,3,2,0,0,0
80,87.142857,1,3,4,0,0,0
81,87.857143,1,2,1,0,0,0
82,88.571429,1,4,5,0,0,0
83,89.285714,1,3,4,0,1,0
84,89.285714,1,3,2,0,1,0
85,90,1,3,3,0,0,0
86,90.714286,1,2,1,0,1,0
87,90.714286,1,4,5,0,1,0
88,92.142857,2,3,4,0,0,0
89,92.857143,2,3,4,0,0,0
90,93.571429,2,2,1,0,0,0
91,94.285714,2,2,1,0,0,0
92,95,2,4,5,0,0,0
93,95.714286,2,4,5,0,0,0
94,96.428571,2,3,2,0,0,0
95,97.142857,2,3,2,0,0,0
96,97.857143,1,3,4,0,0,0
97,98.571429,1,2,1,0,0,0
98,99.285714,1,4,5,0,0,0
99,100,1,3,2,0,0,0
100,100.714286,1,3,4,0,0,0
101,101.428571,1,3,2,0,0,0
102,102.142857,1,4,5,0,0,0
103,102.857143,1,2,1,0,0,0
104,103.571429,2,3,3,0,0,0
105,105.357143,2,3,3,0,0,0
106,107.142857,1,4,5,0,0,0
107,107.857143,1,3,2,0,0,0
108,108.571429,1,3,4,0,0,0
109,108.928571,1,2,1,0,0,0
110,109.642857,1,4,5,0,0,0
111,110.357143,1,3,2,0,0,0
112,111.071429,2,3,3,0,0,0
113,115,2,3,3,0,0,0
114,118.571429,92,,,,0,0
