0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,,,,D20
0.03333,2,,,,D20
0.03333,3,,,,D20
0.03333,4,,,,D20
0.03333,5,,,,D20
1.6664999999999999,1,,,,L0
1.6664999999999999,2,,,,D40
1.6664999999999999,3,,,,D40
1.6664999999999999,4,,,,D40
1.6664999999999999,5,,,,D40
1.6664999999999999,1,1-2,,,
1.6664999999999999,2,1-2,,,
1.6664999999999999,3,1-2,,,
1.6664999999999999,4,1-2,,,
1.6664999999999999,5,1-2,,,
1.6664999999999999,1,,,f1,
2.03313,MOT_mc_stage_color_00,b-flash,,
2.03313,MOT_mc_bg_black_00,b80-45,,
2.03313,1,lp2,,,
2.03313,2,lp2,,,
2.03313,3,lp2,,,
2.03313,4,lp2,,,
2.03313,5,lp2,,,
2.0664599999999997,MOT_mc_light_up_00,l2,,
2.0664599999999997,MOT_mc_light_center_00,l3,,
2.0664599999999997,MOT_mc_light_under_00,l1,,
2.0664599999999997,MOT_mc_speaker_00,temp1,,
2.36643,1,j2-3,,,
2.36643,2,j2-3,,,
2.36643,3,j2-3,,,
2.36643,4,j2-3,,,
2.36643,5,j2-3,,,
2.6997299999999997,1,lp3,,,
2.6997299999999997,2,lp3,,,
2.6997299999999997,3,lp3,,,
2.6997299999999997,4,lp3,,,
2.6997299999999997,5,lp3,,,
2.9997,1,j3-4,,,
2.9997,2,j3-4,,,
2.9997,3,j3-4,,,
2.9997,4,j3-4,,,
2.9997,5,j3-4,,,
3.29967,1,lp4,,,
3.29967,2,lp4,,,
3.29967,3,lp4,,,
3.29967,4,lp4,,,
3.29967,5,lp4,,,
4.06626,4,4-1,,,
4.06626,5,4-1,,,
4.3328999999999995,2,4-1,,,
4.3328999999999995,3,4-1,,,
4.59954,1,4-1,,,
4.59954,2,1-2,,,
4.59954,3,1-2,,,
4.59954,4,1-2,,,
4.59954,5,1-2,,,
5.099489999999999,1,j1-2,,,
5.099489999999999,2,j2-3,,,
5.099489999999999,3,j2-3,,,
5.099489999999999,4,j2-3,,,
5.099489999999999,5,j2-3,,,
5.43279,1,lp2,,,
5.43279,2,lp3,,,
5.43279,3,lp3,,,
5.43279,4,lp3,,,
5.43279,5,lp3,,,
6.266039999999999,1,,l1,,
6.266039999999999,2,,l1,,
6.266039999999999,3,,l1,,
6.266039999999999,4,,l1,,
6.266039999999999,5,,l1,,
6.69933,1,,lb0,,
6.69933,2,,lb0,,
6.69933,3,,lb0,,
6.69933,4,,lb0,,
6.69933,5,,lb0,,
7.09929,4,j3-4,,,
7.16595,2,j3-4,,,
7.232609999999999,1,j2-3,,,
7.29927,3,j3-4,,,
7.36593,5,j3-4,,,
7.732559999999999,1,hj3,,,
7.732559999999999,2,hj4,,,
7.732559999999999,3,hj4,,,
7.732559999999999,4,hj4,,,
7.732559999999999,5,hj4,,,
8.3325,1,3-4,,,
8.3325,2,4-1,,,
8.3325,3,4-1,,,
8.3325,4,4-1,,,
8.3325,5,4-1,,,
8.83245,1,j4-1,,,
8.83245,2,j1-2,,,
8.83245,3,j1-2,,,
8.83245,4,j1-2,,,
8.83245,5,j1-2,,,
9.16575,1,lp1,,,
9.16575,2,lp2,,,
9.16575,3,lp2,,,
9.16575,4,lp2,,,
9.16575,5,lp2,,,
9.39906,1,1-2,,b0,
9.53238,2,j2-3,,,
9.63237,3,j2-3,,,
9.73236,4,j2-3,,,
9.83235,5,j2-3,,,
10.198979999999999,1,hj2,,,
10.198979999999999,2,hj3,,,
10.198979999999999,3,hj3,,,
10.198979999999999,4,hj3,,,
10.198979999999999,5,hj3,,,
10.6656,MOT_mc_stage_color_00,r-flash,,
10.698929999999999,MOT_mc_bg_black_00,b45-65,,
10.76559,1,lp2,,,
10.76559,2,lp3,,,
10.76559,3,lp3,,,
10.76559,4,lp3,,,
10.76559,5,lp3,,,
11.56551,1,,r1,,
11.56551,2,,r1,,
11.56551,3,,r1,,
11.56551,4,,r1,,
11.56551,5,,r1,,
12.09879,1,2-3,r2,,
12.09879,2,3-4,r2,,
12.09879,3,3-4,r2,,
12.09879,4,3-4,r2,,
12.09879,5,3-4,r2,,
12.432089999999999,1,lp3,,,
12.432089999999999,2,lp4,,,
12.432089999999999,3,lp4,,,
12.432089999999999,4,lp4,,,
12.432089999999999,5,lp4,,,
12.932039999999999,2,j4-1,,,
12.932039999999999,4,j4-1,,,
13.29867,3,j4-1,,,
13.29867,5,j4-1,,,
13.631969999999999,1,j3-4,,,
13.631969999999999,2,lp1,,,
13.631969999999999,3,lp1,,,
13.631969999999999,4,lp1,,,
13.631969999999999,5,lp1,,,
13.9986,1,hj4,,,
14.73186,1,j4-1,,,
14.73186,2,j1-2,,,
14.73186,3,j1-2,,,
14.73186,4,j1-2,,,
14.73186,5,j1-2,,,
14.93184,MOT_mc_stage_color_00,y-flash,,
15.73176,4,j2-3,,,
15.73176,5,j2-3,,,
15.79842,3,w2,,,
15.79842,2,w2,,,
15.79842,1,w1,,,
16.16505,2,j2-3,,,
16.16505,3,j2-3,,,
16.56501,1,j1-2,,,
16.79832,5,w3,,,
16.79832,4,w3,,,
16.9983,1,,rb1,,
16.9983,2,,rb1,,
16.9983,3,,rb1,,
16.9983,4,,rb1,,
16.9983,5,,rb1,,
17.23161,3,w3,,,
17.23161,2,w3,,,
17.46492,1,2-3,rb0,,
17.46492,2,3-4,rb0,,
17.46492,3,3-4,rb0,,
17.46492,4,3-4,rb0,,
17.46492,5,3-4,rb0,,
17.764889999999998,1,j3-4,,,
17.764889999999998,2,j4-1,,,
17.764889999999998,3,j4-1,,,
17.764889999999998,4,j4-1,,,
17.764889999999998,5,j4-1,,,
18.06486,1,lp4,,,
18.06486,2,lp1,,,
18.06486,3,lp1,,,
18.06486,4,lp1,,,
18.06486,5,lp1,,,
19.03143,1,j4-1,,,
19.03143,2,j1-2,,,
19.03143,3,j1-2,,,
19.03143,4,j1-2,,,
19.03143,5,j1-2,,,
19.364729999999998,2,2-3,,,
19.364729999999998,3,2-3,,,
19.73136,4,2-3,,,
19.73136,5,2-3,,,
19.73136,1,1-2,,,
20.06466,1,lp2,,,
20.06466,2,lp3,,,
20.06466,3,lp3,,,
20.06466,4,lp3,,,
20.06466,5,lp3,,,
21.16455,1,2-3,,,
21.16455,2,3-4,,,
21.16455,3,3-4,,,
21.16455,4,3-4,,,
21.16455,5,3-4,,,
21.46452,5,hj4,,,
21.56451,3,hj4,,,
21.6645,1,hj3,,,
21.76449,2,hj4,,,
21.86448,4,hj4,,,
22.36443,1,3-4,,,
22.36443,2,4-1,,,
22.36443,3,4-1,,,
22.36443,4,4-1,,,
22.36443,5,4-1,,,
22.6644,1,lp4,,,
22.6644,2,lp1,,,
22.6644,3,lp1,,,
22.6644,4,lp1,,,
22.6644,5,lp1,,,
23.26434,1,4-1,,f1,
23.430989999999998,MOT_mc_stage_color_00,b-flash,,
23.430989999999998,MOT_mc_bg_black_00,b65-45,,
23.49765,MOT_mc_light_up_00,l3,,
23.49765,MOT_mc_light_center_00,l2,,
23.59764,1,1-2,,,
23.76429,2,1-2,,,
23.76429,3,1-2,,,
23.76429,4,1-2,,,
23.76429,5,1-2,,,
23.93094,1,lp2,,,
24.030929999999998,2,2-3,,,
24.030929999999998,3,2-3,,,
24.030929999999998,4,2-3,,,
24.030929999999998,5,2-3,,,
24.3309,1,j2-3,,,
24.3309,2,lp3,,,
24.3309,3,lp3,,,
24.3309,4,lp3,,,
24.3309,5,lp3,,,
24.664199999999997,1,sj3,,,
24.89751,2,3-4,,,
24.89751,3,3-4,,,
24.89751,4,3-4,,,
24.89751,5,3-4,,,
24.9975,1,lp3,,,
25.16415,2,4-1,,,
25.16415,3,4-1,,,
25.16415,4,4-1,,,
25.16415,5,4-1,,,
25.464119999999998,1,j3-4,,,
25.464119999999998,2,lp1,,,
25.464119999999998,3,lp1,,,
25.464119999999998,4,lp1,,,
25.464119999999998,5,lp1,,,
25.79742,1,sj4,,,
25.96407,2,1-2,,,
25.96407,3,1-2,,,
25.96407,4,1-2,,,
25.96407,5,1-2,,,
26.13072,1,lp4,,,
26.23071,2,2-3,,,
26.23071,3,2-3,,,
26.23071,4,2-3,,,
26.23071,5,2-3,,,
26.56401,1,,l1,,
27.063959999999998,1,,lb0,,
27.16395,5,w3,,,
27.16395,4,w3,,,
27.16395,3,w3,,,
27.16395,2,w3,,,
27.53058,1,4-1,,,
27.96387,1,j1-2,,,
28.497149999999998,1,sj2,,,
28.497149999999998,2,sj3,,,
28.497149999999998,3,sj3,,,
28.497149999999998,4,sj3,,,
28.497149999999998,5,sj3,,,
28.9971,5,w3,,,
28.9971,4,w3,,,
28.9971,3,w3,,,
28.9971,2,w3,,,
28.9971,1,w2,,,
29.130419999999997,1,sj2,,,
29.130419999999997,2,sj3,,,
29.130419999999997,3,sj3,,,
29.130419999999997,4,sj3,,,
29.130419999999997,5,sj3,,,
29.530379999999997,1,lp2,,,
29.63037,5,w3,,,
29.63037,4,w3,,,
29.63037,3,w3,,,
29.63037,2,w3,,,
29.730359999999997,2,j3-4,,,
29.730359999999997,3,j3-4,,,
29.730359999999997,4,j3-4,,,
29.730359999999997,5,j3-4,,,
30.163649999999997,2,j4-1,,,
30.163649999999997,3,j4-1,,,
30.163649999999997,4,j4-1,,,
30.163649999999997,5,j4-1,,,
30.563609999999997,2,sj1,,,
30.563609999999997,3,sj1,,,
30.563609999999997,4,sj1,,,
30.563609999999997,5,sj1,,,
30.9969,2,sj1,,,
30.9969,3,sj1,,,
30.9969,4,sj1,,,
30.9969,5,sj1,,,
31.39686,2,lp1,,,
31.39686,3,lp1,,,
31.39686,4,lp1,,,
31.39686,5,lp1,,,
31.83015,1,j2-3,,,
32.16345,1,3-4,,,
32.3301,2,1-2,,,
32.3301,3,1-2,,,
32.3301,4,1-2,,,
32.3301,5,1-2,,,
32.49675,1,lp4,,,
32.59674,2,2-3,,,
32.59674,3,2-3,,,
32.59674,4,2-3,,,
32.59674,5,2-3,,,
32.89671,1,j4-1,,,
32.89671,2,lp3,,,
32.89671,3,lp3,,,
32.89671,4,lp3,,,
32.89671,5,lp3,,,
33.23001,1,sj1,,,
33.463319999999996,2,3-4,,,
33.463319999999996,3,3-4,,,
33.463319999999996,4,3-4,,,
33.463319999999996,5,3-4,,,
33.56331,1,lp1,,,
33.72996,2,4-1,,,
33.72996,3,4-1,,,
33.72996,4,4-1,,,
33.72996,5,4-1,,,
34.02993,1,j1-2,,,
34.02993,2,lp1,,,
34.02993,3,lp1,,,
34.02993,4,lp1,,,
34.02993,5,lp1,,,
34.36323,1,sj2,,,
34.52988,2,1-2,,,
34.52988,3,1-2,,,
34.52988,4,1-2,,,
34.52988,5,1-2,,,
34.696529999999996,1,lp2,,,
34.79652,2,2-3,,,
34.79652,3,2-3,,,
34.79652,4,2-3,,,
34.79652,5,2-3,,,
35.129819999999995,1,,r1,,
35.62977,1,,rb0,,
35.72976,5,w3,,,
35.72976,4,w3,,,
35.72976,3,w3,,,
35.72976,2,w3,,,
36.09639,1,2-3,,,
36.52968,1,j3-4,,,
37.06296,1,sj4,,,
37.06296,2,sj3,,,
37.06296,3,sj3,,,
37.06296,4,sj3,,,
37.06296,5,sj3,,,
37.562909999999995,5,w3,,,
37.562909999999995,4,w3,,,
37.562909999999995,3,w3,,,
37.562909999999995,2,w3,,,
37.562909999999995,1,w4,,,
37.69623,1,sj4,,,
37.69623,2,sj3,,,
37.69623,3,sj3,,,
37.69623,4,sj3,,,
37.69623,5,sj3,,,
38.09619,1,lp4,,,
38.19618,5,w3,,,
38.19618,4,w3,,,
38.19618,3,w3,,,
38.19618,2,w3,,,
38.26284,2,j3-4,,,
38.26284,3,j3-4,,,
38.26284,4,j3-4,,,
38.26284,5,j3-4,,,
38.69613,2,j4-1,,,
38.69613,3,j4-1,,,
38.69613,4,j4-1,,,
38.69613,5,j4-1,,,
39.09609,2,sj1,,,
39.09609,3,sj1,,,
39.09609,4,sj1,,,
39.09609,5,sj1,,,
39.09609,1,j4-1,,,
39.49605,1,lp1,,,
39.49605,2,lp1,,,
39.49605,3,lp1,,,
39.49605,4,lp1,,,
39.49605,5,lp1,,,
40.56261,MOT_mc_stage_color_00,r-flash,,
40.56261,MOT_mc_bg_black_00,b45-65,,
40.795919999999995,1,,,,Lred
40.795919999999995,2,,,,D60
40.795919999999995,3,,,,D60
40.795919999999995,4,,,,D60
40.795919999999995,5,,,,D60
40.795919999999995,1,j1-2,,,
40.795919999999995,2,j1-2,,,
40.795919999999995,3,j1-2,,,
40.795919999999995,4,j1-2,,,
40.795919999999995,5,j1-2,,,
41.229209999999995,1,2-3,,,
41.69583,1,j3-4,,,
41.86248,5,w2,,,
41.86248,4,w2,,,
41.86248,3,w2,,,
41.86248,2,w2,,,
42.12912,1,4-1,,,
42.49575,1,lp1,,,
43.02903,1,1-2,,,
43.46232,1,j2-3,,,
43.46232,2,j2-3,,,
43.46232,3,j2-3,,,
43.46232,4,j2-3,,,
43.46232,5,j2-3,,,
44.028929999999995,1,j3-4,,,
44.462219999999995,1,lp4,,,
44.52888,5,w3,,,
44.52888,4,w3,,,
44.52888,3,w3,,,
44.52888,2,w3,,,
45.12882,2,3-4,,,
45.12882,3,3-4,,,
45.12882,4,3-4,,,
45.12882,5,3-4,,,
45.12882,1,j4-1,,,
45.72876,1,j1-2,,,
45.72876,2,j4-1,,,
45.72876,3,j4-1,,,
45.72876,4,j4-1,,,
45.72876,5,j4-1,,,
46.16205,1,2-3,,,
46.16205,2,1-2,,,
46.16205,3,1-2,,,
46.16205,4,1-2,,,
46.16205,5,1-2,,,
46.56201,1,j3-4,,,
46.92864,1,4-1,,,
47.09529,5,w2,,,
47.09529,4,w2,,,
47.09529,3,w2,,,
47.09529,2,w2,,,
47.295269999999995,1,lp1,,,
47.79522,1,1-2,r1,,
48.26184,1,2-3,rb0,,
48.62847,1,lp3,,,
49.328399999999995,1,j3-4,,,
49.328399999999995,2,j2-3,,,
49.328399999999995,3,j2-3,,,
49.328399999999995,4,j2-3,,,
49.328399999999995,5,j2-3,,,
49.79502,2,lp3,,,
49.79502,3,lp3,,,
49.79502,4,lp3,,,
49.79502,5,lp3,,,
49.96167,1,j4-1,,,
50.461619999999996,1,sj1,,,
50.961569999999995,1,w1,,,
51.02823,1,1-2,,,
51.52818,1,2-3,,,
51.52818,2,3-4,,,
51.52818,3,3-4,,,
51.52818,4,3-4,,,
51.52818,5,3-4,,,
51.96147,2,lp4,,,
51.96147,3,lp4,,,
51.96147,4,lp4,,,
51.96147,5,lp4,,,
52.094789999999996,1,j3-4,,,
52.528079999999996,1,j4-1,,,
52.894709999999996,1,lp1,,,
53.19468,1,1-2,,,
53.49465,1,j2-3,,,
53.86128,1,lp3,,,
54.29457,1,j3-4,,,
54.82785,1,4-1,,,
55.29447,1,j1-2,,,
55.69443,1,sp2-3,,,
56.36103,1,j3-4,,,
56.561009999999996,2,sj4,,,
56.561009999999996,3,sj4,,,
56.82765,4,sj4,,,
56.82765,5,sj4,,,
57.060959999999994,3,w4,,,
57.060959999999994,2,w4,,,
57.09429,2,sj4,,,
57.09429,3,sj4,,,
57.3276,5,w4,,,
57.3276,4,w4,,,
57.427589999999995,1,w4,,,
57.56091,1,4-1,,f2,
57.59424,3,w4,,,
57.59424,2,4-1,l1,,
57.59424,3,4-1,l1,,
57.59424,4,4-1,l1,,
57.59424,5,4-1,l1,,
57.6609,2,,,,L20
57.6609,3,,,,L20
57.6609,4,,,,L20
57.6609,5,,,,L20
57.6609,1,,,,Lred_out
57.72756,MOT_mc_stage_color_00,b-flash,,
57.72756,MOT_mc_bg_black_00,b65-20,,
57.760889999999996,MOT_mc_light_up_00,l4,,
57.760889999999996,MOT_mc_light_center_00,l3,,
58.06086,1,j1-2,,,
58.09419,2,1-2,lb0,,
58.09419,3,1-2,lb0,,
58.09419,4,1-2,lb0,,
58.09419,5,1-2,lb0,,
58.594139999999996,1,j2-3,,,
58.660799999999995,2,2-3,r1,,
58.660799999999995,3,2-3,r1,,
58.660799999999995,4,2-3,r1,,
58.660799999999995,5,2-3,r1,,
58.96077,1,lp3,,,
59.16075,2,3-4,rb0,,
59.16075,3,3-4,rb0,,
59.16075,4,3-4,rb0,,
59.16075,5,3-4,rb0,,
59.59404,1,j3-4,,,
59.59404,2,4-1,,,
59.59404,3,4-1,,,
59.59404,4,4-1,,,
59.59404,5,4-1,,,
59.860679999999995,2,1-2,,,
59.860679999999995,3,1-2,,,
59.860679999999995,4,1-2,,,
59.860679999999995,5,1-2,,,
60.12732,1,sj4,,,
60.12732,2,sj2,,,
60.12732,3,sj2,,,
60.12732,4,sj2,,,
60.12732,5,sj2,,,
60.46062,2,lp2,,,
60.46062,3,lp2,,,
60.46062,4,lp2,,,
60.46062,5,lp2,,,
60.52728,1,lp4,,,
61.827149999999996,1,j4-1,,,
61.827149999999996,2,2-3,,,
61.827149999999996,3,2-3,,,
61.827149999999996,4,2-3,,,
61.827149999999996,5,2-3,,,
62.19378,1,hj1,,,
62.19378,2,lp3,,,
62.19378,3,lp3,,,
62.19378,4,lp3,,,
62.19378,5,lp3,,,
62.89371,1,1-2,,,
63.26034,1,hj2,,,
63.79362,1,lp2,,,
63.79362,5,j3-4,,,
63.893609999999995,4,j3-4,,,
63.9936,3,j3-4,,,
64.09358999999999,2,j3-4,,,
64.19358,1,j2-3,,,
64.49355,1,j3-4,,,
64.49355,2,j4-1,,,
64.49355,3,j4-1,,,
64.49355,4,j4-1,,,
64.49355,5,j4-1,,,
64.82685,1,hj4,,,
64.82685,2,hj1,,,
64.82685,3,hj1,,,
64.82685,4,hj1,,,
64.82685,5,hj1,,,
65.36013,1,lp4,,,
65.36013,2,lp1,,,
65.36013,3,lp1,,,
65.36013,4,lp1,,,
65.36013,5,lp1,,,
65.82675,1,4-1,,,
65.82675,2,1-2,,,
65.82675,3,1-2,,,
65.82675,4,1-2,,,
65.82675,5,1-2,,,
66.16005,1,lp1,,,
66.16005,2,lp2,,,
66.16005,3,lp2,,,
66.16005,4,lp2,,,
66.16005,5,lp2,,,
66.42669,1,j1-2,,,
66.42669,2,j2-3,,,
66.42669,3,j2-3,,,
66.42669,4,j2-3,,,
66.42669,5,j2-3,,,
66.75999,1,lp2,,,
66.75999,2,lp3,,,
66.75999,3,lp3,,,
66.75999,4,lp3,,,
66.75999,5,lp3,,,
67.05996,1,j2-3,,,
67.05996,2,j3-4,,,
67.05996,3,j3-4,,,
67.05996,4,j3-4,,,
67.05996,5,j3-4,,,
67.35992999999999,1,lp3,,,
67.35992999999999,2,lp4,,,
67.35992999999999,3,lp4,,,
67.35992999999999,4,lp4,,,
67.35992999999999,5,lp4,,,
68.19318,4,4-1,,,
68.19318,5,4-1,,,
68.45982,2,4-1,,,
68.45982,3,4-1,,,
68.72646,1,3-4,,,
68.72646,2,1-2,,,
68.72646,3,1-2,,,
68.72646,4,1-2,,,
68.72646,5,1-2,,,
69.22641,1,j4-1,,,
69.22641,2,j2-3,,,
69.22641,3,j2-3,,,
69.22641,4,j2-3,,,
69.22641,5,j2-3,,,
69.55971,1,lp1,,,
69.55971,2,lp3,,,
69.55971,3,lp3,,,
69.55971,4,lp3,,,
69.55971,5,lp3,,,
70.39296,1,,l1,,
70.39296,2,,l1,,
70.39296,3,,l1,,
70.39296,4,,l1,,
70.39296,5,,l1,,
70.82625,1,,lb0,,
70.82625,2,,lb0,,
70.82625,3,,lb0,,
70.82625,4,,lb0,,
70.82625,5,,lb0,,
71.22621,4,j3-4,,,
71.29287,2,j3-4,,,
71.35952999999999,1,j1-2,,,
71.42618999999999,3,j3-4,,,
71.49284999999999,5,j3-4,,,
71.85947999999999,1,hj2,,,
71.85947999999999,2,hj4,,,
71.85947999999999,3,hj4,,,
71.85947999999999,4,hj4,,,
71.85947999999999,5,hj4,,,
72.45942,1,2-3,,,
72.45942,2,4-1,,,
72.45942,3,4-1,,,
72.45942,4,4-1,,,
72.45942,5,4-1,,,
72.95936999999999,1,j3-4,,,
72.95936999999999,2,j1-2,,,
72.95936999999999,3,j1-2,,,
72.95936999999999,4,j1-2,,,
72.95936999999999,5,j1-2,,,
73.29267,1,lp4,,,
73.29267,2,lp2,,,
73.29267,3,lp2,,,
73.29267,4,lp2,,,
73.29267,5,lp2,,,
73.52597999999999,1,4-1,,b1,
73.6593,2,j2-3,,,
73.75929,3,j2-3,,,
73.85928,4,j2-3,,,
73.95927,5,j2-3,,,
74.32589999999999,1,hj1,,,
74.32589999999999,2,hj3,,,
74.32589999999999,3,hj3,,,
