time,lyrics,size
0,,
2.866,咲いた咲いた恋の花,
5.805,実るように,
8.368,書きかけたままの,
11.313,君へのラブレター,
20.46,,
26.292,まっしろな花の便箋に,
28.98,したためてる,
31.996,迷ってはため息,
34.302,空欄の宛先に,
38.017,指先でなぞった,
40.739,君の名前,
43.518,今はまだ書けなくて,
49.36,どっちが好きなの,
51.716,決まらないコーディネイト,
55.419,もやもや考えてる,
58.46,君のこと,
61.394,咲いた咲いた恋の花,
64.332,ふわふわ,
66.916,書いてはそっと消した文も,
70.023,君への気持ちも,
73.12,大事に大事に育てて,
76.024,実るように,
78.593,初めての気持ち,
81.539,全部したためて,
90.732,,
96.436,咲いた咲いた恋の花,
99.472,消えないで,
102.056,空欄にそっと書き記した,
105.166,君のフルネーム,
108.202,本当に本当に最後まで,
111.176,怖いけど,
113.75,大切な気持ち,
116.656,全部したためて,
119.552,ちゃんと届けるよ,
122.525,君へのラブレター,
128.78,,
