0.03333,1,sort,-1900,
0.03333,2,sort,-2000,
0.03333,3,sort,-2000,
0.03333,4,sort,-2000,
0.03333,5,sort,-2000,
0.06666,MOT_all,hana00,,
0.06666,MOT_mc_bg_black_00,b80-65,,
0.06666,MOT_control_all,hana00,,
0.06666,MOT_mc_special_02,hokori,,
0.06666,MOT_mc_back_00,hana,,
0.06666,MOT_mc_light_center_00,l6,,
2.7997199999999998,MOT_mc_light_under_00,l3,,
2.7997199999999998,MOT_control_all,hana01,,
2.7997199999999998,1,1-2,,
2.7997199999999998,2,1-2,,
2.7997199999999998,3,1-2,,
2.7997199999999998,4,1-2,,
2.7997199999999998,5,1-2,,
3.73296,5,w2,,
3.73296,4,w2,,
3.73296,3,w2,,
3.73296,2,w2,,
3.73296,1,w2,,
4.2329099999999995,2,2-3,r1,
4.2329099999999995,4,2-3,r1,
4.2329099999999995,1,2-3,,
4.2329099999999995,3,2-3,l1,
4.2329099999999995,5,2-3,l1,
4.83285,1,lp3,,
4.83285,2,lp3,,
4.83285,3,lp3,,
4.83285,4,lp3,,
4.83285,5,lp3,,
5.63277,1,3-4,,
5.63277,2,3-4,,
5.63277,3,3-4,,
5.63277,4,3-4,,
5.63277,5,3-4,,
6.5660099999999995,5,w4,,
6.5660099999999995,4,w4,,
6.5660099999999995,3,w4,,
6.5660099999999995,2,w4,,
6.5660099999999995,1,w4,,
7.09929,2,4-1,rb0,
7.09929,4,4-1,rb0,
7.09929,1,j4-1,,
7.09929,3,4-1,lb0,
7.09929,5,4-1,lb0,
8.03253,5,w1,,
8.03253,4,w1,,
8.03253,3,w1,,
8.03253,2,w1,,
8.165849999999999,1,w1,,
8.73246,1,1-2,,
9.6657,1,w2,,
9.6657,2,1-2,,
9.6657,3,1-2,,
10.16565,4,1-2,,
10.16565,5,1-2,,
10.598939999999999,3,w2,,
10.598939999999999,2,w2,,
10.63227,1,lp2,,
10.63227,2,lp2,,
10.63227,3,lp2,,
10.63227,4,lp2,,
10.63227,5,lp2,,
11.16555,1,2-3,,
11.16555,2,2-3,,
11.16555,3,2-3,,
11.16555,4,2-3,,
11.16555,5,2-3,,
11.69883,1,lp3,,
11.69883,2,lp3,,
