0.03333,MOT_mc_bg_black_00,seat100-0,,
2.76639,1,lp1,,,
2.76639,MOT_mc_light_up_00,l1,,
2.76639,MOT_mc_light_center_00,l1,,
2.76639,MOT_mc_light_under_00,l3,,
2.76639,MOT_mc_speaker_00,temp4,,
2.76639,MOT_mc_bg_black_00,b80-65,,
4.29957,2,1-2,l1,,
4.29957,3,1-2,r1,,
5.03283,4,1-2,l1,,
5.03283,5,1-2,r1,,
5.23281,3,w2,,,
5.23281,2,w2,,,
5.4994499999999995,1,1-2,r1,,
5.4994499999999995,2,lp2,,,
5.4994499999999995,3,lp2,,,
5.4994499999999995,4,lp2,,,
5.4994499999999995,5,lp2,,,
6.166049999999999,1,2-3,,,
7.06596,1,3-4,rb0,,
7.06596,2,2-3,,,
7.06596,3,2-3,,,
7.06596,4,2-3,,,
7.06596,5,2-3,,,
7.89921,1,4-1,,,
7.89921,2,3-4,,,
7.89921,3,3-4,,,
7.89921,4,3-4,,,
7.89921,5,3-4,,,
8.69913,1,1-2,,f1,
8.83245,5,w4,,,
8.83245,4,w4,,,
8.83245,3,w4,,,
8.83245,2,w4,,,
8.96577,MOT_mc_light_up_00,l2,,
8.96577,MOT_mc_light_center_00,l2,,
8.96577,MOT_mc_light_under_00,l1,,
8.96577,MOT_mc_speaker_00,temp1,,
8.96577,MOT_mc_stage_color_00,y-flash,,
8.96577,MOT_mc_bg_black_00,b65-20,,
9.39906,1,j2-3,,,
9.93234,1,,r1,,
10.198979999999999,1,,rb0,,
10.46562,1,w3,,,
10.46562,1,,l1,,
10.73226,1,,lb0,,
11.398859999999999,1,3-4,,,
11.932139999999999,1,hj4,,,
12.9987,1,sp4-1,,,
14.465219999999999,4,j4-1,,,
14.465219999999999,5,j4-1,,,
14.665199999999999,2,j4-1,,,
14.665199999999999,3,j4-1,,,
14.83185,1,1-2,,,
15.03183,1,hj2,,,
15.53178,5,w1,,,
15.53178,4,w1,,,
15.73176,3,w1,,,
15.73176,2,w1,,,
15.93174,1,2-3,,,
15.93174,MOT_mc_stage_color_00,y-flash,,
16.76499,1,lp3,,,
17.29827,1,3-4,,,
17.79822,MOT_mc_stage_color_00,y-flash,,
17.93154,1,4-1,,,
17.93154,3,1-2,rb0,,
17.93154,5,1-2,rb0,,
18.26484,1,1-2,,,
18.26484,2,1-2,lb0,,
18.26484,4,1-2,lb0,,
18.86478,5,w2,,,
18.86478,3,w2,,,
18.86478,1,hj2,,,
19.198079999999997,4,w2,,,
19.198079999999997,2,w2,,,
19.398059999999997,1,lp2,,,
19.398059999999997,2,lp2,,,
19.398059999999997,3,lp2,,,
19.398059999999997,4,lp2,,,
19.398059999999997,5,lp2,,,
20.597939999999998,MOT_mc_stage_color_00,y-flash,,
20.63127,1,2-3,,,
20.63127,4,2-3,,,
20.63127,5,2-3,,,
20.96457,1,3-4,,,
20.96457,2,2-3,,,
20.96457,3,2-3,,,
21.56451,5,w3,,,
21.56451,4,w3,,,
21.56451,1,hj4,,,
21.56451,2,hj3,,,
21.56451,3,hj3,,,
21.56451,4,hj3,,,
21.56451,5,hj3,,,
22.29777,1,4-1,l1,,
22.29777,2,lp3,,,
22.29777,3,lp3,,,
22.29777,4,lp3,,,
22.29777,5,lp3,,,
22.96437,1,1-2,l2,,
23.89761,1,w2,,,
24.064259999999997,1,2-3,lb1,,
24.664199999999997,1,,lb0,,
24.9975,1,w3,,,
25.43079,1,lp3,,,
26.097389999999997,1,3-4,,,
26.863979999999998,1,hj4,,,
27.663899999999998,1,4-1,r1,,
28.43049,1,1-2,rb0,,
29.23041,1,2-3,,,
29.59704,1,lp3,,,
30.06366,MOT_mc_stage_color_00,r-flash,,
30.06366,MOT_mc_bg_black_00,b20-45,,
30.096989999999998,1,3-4,,,
30.096989999999998,MOT_mc_light_up_00,l3,,
30.096989999999998,MOT_mc_light_under_00,l3,,
30.730259999999998,1,4-1,l1,,
31.330199999999998,1,,l2,,
31.6635,1,w1,,,
32.06346,1,1-2,lb1,,
32.630069999999996,1,,lb0,,
32.9967,1,w2,,,
33.39666,1,lp2,,,
34.02993,1,2-3,,,
34.96317,1,w3,,,
34.9965,1,sp3-4,,,
35.59644,1,hj4,,,
35.59644,2,hj3,,,
35.59644,3,hj3,,,
35.59644,4,hj3,,,
35.59644,5,hj3,,,
35.69643,MOT_mc_stage_color_00,y-flash,,
36.59634,1,lp4,,,
36.82965,5,w3,,,
36.82965,4,w3,,,
36.82965,3,w3,,,
36.82965,2,w3,,,
37.3296,1,,l1,,
38.06286,1,4-1,,,
38.59614,1,,lb0,,
38.9961,1,w1,,,
39.06276,1,1-2,,,
39.69603,MOT_mc_stage_color_00,y-flash,,
39.76269,2,j3-4,,,
39.76269,3,j3-4,,,
39.76269,4,j3-4,,,
39.76269,5,j3-4,,,
39.995999999999995,1,w2,,,
40.02933,1,2-3,,,
40.22931,2,j4-1,,,
40.22931,3,j4-1,,,
40.22931,MOT_mc_stage_color_00,y-flash,,
40.46262,4,j4-1,,,
40.46262,5,j4-1,,,
40.72926,1,sp3-4,,,
41.29587,3,w1,,,
41.29587,2,w1,,,
41.3292,1,4-1,,,
41.52918,5,w1,,,
41.52918,4,w1,,,
42.16245,1,lp1,,,
42.16245,2,lp1,,,
42.16245,3,lp1,,,
42.16245,4,lp1,,,
42.16245,5,lp1,,,
42.62907,4,1-2,,,
42.62907,5,1-2,,,
42.96237,2,1-2,,,
42.96237,3,1-2,,,
43.329,1,1-2,,,
43.56231,5,w2,,,
43.56231,4,w2,,,
43.89561,3,w2,,,
43.89561,2,w2,,,
43.92894,MOT_mc_stage_color_00,y-flash,,
43.96227,1,2-3,l1,,
43.96227,2,2-3,l1,,
43.96227,3,2-3,l1,,
43.96227,4,2-3,l1,,
43.96227,5,2-3,l1,,
44.36223,1,3-4,lb0,,
44.36223,2,3-4,lb0,,
44.36223,3,3-4,lb0,,
44.36223,4,3-4,lb0,,
44.36223,5,3-4,lb0,,
44.96217,1,hj4,,,
44.96217,2,hj4,,,
44.96217,3,hj4,,,
44.96217,4,hj4,,,
44.96217,5,hj4,,,
45.72876,1,lp4,,,
45.72876,2,lp4,,,
45.72876,3,lp4,,,
45.72876,4,lp4,,,
45.72876,5,lp4,,,
46.895309999999995,MOT_mc_stage_color_00,y-flash,,
46.9953,2,4-1,,,
46.9953,3,4-1,,,
47.228609999999996,1,4-1,,,
47.39526,4,4-1,,,
47.39526,5,4-1,,,
47.82855,1,hj1,,,
47.92854,3,w1,,,
47.92854,2,w1,,,
48.128519999999995,2,hj1,,,
48.128519999999995,3,hj1,,,
48.128519999999995,4,hj1,,,
48.128519999999995,5,hj1,,,
48.96177,1,lp1,,,
48.96177,2,lp1,,,
48.96177,3,lp1,,,
48.96177,4,lp1,,,
48.96177,5,lp1,,,
49.42839,1,1-2,r1,,
49.86168,1,,r2,,
50.22831,MOT_mc_stage_color_00,y-flash,,
50.26164,1,j2-3,,,
50.26164,2,j1-2,,,
50.26164,3,j1-2,,,
50.26164,4,j1-2,,,
50.26164,5,j1-2,,,
50.961569999999995,1,,r3,,
51.26154,MOT_all,cut1,,
51.328199999999995,5,w2,,,
51.328199999999995,4,w2,,,
51.328199999999995,3,w2,,,
51.328199999999995,2,w2,,,
51.328199999999995,1,w3,,,
51.394859999999994,1,,r4,,
51.761489999999995,1,3-4,,,
51.761489999999995,2,j2-3,,,
51.761489999999995,3,j2-3,,,
51.761489999999995,4,j2-3,,,
51.761489999999995,5,j2-3,,,
51.92814,MOT_mc_stage_color_00,y-flash,,
52.494749999999996,1,4-1,rb3,,
52.82805,5,w3,,,
52.82805,4,w3,,,
52.82805,3,w3,,,
52.82805,2,w3,,,
52.928039999999996,1,,rb2,,
53.22801,MOT_mc_stage_color_00,y-flash,,
53.26134,1,j1-2,,,
53.26134,2,j3-4,,,
53.26134,3,j3-4,,,
53.26134,4,j3-4,,,
53.26134,5,j3-4,,,
53.9946,1,2-3,rb1,,
54.3279,5,w4,,,
54.3279,4,w4,,,
54.3279,3,w4,,,
54.3279,2,w4,,,
54.42789,1,,rb0,,
54.72786,1,3-4,,,
54.72786,2,4-1,,,
54.72786,3,4-1,,,
54.72786,4,4-1,,,
54.72786,5,4-1,,,
54.927839999999996,MOT_mc_stage_color_00,y-flash,,
55.62777,1,4-1,l1,,
55.6611,5,w1,,,
55.6611,4,w1,,,
55.6611,3,w1,,,
55.6611,2,w1,,,
56.227709999999995,1,,l2,,
56.561009999999996,1,w1,,,
56.76099,1,,l3,,
57.460919999999994,1,1-2,,,
58.160849999999996,1,sp2-3,,,
58.660799999999995,1,3-4,,,
58.660799999999995,2,j1-2,,,
58.660799999999995,3,j1-2,,,
58.660799999999995,4,j1-2,,,
58.660799999999995,5,j1-2,,,
58.660799999999995,MOT_mc_stage_color_00,y-flash,,
59.26074,4,j2-3,,,
59.26074,5,j2-3,,,
59.26074,MOT_mc_stage_color_00,y-flash,,
59.394059999999996,2,j2-3,,,
59.394059999999996,3,j2-3,,,
59.59404,1,w4,,,
59.927339999999994,1,4-1,lb2,,
60.327299999999994,5,w3,,,
60.327299999999994,4,w3,,,
60.46062,3,w3,,,
60.46062,2,w3,,,
60.56061,1,,lb1,,
60.86058,1,w1,,,
61.16055,1,lp1,lb0,,
61.16055,2,lp3,,,
61.16055,3,lp3,,,
61.16055,4,lp3,,,
61.16055,5,lp3,,,
61.16055,MOT_mc_stage_color_00,r-flash,,
61.26054,MOT_mc_bg_black_00,b45-65,,
61.56051,MOT_mc_light_up_00,l1,,
61.56051,MOT_mc_light_center_00,l1,,
63.22701,1,,l1,,
64.12692,1,,l2,,
64.89350999999999,1,,lb1,,
65.56011,1,,lb0,,
66.26004,1,1-2,,,
67.02663,1,,r1,,
67.19328,1,w2,,,
68.49315,1,,r2,,
69.79302,1,,rb1,,
70.6596,1,,rb0,,
71.29287,1,lp2,,,
72.85938,1,2-3,l1,,
73.22601,1,,l2,,
73.49265,1,3-4,,,
74.42589,1,w4,,,
74.45922,1,,l3,,
74.85918,1,,l4,,
75.09249,1,4-1,,,
75.92573999999999,1,,lb3,,
76.02573,1,w1,,,
76.29236999999999,1,,lb2,,
76.52568,1,1-2,,,
77.39226,1,,lb1,,
77.45891999999999,1,w2,,,
77.72556,1,,lb0,,
77.95886999999999,1,2-3,,,
78.05886,4,3-4,l1,,
78.05886,5,3-4,r1,,
78.85878,2,3-4,l1,,
78.85878,3,3-4,r1,,
78.89211,1,w3,,,
78.92544,1,3-4,,,
