id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,192,0,0
2,0,91,,,,0,0
3,2.526316,1,2,1,0,0,0
4,3.157895,1,2,3,0,0,0
5,3.789474,1,2,1,0,0,0
6,4.421053,1,2,3,0,0,0
7,5.052632,1,2,1,0,0,0
8,5.684211,1,2,3,0,0,0
9,6.315789,1,2,1,0,0,0
10,6.947368,1,2,3,0,0,0
11,7.578947,1,3,1,0,1,0
12,7.578947,1,3,5,0,1,0
13,8.210526,1,3,1,0,1,0
14,8.210526,1,3,5,0,1,0
15,8.842105,1,3,1,0,1,0
16,8.842105,1,3,5,0,1,0
17,9.473684,1,3,1,0,1,0
18,9.473684,1,3,5,0,1,0
19,10.105263,1,2,1,0,0,0
20,10.736842,1,2,3,0,0,0
21,11.368421,1,2,1,0,0,0
22,12,1,2,3,0,0,0
23,12.631579,1,2,1,0,0,0
24,13.263158,1,2,3,0,0,0
25,13.894737,1,2,1,0,0,0
26,14.526316,1,2,3,0,0,0
27,15.157895,1,5,5,0,0,0
28,16.421053,1,5,5,0,0,0
29,17.684211,1,2,1,0,0,0
30,18.315789,1,2,3,0,0,0
31,18.947368,1,3,4,0,0,0
32,19.578947,1,3,2,0,0,0
33,20.210526,1,2,1,0,0,0
34,20.842105,1,2,3,0,0,0
35,21.473684,1,4,5,0,0,0
36,22.105263,1,3,2,0,0,0
37,22.736842,1,2,1,0,0,0
38,23.368421,1,2,3,0,0,0
39,24,1,3,2,0,0,0
40,24.631579,1,3,4,0,0,0
41,25.263158,1,4,5,0,0,0
42,26.526316,1,4,5,0,0,0
43,27.157895,1,2,1,0,0,0
44,27.789474,1,2,1,0,1,0
45,27.789474,1,3,4,0,1,0
46,28.421053,1,2,1,0,0,0
47,29.052632,2,3,4,0,0,0
48,29.684211,2,3,4,0,0,0
49,30.315789,1,2,1,0,0,0
50,30.947368,1,2,1,0,0,0
51,31.578947,2,3,4,0,0,0
52,32.210526,2,3,4,0,0,0
