0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,,,,L0
0.03333,2,,,,L0
0.03333,3,,,,L0
0.03333,4,,,,L0
0.03333,5,,,,L0
4.73286,1,1-2,,f1,L0
4.73286,2,j1-2,,,L0
4.73286,3,j1-2,,,L0
4.73286,4,j1-2,,,L0
4.73286,5,j1-2,,,L0
4.73286,MOT_mc_stage_color_00,b-flash,,
4.73286,MOT_mc_light_up_00,l1,,
4.73286,MOT_mc_speaker_00,temp4,,
4.73286,MOT_mc_light_center_00,l1,,
4.73286,MOT_mc_light_under_00,l1,,
5.63277,1,2-3,,,
5.79942,5,w2,,,
5.79942,4,w2,,,
5.79942,3,w2,,,
5.79942,2,w2,,,
6.23271,1,j3-4,,,
6.23271,2,j2-3,,,
6.23271,3,j2-3,,,
6.23271,4,j2-3,,,
6.23271,5,j2-3,,,
7.26594,1,,,f2,
7.29927,5,w3,,,
7.29927,4,w3,,,
7.29927,3,w3,,,
7.29927,2,w3,,,
7.29927,1,w4,,,
7.89921,1,j4-1,,,
7.89921,2,j3-4,,,
7.89921,3,j3-4,,,
7.89921,4,j3-4,,,
7.89921,5,j3-4,,,
8.93244,1,j1-2,,,
8.93244,2,j4-1,,,
8.93244,3,j4-1,,,
8.93244,4,j4-1,,,
8.93244,5,j4-1,,,
9.36573,1,lp2,,,
9.36573,2,lp1,,,
9.36573,3,lp1,,,
9.36573,4,lp1,,,
9.36573,5,lp1,,,
10.698929999999999,1,j2-3,,,
11.46552,1,j3-4,,,
11.46552,2,j1-2,,,
11.46552,3,j1-2,,,
11.46552,4,j1-2,,,
11.46552,5,j1-2,,,
12.332099999999999,1,4-1,,,
12.532079999999999,5,w2,,,
12.532079999999999,4,w2,,,
12.532079999999999,3,w2,,,
12.532079999999999,2,w2,,,
12.89871,1,j1-2,,,
12.89871,2,j2-3,,,
12.89871,3,j2-3,,,
12.89871,4,j2-3,,,
12.89871,5,j2-3,,,
13.931939999999999,1,sj2,,,
13.965269999999999,5,w3,,,
13.965269999999999,4,w3,,,
13.965269999999999,3,w3,,,
13.965269999999999,2,w3,,,
14.43189,1,w2,,,
14.63187,1,j2-3,,,
14.63187,2,j3-4,,,
14.63187,3,j3-4,,,
14.63187,4,j3-4,,,
14.63187,5,j3-4,,,
15.69843,5,w4,,,
15.69843,4,w4,,,
15.69843,3,w4,,,
15.69843,2,w4,,,
15.69843,1,3-4,,,
16.36503,1,j4-1,,,
16.36503,2,j4-1,,,
16.36503,3,j4-1,,,
16.36503,4,j4-1,,,
16.36503,5,j4-1,,,
17.43159,5,w1,,,
17.43159,4,w1,,,
17.43159,3,w1,,,
17.43159,2,w1,,,
17.43159,1,w1,,,
18.3315,1,1-2,,,D20
18.3315,2,1-2,,,D20
18.3315,3,1-2,,,D20
18.3315,4,1-2,,,D20
18.3315,5,1-2,,,D20
18.53148,MOT_mc_bg_black_00,seat100-0,,
18.53148,1,,,,D80
18.53148,2,,,,D80
18.53148,3,,,,D80
18.53148,4,,,,D80
18.53148,5,,,,D80
18.53148,MOT_mc_stage_color_00,b,,
18.53148,MOT_mc_light_up_00,l1,,
18.53148,MOT_mc_light_center_00,l3,,
19.26474,5,w2,,,
19.26474,4,w2,,,
19.26474,3,w2,,,
19.26474,2,w2,,,
19.26474,1,w2,,,
20.13132,1,hj2,,,
20.197979999999998,2,sj2,,,
20.197979999999998,3,sj2,,,
20.26464,MOT_mc_bg_black_00,b65-20,,
20.26464,1,,,,L0
20.26464,2,,,,L0
20.26464,3,,,,L0
20.26464,4,sj2,,,L0
20.26464,5,sj2,,,L0
20.26464,MOT_mc_stage_color_00,b-flash,,
20.26464,MOT_mc_light_up_00,l2,,
20.26464,MOT_mc_speaker_00,temp2,,
20.26464,MOT_mc_light_center_00,l2,,
20.26464,MOT_mc_light_under_00,l3,,
20.56461,2,2-3,,,
20.56461,3,2-3,,,
20.56461,4,2-3,,,
20.56461,5,2-3,,,
20.96457,1,2-3,,b1,
21.397859999999998,2,3-4,l1,,
21.397859999999998,3,3-4,r1,,
21.397859999999998,4,3-4,,,
21.397859999999998,5,3-4,,,
21.797819999999998,1,sj3,,,
22.231109999999997,2,4-1,lb0,,
22.231109999999997,3,4-1,rb0,,
22.231109999999997,4,4-1,r1,,
22.231109999999997,5,4-1,l1,,
22.29777,1,w3,,,
22.631069999999998,1,j3-4,,,
23.06436,2,1-2,,,
23.06436,3,1-2,,,
23.06436,4,1-2,r2,,
23.06436,5,1-2,l2,,
23.46432,1,sj4,,,
23.89761,2,2-3,r1,,
23.89761,3,2-3,l1,,
23.89761,4,,rwb0,,
23.89761,5,,lwb0,,
23.96427,1,w4,,,
23.9976,5,w2,,,
23.9976,4,w2,,,
24.29757,1,j4-1,,,
24.73086,2,3-4,r2,,
24.73086,3,3-4,l2,,
24.73086,4,2-3,r1,,
24.73086,5,2-3,l1,,
25.13082,1,1-2,,,
25.13082,4,j3-4,,,
25.13082,5,j3-4,,,
25.464119999999998,4,lp4,,,
25.464119999999998,5,lp4,,,
25.56411,1,j2-3,,,
25.56411,2,j4-1,,,
25.56411,3,j4-1,,,
25.897409999999997,2,lp1,,,
25.897409999999997,3,lp1,,,
25.96407,1,j3-4,,,
26.39736,1,hj4,,,
26.464019999999998,2,hj1,,,
26.464019999999998,3,hj1,,,
26.53068,4,hj4,,,
26.53068,5,hj4,,,
26.93064,MOT_mc_stage_color_00,b-flash,,
27.23061,2,1-2,,,
27.23061,3,1-2,,,
27.23061,4,4-1,,,
27.23061,5,4-1,,,
27.63057,1,j4-1,,,
28.06386,2,2-3,rb1,,
28.06386,3,2-3,lb1,,
28.06386,4,1-2,,,
28.06386,5,1-2,,,
28.46382,1,1-2,,,
28.897109999999998,2,3-4,rb0,,
28.897109999999998,3,3-4,lb0,,
28.897109999999998,4,2-3,r2,,
28.897109999999998,5,2-3,l2,,
29.297069999999998,1,j2-3,,,
29.730359999999997,2,4-1,,,
29.730359999999997,3,4-1,,,
29.730359999999997,4,3-4,rb1,,
29.730359999999997,5,3-4,lb1,,
30.130319999999998,1,sj3,,,
30.563609999999997,2,1-2,r1,,
30.563609999999997,3,1-2,l1,,
30.563609999999997,4,,rb0,,
30.563609999999997,5,,lb0,,
30.63027,1,w3,,,
30.6636,5,w4,,,
30.6636,4,w4,,,
30.963569999999997,1,3-4,,,
31.46352,1,j4-1,,,
31.46352,2,2-3,rb0,,
31.46352,3,2-3,lb0,,
31.46352,4,j4-1,,,
31.46352,5,j4-1,,,
32.39676,3,w3,,,
32.39676,2,w3,,,
32.53008,5,w1,,,
32.53008,4,w1,,,
32.53008,1,w1,,,
33.463319999999996,1,1-2,,,
33.463319999999996,2,j3-4,,,
33.463319999999996,3,j3-4,,,
33.463319999999996,4,j1-2,,,
33.463319999999996,5,j1-2,,,
33.59664,MOT_mc_bg_black_00,b20-65,,
33.59664,MOT_mc_stage_color_00,b-flash,,
33.59664,MOT_mc_light_up_00,l1,,
33.59664,MOT_mc_speaker_00,temp4,,
33.59664,MOT_mc_light_center_00,l1,,
33.59664,MOT_mc_light_under_00,l1,,
33.863279999999996,2,lp4,,,
33.863279999999996,3,lp4,,,
33.863279999999996,4,lp2,,,
33.863279999999996,5,lp2,,,
34.39656,1,w2,,,
34.89651,1,2-3,,f2,
35.82975,1,w3,,,
36.663,1,3-4,,b1,
37.59624,1,w4,,,
38.42949,1,j4-1,,,
38.42949,2,j4-1,,,
38.42949,3,j4-1,,,
38.42949,4,j2-3,,,
38.42949,5,j2-3,,,
38.62947,MOT_mc_stage_color_00,b-flash,,
39.196079999999995,1,j1-2,,,
39.196079999999995,2,j1-2,,,
39.196079999999995,3,j1-2,,,
39.196079999999995,4,j3-4,,,
39.196079999999995,5,j3-4,,,
39.46272,MOT_mc_stage_color_00,b-flash,,
40.12932,1,2-3,,f2,
40.12932,2,j2-3,,,
40.12932,3,j2-3,,,
40.12932,4,j4-1,,,
40.12932,5,j4-1,,,
40.52928,2,lp3,,,
40.52928,3,lp3,,,
40.52928,4,lp1,,,
40.52928,5,lp1,,,
41.06256,1,w3,,,
41.69583,1,3-4,,b1,
42.62907,1,w4,,,
43.42899,1,4-1,,f2,
44.36223,1,w1,,,
44.96217,1,j1-2,,,
44.96217,2,j3-4,,,
44.96217,3,j3-4,,,
44.96217,4,j1-2,,,
44.96217,5,j1-2,,,
45.36213,1,lp2,,,
45.36213,2,lp4,,,
45.36213,3,lp4,,,
45.36213,4,lp2,,,
45.36213,5,lp2,,,
46.52868,MOT_mc_bg_black_00,b80-45,,
46.52868,1,hj2,,,
46.52868,2,j4-1,,,
46.52868,3,j4-1,,,
46.52868,4,j2-3,,,
46.52868,5,j2-3,,,
46.52868,MOT_mc_light_up_00,l3,,
46.52868,MOT_mc_speaker_00,temp3,,
46.52868,MOT_mc_light_center_00,l2,,
