0.03333,MOT_mc_bg_black_00,seat100-0,,
0.06666,1,,,,D80
0.06666,2,,,,D80
0.06666,3,,,,D80
0.06666,4,,,,D80
0.06666,5,,,,D80
0.26664,MOT_control_all,Tzoom01,,
0.6666,MOT_all,cut1,,
8.13252,MOT_mc_bg_black_00,b80-50,,
8.13252,MOT_mc_stage_color_00,b-flash,,
8.13252,1,,,,L0
8.13252,1,1-2,,,
8.165849999999999,MOT_all,cut2,,
8.23251,2,1-2,,,
8.23251,3,1-2,,,
8.3325,4,1-2,,,
8.3325,5,1-2,,,
8.43249,1,j2-3,,,
8.93244,1,3-4,,,
8.93244,2,2-3,,,
8.93244,3,2-3,,,
8.93244,4,2-3,,,
8.93244,5,2-3,,,
9.56571,1,4-1,,,
9.699029999999999,2,3-4,,,
9.699029999999999,3,3-4,,,
9.86568,5,w3,,,
9.86568,4,3-4,,,
9.86568,5,3-4,,,
10.198979999999999,1,j1-2,,,
10.198979999999999,2,j4-1,,,
10.198979999999999,3,j4-1,,,
10.198979999999999,4,j4-1,,,
10.198979999999999,5,j4-1,,,
10.53228,MOT_control_all,Tzoom02,,
10.53228,MOT_mc_stage_color_00,y-flash,,
10.698929999999999,1,2-3,l1,,
10.698929999999999,2,1-2,l1,,
10.698929999999999,3,1-2,l1,,
10.698929999999999,4,1-2,l1,,
10.698929999999999,5,1-2,l1,,
11.03223,1,3-4,l2,,
11.03223,2,2-3,l2,,
11.03223,3,2-3,l2,,
11.03223,4,2-3,l2,,
11.03223,5,2-3,l2,,
11.36553,1,4-1,,,
11.36553,2,3-4,,,
11.36553,3,3-4,,,
11.36553,4,3-4,,,
11.36553,5,3-4,,,
11.69883,1,j1-2,,,
11.69883,2,j4-1,,,
11.69883,3,j4-1,,,
11.69883,4,j4-1,,,
11.69883,5,j4-1,,,
12.36543,1,2-3,lb1,,
12.36543,2,1-2,lb1,,
12.36543,3,1-2,lb1,,
12.36543,4,1-2,lb1,,
12.36543,5,1-2,lb1,,
12.69873,1,3-4,lb0,,
12.69873,2,2-3,lb0,,
12.69873,3,2-3,lb0,,
12.69873,4,2-3,lb0,,
12.69873,5,2-3,lb0,,
13.032029999999999,1,4-1,,,
13.032029999999999,2,3-4,,,
13.032029999999999,3,3-4,,,
13.032029999999999,4,3-4,,,
13.032029999999999,5,3-4,,,
13.36533,1,j1-2,,,
13.36533,2,j4-1,,,
13.36533,3,j4-1,,,
13.36533,4,j4-1,,,
13.36533,5,j4-1,,,
13.865279999999998,1,2-3,r1,,
13.865279999999998,2,1-2,r1,,
13.865279999999998,3,1-2,r1,,
13.865279999999998,4,1-2,r1,,
13.865279999999998,5,1-2,r1,,
14.19858,1,3-4,r2,,
14.19858,2,2-3,r2,,
14.19858,3,2-3,r2,,
14.19858,4,2-3,r2,,
14.19858,5,2-3,r2,,
14.53188,1,4-1,,,
14.53188,2,3-4,,,
14.53188,3,3-4,,,
14.53188,4,3-4,,,
14.53188,5,3-4,,,
14.865179999999999,1,j1-2,,,
14.865179999999999,2,j4-1,,,
14.865179999999999,3,j4-1,,,
14.865179999999999,4,j4-1,,,
14.865179999999999,5,j4-1,,,
15.43179,1,2-3,rb1,,
15.43179,2,1-2,rb1,,
15.43179,3,1-2,rb1,,
15.43179,4,1-2,rb1,,
15.43179,5,1-2,rb1,,
15.765089999999999,1,3-4,rb0,,
15.765089999999999,2,2-3,rb0,,
15.765089999999999,3,2-3,rb0,,
15.765089999999999,4,2-3,rb0,,
15.765089999999999,5,2-3,rb0,,
16.09839,1,4-1,,,
16.09839,2,3-4,,,
16.09839,3,3-4,,,
16.09839,4,3-4,,,
16.09839,5,3-4,,,
16.43169,1,j1-2,,,
16.43169,2,j4-1,,,
16.43169,3,j4-1,,,
16.43169,4,j4-1,,,
16.43169,5,j4-1,,,
17.09829,1,2-3,,,
17.09829,2,1-2,,,
17.09829,3,1-2,,,
17.09829,4,1-2,,,
17.09829,5,1-2,,,
17.131619999999998,MOT_mc_stage_color_00,r-flash,,
17.131619999999998,MOT_mc_special_02,l1,,
17.43159,1,3-4,,,
17.43159,2,2-3,,,
17.43159,3,2-3,,,
17.43159,4,2-3,,,
17.43159,5,2-3,,,
17.764889999999998,1,j4-1,,,
17.86488,2,j3-4,,,
17.86488,3,j3-4,,,
17.93154,4,j3-4,,,
17.93154,5,j3-4,,,
18.46482,1,1-2,,,
18.46482,2,4-1,,,
18.46482,3,4-1,,,
18.46482,4,4-1,,,
18.46482,5,4-1,,,
18.86478,4,j1-2,,,
18.86478,5,j1-2,,,
18.86478,1,j2-3,,,
19.164749999999998,2,j1-2,,,
19.164749999999998,3,j1-2,,,
19.86468,1,3-4,,,
19.86468,2,2-3,,,
19.86468,3,2-3,,,
19.86468,4,2-3,,,
19.86468,5,2-3,,,
20.29797,1,4-1,,,
20.29797,2,3-4,,,
20.29797,3,3-4,,,
20.29797,4,3-4,,,
20.29797,5,3-4,,,
20.96457,1,j1-2,,,
20.96457,2,j4-1,,,
20.96457,3,j4-1,,,
20.96457,4,j4-1,,,
20.96457,5,j4-1,,,
21.73116,1,2-3,,,
21.73116,2,1-2,,,
21.73116,3,1-2,,,
21.73116,4,1-2,,,
21.73116,5,1-2,,,
22.197779999999998,1,3-4,,,
22.197779999999998,4,2-3,,,
22.197779999999998,5,2-3,,,
22.6644,3,w2,,,
22.6644,2,2-3,,,
22.6644,3,2-3,,,
23.13102,5,w3,,,
23.13102,4,w3,,,
23.13102,1,w4,,,
23.16435,1,4-1,,,
23.16435,2,3-4,,,
23.16435,3,3-4,,,
23.16435,4,3-4,,,
23.16435,5,3-4,,,
23.830949999999998,MOT_mc_stage_color_00,b-flash,,
23.830949999999998,1,1-2,,,
23.830949999999998,2,4-1,,,
23.830949999999998,3,4-1,,,
23.830949999999998,4,4-1,,,
23.830949999999998,5,4-1,,,
24.36423,1,j2-3,,,
24.36423,2,1-2,,,
24.36423,3,1-2,,,
24.36423,4,1-2,,,
24.36423,5,1-2,,,
24.864179999999998,1,3-4,,,
24.864179999999998,2,2-3,,,
24.864179999999998,3,2-3,,,
24.864179999999998,4,2-3,,,
24.864179999999998,5,2-3,,,
25.19748,1,4-1,,,
25.19748,2,3-4,,,
25.19748,3,3-4,,,
25.19748,4,3-4,,,
25.19748,5,3-4,,,
25.864079999999998,1,1-2,,,
25.864079999999998,4,4-1,,,
25.864079999999998,5,4-1,,,
25.9974,3,4-1,,,
25.9974,2,4-1,,,
26.56401,3,1-2,,,
26.56401,2,1-2,,,
26.697329999999997,1,2-3,,,
26.697329999999997,4,1-2,,,
26.697329999999997,5,1-2,,,
27.463919999999998,1,3-4,,,
27.463919999999998,2,2-3,,,
27.463919999999998,3,2-3,,,
27.463919999999998,4,2-3,,,
27.463919999999998,5,2-3,,,
28.03053,1,j4-1,,,
28.03053,4,j3-4,,,
28.03053,5,j3-4,,,
28.23051,3,j3-4,,,
28.23051,2,j3-4,,,
28.330499999999997,MOT_all,cut3,,
29.097089999999998,5,w4,,,
29.097089999999998,4,w4,,,
29.097089999999998,1,w1,,,
29.19708,1,1-2,,,
29.19708,2,4-1,,,
29.19708,3,4-1,,,
29.19708,4,4-1,,,
29.19708,5,4-1,,,
29.56371,1,2-3,,,
29.56371,2,1-2,,,
29.56371,3,1-2,,,
29.56371,4,1-2,,,
29.56371,5,1-2,,,
29.897009999999998,1,3-4,,,
29.897009999999998,2,2-3,,,
29.897009999999998,3,2-3,,,
29.897009999999998,4,2-3,,,
29.897009999999998,5,2-3,,,
30.763589999999997,1,j4-1,,,
30.83025,5,w3,,,
30.83025,4,w3,,,
30.83025,3,w3,,,
30.83025,2,w3,,,
30.930239999999998,MOT_control_all,Tzoom02_2,,
30.930239999999998,MOT_mc_stage_color_00,y-flash,,
31.03023,2,j3-4,,,
31.03023,3,j3-4,,,
31.19688,MOT_mc_stage_color_00,r-flash,,
31.29687,4,j3-4,,,
31.29687,5,j3-4,,,
31.43019,MOT_mc_stage_color_00,b-flash,,
31.6635,1,1-2,,,
31.930139999999998,2,4-1,,,
31.930139999999998,3,4-1,,,
32.19678,4,4-1,,,
32.19678,5,4-1,,,
32.59674,1,w2,,,
32.86338,3,w1,,,
32.86338,2,w1,,,
32.89671,1,2-3,,,
32.89671,2,1-2,,,
32.89671,3,1-2,,,
32.89671,4,1-2,,,
32.89671,5,1-2,,,
33.23001,1,3-4,,,
33.23001,2,2-3,,,
33.23001,3,2-3,,,
33.23001,4,2-3,,,
33.23001,5,2-3,,,
33.896609999999995,1,4-1,,,
33.896609999999995,2,3-4,,,
33.896609999999995,3,3-4,,,
33.896609999999995,4,3-4,,,
33.896609999999995,5,3-4,,,
34.22991,1,1-2,,,
34.49655,2,4-1,,,
34.49655,3,4-1,,,
34.76319,4,4-1,,,
34.76319,5,4-1,,,
35.16315,1,w2,,,
35.42979,3,w1,,,
35.42979,2,w1,,,
35.496449999999996,4,j1-2,,,
35.496449999999996,5,j1-2,,,
35.79642,2,j1-2,,,
35.79642,3,j1-2,,,
36.12972,1,j2-3,,,
36.56301,5,w2,,,
36.56301,4,w2,,,
36.663,1,3-4,,,
36.663,2,2-3,,,
36.663,3,2-3,,,
36.663,4,2-3,,,
36.663,5,2-3,,,
37.096289999999996,1,4-1,,,
37.096289999999996,2,3-4,,,
37.096289999999996,3,3-4,,,
37.096289999999996,4,3-4,,,
37.096289999999996,5,3-4,,,
37.82955,1,1-2,,,
37.82955,2,4-1,,,
37.82955,3,4-1,,,
37.82955,4,4-1,,,
37.82955,5,4-1,,,
38.16285,1,2-3,,,
38.16285,2,1-2,,,
38.16285,3,1-2,,,
38.16285,4,1-2,,,
38.16285,5,1-2,,,
38.49615,1,j3-4,,,
38.49615,2,j2-3,,,
38.49615,3,j2-3,,,
38.49615,4,j2-3,,,
38.49615,5,j2-3,,,
38.9961,1,4-1,,,
38.9961,2,3-4,,,
38.9961,3,3-4,,,
38.9961,4,3-4,,,
38.9961,5,3-4,,,
39.3294,1,1-2,,,
39.3294,2,4-1,,,
39.3294,3,4-1,,,
39.3294,4,4-1,,,
39.3294,5,4-1,,,
39.82935,1,j2-3,,,
39.82935,4,j1-2,,,
39.82935,5,j1-2,,,
39.962669999999996,2,j1-2,,,
39.962669999999996,3,j1-2,,,
40.49595,1,3-4,,,
40.49595,2,2-3,,,
40.49595,3,2-3,,,
40.49595,4,2-3,,,
40.49595,5,2-3,,,
40.829249999999995,2,3-4,,,
40.829249999999995,3,3-4,,,
40.96257,1,4-1,,,
40.96257,4,3-4,,,
40.96257,5,3-4,,,
41.562509999999996,1,1-2,,,
41.562509999999996,2,4-1,,,
41.562509999999996,3,4-1,,,
41.562509999999996,4,4-1,,,
41.562509999999996,5,4-1,,,
41.89581,2,1-2,r1,,
41.89581,3,1-2,l1,,
42.029129999999995,1,j2-3,,,
42.029129999999995,4,1-2,r1,,
42.029129999999995,5,1-2,l1,,
42.59574,1,3-4,,,
42.59574,2,2-3,,,
42.59574,3,2-3,,,
42.59574,4,2-3,,,
42.59574,5,2-3,,,
42.92904,2,3-4,rb0,,
42.92904,3,3-4,lb0,,
43.06236,1,j4-1,,,
43.06236,4,3-4,rb0,,
43.06236,5,3-4,lb0,,
43.52898,MOT_all,cut4,,
43.86228,3,w4,,,
43.86228,2,w4,,,
43.86228,1,1-2,,,
43.86228,2,4-1,,,
43.86228,3,4-1,,,
43.86228,4,4-1,,,
43.86228,5,4-1,,,
44.19558,1,2-3,,,
44.19558,2,1-2,,,
44.19558,3,1-2,,,
44.19558,4,1-2,,,
44.19558,5,1-2,,,
44.62887,MOT_mc_stage_color_00,y-flash,,
44.62887,1,3-4,,,
44.62887,2,2-3,,,
44.62887,3,2-3,,,
44.62887,4,2-3,,,
44.62887,5,2-3,,,
44.96217,1,4-1,,,
44.96217,2,3-4,,,
44.96217,3,3-4,,,
44.96217,4,3-4,,,
44.96217,5,3-4,,,
45.295469999999995,1,j1-2,,,
45.295469999999995,2,j4-1,,,
45.295469999999995,3,j4-1,,,
45.295469999999995,4,j4-1,,,
45.295469999999995,5,j4-1,,,
45.39546,MOT_control_all,Tzoom02_3,,
45.39546,MOT_mc_stage_color_00,r-flash,,
45.82875,1,2-3,,,
45.82875,2,1-2,,,
45.82875,3,1-2,,,
45.82875,4,1-2,,,
45.82875,5,1-2,,,
45.96207,MOT_mc_stage_color_00,b-flash,,
46.16205,1,j3-4,,,
46.16205,2,j2-3,,,
46.16205,3,j2-3,,,
46.16205,4,j2-3,,,
46.16205,5,j2-3,,,
46.36203,MOT_mc_stage_color_00,y-flash,,
47.19528,1,4-1,,,
47.19528,2,3-4,,,
47.19528,3,3-4,,,
47.19528,4,3-4,,,
47.19528,5,3-4,,,
47.52858,1,j1-2,,,
47.76189,2,j4-1,,,
47.76189,3,j4-1,,,
47.86188,4,j4-1,,,
47.86188,5,j4-1,,,
48.56181,MOT_control_all,Tzoom03,,
48.56181,MOT_mc_stage_color_00,r-flash,,
48.56181,4,1-2,,,
48.56181,5,1-2,,,
48.56181,1,2-3,,,
48.72846,2,1-2,,,
48.72846,3,1-2,,,
49.06176,1,j3-4,,,
49.06176,2,j2-3,,,
49.06176,3,j2-3,,,
49.06176,4,j2-3,,,
49.06176,5,j2-3,,,
49.59504,1,4-1,,,
49.59504,2,3-4,,,
49.59504,3,3-4,,,
49.59504,4,3-4,,,
49.59504,5,3-4,,,
49.92834,1,1-2,,,
49.92834,2,4-1,,,
49.92834,3,4-1,,,
49.92834,4,4-1,,,
49.92834,5,4-1,,,
50.42829,1,j2-3,,,
50.42829,2,j1-2,,,
50.42829,3,j1-2,,,
50.42829,4,j1-2,,,
50.42829,5,j1-2,,,
50.928239999999995,4,2-3,,,
50.928239999999995,5,2-3,,,
50.928239999999995,1,3-4,,,
51.09489,2,2-3,,,
51.09489,3,2-3,,,
51.42819,MOT_mc_stage_color_00,b-flash,,
51.42819,1,j4-1,,,
51.42819,2,j3-4,,,
51.42819,3,j3-4,,,
51.42819,4,j3-4,,,
51.42819,5,j3-4,,,
52.128119999999996,1,j1-2,,,
52.128119999999996,2,j4-1,,,
52.128119999999996,3,j4-1,,,
52.128119999999996,4,j4-1,,,
52.128119999999996,5,j4-1,,,
52.39476,MOT_mc_stage_color_00,y-flash,,
52.62807,2,1-2,,,
52.62807,3,1-2,,,
52.79472,4,1-2,,,
52.79472,5,1-2,,,
52.79472,1,2-3,,,
53.22801,4,j2-3,,,
53.22801,5,j2-3,,,
53.22801,1,j3-4,,,
53.394659999999995,MOT_mc_stage_color_00,r-flash,,
53.56131,3,w2,,,
53.56131,2,w2,,,
53.6613,1,j4-1,,,
53.6613,2,j2-3,,,
53.6613,3,j2-3,,,
54.127919999999996,1,1-2,,,
54.127919999999996,2,3-4,,,
54.127919999999996,3,3-4,,,
54.127919999999996,4,3-4,,,
54.127919999999996,5,3-4,,,
54.46122,1,2-3,,,
54.46122,4,4-1,,,
54.46122,5,4-1,,,
54.6612,2,4-1,,,
54.6612,3,4-1,,,
54.79452,1,j3-4,,,
54.79452,4,j1-2,,,
54.79452,5,j1-2,,,
54.994499999999995,2,j1-2,,,
54.994499999999995,3,j1-2,,,
55.56111,MOT_control_all,Tzoom03_2,,
55.56111,1,j4-1,,,
55.56111,2,j2-3,,,
55.56111,3,j2-3,,,
55.56111,4,j2-3,,,
55.56111,5,j2-3,,,
55.89441,1,j1-2,,,
56.3277,2,j3-4,,,
56.3277,3,j3-4,,,
