0.03333,MOT_mc_bg_black_00,seat100-0,,
2.29977,MOT_speaker_00,temp4,,
2.29977,MOT_mc_bg_black_00,b80-45,,
2.3997599999999997,MOT_mc_stage_color_00,b-flash,,
2.3997599999999997,4,1-2,,
2.3997599999999997,5,1-2,,
2.73306,4,w2,,
2.73306,5,w2,,
3.63297,2,1-2,,
3.63297,3,1-2,,
3.9662699999999997,2,w2,,
3.9662699999999997,3,w2,,
4.46622,1,1-3,,
4.6662,2,2-3,,
4.6662,3,2-3,,
4.6662,4,2-3,,
4.6662,5,2-3,,
4.799519999999999,1,w3,,
4.999499999999999,2,w3,,
4.999499999999999,3,w3,,
4.999499999999999,4,w3,,
4.999499999999999,5,w3,,
5.199479999999999,4,3-2,,
5.199479999999999,5,3-2,,
5.43279,4,w2,,
5.43279,5,w2,,
5.56611,2,3-2,,
5.56611,3,3-2,,
5.6994299999999996,1,3-2,,
5.89941,2,w2,,
5.89941,3,w2,,
5.9994,1,w2,,
6.43269,2,sj2,,
6.43269,3,sj2,,
6.43269,4,sj2,,
6.43269,5,sj2,,
6.43269,1,lp2,,
6.69933,2,j2-4,,
6.69933,3,j2-4,,
6.69933,4,j2-4,,
6.69933,5,j2-4,,
6.69933,1,lp2,,
7.09929,2,lp4,,
7.09929,3,lp4,,
7.09929,4,lp4,,
7.09929,5,lp4,,
7.56591,1,2-1,,
7.69923,2,4-1,l1,
7.69923,3,4-1,r1,
7.8325499999999995,4,4-1,l1,
7.8325499999999995,5,4-1,r1,
8.09919,1,lp1,,
8.09919,2,lp1,,
8.09919,3,lp1,,
8.09919,4,lp1,,
8.09919,5,lp1,,
9.49905,1,1-3,,
9.63237,2,1-3,lb0,
9.63237,3,1-3,rb0,
9.76569,4,1-3,lb0,
9.76569,5,1-3,rb0,
10.06566,1,lp3,,
10.06566,2,lp3,,
10.06566,3,lp3,,
10.06566,4,lp3,,
10.06566,5,lp3,,
11.098889999999999,4,3-4,,
11.098889999999999,5,3-4,,
11.23221,2,3-4,,
11.23221,3,3-4,,
11.36553,1,3-4,,
11.69883,1,j4-1,,
11.69883,2,j4-1,,
11.69883,3,j4-1,,
11.69883,4,j4-1,,
11.69883,5,j4-1,,
12.06546,1,lp1,,
12.06546,2,lp1,,
12.06546,3,lp1,,
12.06546,4,lp1,,
12.06546,5,lp1,,
13.09869,1,1-3,,
13.19868,2,1-3,,
13.19868,3,1-3,,
13.29867,4,1-3,,
13.29867,5,1-3,,
13.36533,1,w3,,
13.59864,2,w3,,
13.59864,3,w3,,
13.59864,4,w3,,
13.59864,5,w3,,
13.69863,2,,l1,
13.69863,3,,r1,
13.79862,4,,l1,
13.79862,5,,r1,
13.89861,1,3-4,,
14.165249999999999,1,w4,,
14.265239999999999,2,3-4,,
14.265239999999999,3,3-4,,
14.43189,4,3-4,,
14.43189,5,3-4,,
14.765189999999999,1,lp4,,
14.765189999999999,2,lp4,,
14.765189999999999,3,lp4,,
14.765189999999999,4,lp4,,
14.765189999999999,5,lp4,,
15.83175,1,j4-1,,
15.93174,2,j4-1,,
15.93174,3,j4-1,,
16.03173,4,j4-1,,
16.03173,5,j4-1,,
16.43169,1,w1,,
16.43169,2,w1,,
16.43169,3,w1,,
16.43169,4,w1,,
16.43169,5,w1,,
16.665,1,1-2,,f1
16.731659999999998,MOT_mc_light_up_00,l1,,
16.731659999999998,MOT_mc_light_center_00,l1,,
16.731659999999998,MOT_speaker_00,temp1,,
16.731659999999998,MOT_mc_stage_color_00,b-flash,,
16.731659999999998,MOT_mc_light_under_00,l2,,
16.79832,2,1-2,,
16.9983,3,1-2,,
16.9983,1,lp2,,
17.19828,4,1-2,,
17.39826,5,1-2,,
17.764889999999998,2,2-1,,b-1
17.764889999999998,3,2-1,,b-1
17.764889999999998,4,2-1,,b-1
17.764889999999998,5,2-1,,b-1
17.764889999999998,1,2-1,,
18.03153,2,w1,,
18.03153,3,w1,,
18.03153,4,w1,,
18.03153,5,w1,,
18.03153,1,lp1,,
19.3314,1,j1-4,,
19.764689999999998,1,lp4,,
20.3313,1,4-3,l1,
20.6646,1,lp3,,
21.23121,1,sj3,,
21.49785,2,,l2,
21.49785,3,,r2,
21.49785,4,,l2,
21.49785,5,,r2,
21.49785,2,1-3,,
21.49785,3,1-3,,
21.49785,4,1-3,,
21.49785,5,1-3,,
21.49785,1,3-1,,
21.86448,2,,l3,
21.86448,3,,r3,
21.86448,4,,l3,
21.86448,5,,r3,
21.86448,2,w3,,
21.86448,3,w3,,
21.86448,4,w3,,
21.86448,5,w3,,
21.86448,1,lp1,,
22.46442,1,1-4,,
22.76439,1,lp4,,
22.96437,4,3-4,,
23.031029999999998,2,3-4,,
23.16435,3,3-4,,
23.231009999999998,5,3-4,,
23.430989999999998,1,sj4,,
23.53098,2,w4,,
23.53098,3,w4,,
23.53098,4,w4,,
23.53098,5,w4,,
23.830949999999998,1,4-1,lb0,
24.13092,2,,l4,
24.13092,3,,r4,
24.13092,4,,l4,
24.13092,5,,r4,
24.16425,1,lp1,,
25.56411,2,,l5,
25.56411,3,,r5,
25.56411,4,,l5,
25.56411,5,,r5,
25.56411,1,1-3,r1,
25.83075,1,lp3,,
26.16405,1,j3-2,,
26.264039999999998,2,4-2,,
26.39736,3,4-2,,
26.464019999999998,1,lp2,,
26.53068,4,4-2,,
26.663999999999998,5,4-2,,
26.96397,2,w2,,
26.96397,3,w2,,
26.96397,4,w2,,
26.96397,5,w2,,
27.79722,2,2-1,lb4,
27.79722,3,2-1,rb4,
27.79722,4,2-1,lb4,
27.79722,5,2-1,rb4,
27.79722,1,2-4,,
28.06386,2,w1,,
28.06386,3,w1,,
28.06386,4,w1,,
28.06386,5,w1,,
28.06386,1,lp4,,
28.9971,2,1-4,lb3,
28.9971,3,1-4,rb3,
28.9971,4,1-4,lb3,
28.9971,5,1-4,rb3,
28.9971,1,4-2,,
29.330399999999997,2,w4,,
29.330399999999997,3,w4,,
29.330399999999997,4,w4,,
29.330399999999997,5,w4,,
29.330399999999997,1,lp2,,
30.763589999999997,2,4-2,lb2,
30.763589999999997,3,4-2,rb2,
30.763589999999997,4,4-2,lb2,
30.763589999999997,5,4-2,rb2,
30.763589999999997,1,2-3,rb0,
31.06356,1,lp3,,
31.130219999999998,2,w2,,
31.130219999999998,3,w2,,
31.130219999999998,4,w2,,
31.130219999999998,5,w2,,
32.296769999999995,2,2-3,,
32.296769999999995,3,2-3,,
32.296769999999995,1,3-1,r1,
32.39676,4,2-3,,
32.39676,5,2-3,,
32.630069999999996,1,lp1,,
32.663399999999996,2,w3,,
32.663399999999996,3,w3,,
32.663399999999996,4,w3,,
32.663399999999996,5,w3,,
33.29667,1,1-2,,
33.52998,2,3-1,lb1,
33.52998,3,3-1,rb1,
33.52998,4,3-1,lb1,
33.52998,5,3-1,rb1,
33.52998,1,lp2,,
33.82995,1,j2-4,,
33.92994,2,w1,,
33.92994,3,w1,,
33.92994,4,w1,,
33.92994,5,w1,,
34.22991,1,lp4,,
35.72976,1,4-3,rb0,
35.9964,2,1-2,,
36.06306,1,lp3,,
36.09639,3,1-2,,
36.19638,4,1-2,,
36.19638,1,3-1,l1,
36.26304,5,1-2,,
36.52968,2,w2,,
36.52968,3,w2,,
36.52968,4,w2,,
36.52968,5,w2,,
36.52968,2,,l2,
36.52968,3,,r2,
36.52968,4,,l2,
36.52968,5,,r2,
36.56301,1,lp1,,
37.59624,1,j1-3,,
38.09619,1,lp3,lb0,
38.96277,2,2-1,,
38.96277,3,2-1,,
38.96277,4,2-1,,
38.96277,5,2-1,,
38.96277,1,3-4,r1,
39.26274,2,w1,,
39.26274,3,w1,,
39.26274,4,w1,,
39.26274,5,w1,,
39.26274,1,lp4,,
40.09599,1,4-1,,
40.395959999999995,1,lp1,,
40.762589999999996,2,sj1,,
40.762589999999996,3,sj1,,
40.762589999999996,4,sj1,,
40.762589999999996,5,sj1,,
40.762589999999996,1,sj1,,
41.162549999999996,2,1-3,,
41.162549999999996,3,1-3,,
41.162549999999996,4,1-3,,
41.162549999999996,5,1-3,,
41.162549999999996,2,3-1,l2,
41.162549999999996,3,3-1,r2,
41.162549999999996,4,3-1,l2,
41.162549999999996,5,3-1,r2,
41.162549999999996,1,1-3,rb0,
41.42919,2,w3,,
41.42919,3,w3,,
41.42919,4,w3,,
41.42919,5,w3,,
41.595839999999995,1,lp3,,
42.19578,1,3-4,,
42.429089999999995,2,3-1,,
42.429089999999995,3,3-1,,
42.429089999999995,1,lp4,,
42.52908,4,3-1,,
42.52908,5,3-1,,
42.69573,2,w1,,
42.69573,3,w1,,
42.795719999999996,4,w1,,
42.795719999999996,5,w1,,
43.12902,1,4-3,,
43.12902,4,2-1,,
43.12902,5,2-1,,
43.42899,1,lp3,,
43.42899,4,w1,,
43.42899,5,w1,,
43.96227,2,1-3,,
43.96227,3,1-3,,
43.96227,4,1-3,,
43.96227,5,1-3,,
43.96227,1,3-2,l1,
44.29557,2,w3,,
44.29557,3,w3,,
44.29557,4,w3,,
44.29557,5,w3,,
44.29557,1,lp2,,
45.02883,1,,lb0,
45.72876,1,j2-4,,
45.92874,4,3-4,,
45.92874,5,3-4,,
46.12872,2,3-4,,
46.12872,3,3-4,,
46.12872,2,,lb1,
46.12872,3,,rb1,
46.12872,4,,lb1,
46.12872,5,,rb1,
46.12872,1,lp4,,
46.22871,4,w4,,
46.22871,5,w4,,
46.428689999999996,3,w4,,
46.428689999999996,2,w4,,
46.428689999999996,1,4-1,,
