time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,1,Random2,Pink06,Pink06,,,,,,,,,Uhoi,1,0
12.380952,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
12.380952,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Pause,189,0
15,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,10
37.460317,Oioi,378,Random2,Pink06,Pink06,,,,,,,,,Oioi,378,0
37.777778,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
38.492063,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,2
39.047619,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
39.761905,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,2
40.31746,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
41.031746,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,2
41.587302,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
42.301587,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,2
42.857143,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
43.571429,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,2
44.126984,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
44.84127,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,2
45.396825,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
46.111111,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,2
46.666667,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
47.380952,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,2
47.619048,Pause,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,0
48.015873,Oioi,189,Random2,Pink06,Pink06,,,,,,,,,Oioi,189,10
78.412698,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
78.730159,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
79.047619,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
79.365079,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
79.68254,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
80,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
80.31746,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
80.634921,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
80.952381,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
81.269841,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
81.587302,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
81.904762,Oioi,236.25,Random2,Pink06,Pink06,,,,,,,,,Oioi,236.25,1
