time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,0,8
2.44186,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,8
2.790698,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,0
12.906977,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,0,8
13.6468,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,43,0
15,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
15.348837,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,57.33333333,0
16.395349,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
16.744186,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,57.33333333,0
17.790698,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
18.139535,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,57.33333333,0
19.186047,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
19.534884,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,57.33333333,0
20.581395,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
20.930233,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,57.33333333,0
21.976744,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
22.325581,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,57.33333333,0
23.372093,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
23.72093,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,57.33333333,0
24.767442,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
25.116279,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,0
66.976744,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,43,0
68.372093,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,0,8
69.418605,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,8
69.767442,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,0
75.348837,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,57.33333333,0
76.395349,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,0,8
76.744186,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,0
88.457,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,256,4
94.3773,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,43,4
94.534884,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
94.883721,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,0
99.069767,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,108,3
99.767442,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,108,3
100.465116,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,34.4,3
101.511628,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,0,8
102.906977,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,8
105.872093,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,4
106.046512,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,4
106.22093,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,0,8
106.395349,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,9
106.569767,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,2
106.831395,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,0,8
107.093023,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,9
107.267442,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,4
107.52907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,258,10
107.616279,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,4
107.877907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,258,10
107.965116,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,2
108.226744,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,0,8
108.662791,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,9
108.837209,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,4
109.011628,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,0,8
109.186047,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,9
109.360465,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,2
109.622093,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,0,8
109.883721,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,9
110.05814,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,4
110.406977,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,258,10
110.494186,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,4
110.668605,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,258,10
110.755814,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,2
111.017442,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,0,8
111.453488,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,9
