time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
2.553191,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,188,0
32.553191,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,282,0
33.670213,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
33.909574,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,4
33.989362,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,282,4
34.148936,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,7
34.388298,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,188,7
34.946809,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
35.18617,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,4
35.265957,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,282,4
35.425532,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,7
35.664894,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,188,7
36.223404,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
36.462766,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,4
36.702128,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,47,4
37.659574,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,188,8
38.297872,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,188,0
47.87234,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,188,0
48.989362,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
49.228723,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,4
49.308511,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,282,4
49.468085,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,7
49.707447,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,188,0
50.265957,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
50.505319,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,4
50.585106,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,282,4
50.744681,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,7
50.984043,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,188,0
51.542553,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
51.781915,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,4
52.021277,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,47,4
52.659574,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,188,8
52.978723,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,188,8
53.617021,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,62.66666667,0
54.574468,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,188,8
54.893617,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,62.66666667,0
55.851064,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,188,8
56.170213,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,62.66666667,0
57.12766,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,188,8
57.446809,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,62.66666667,0
58.404255,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,188,8
58.723404,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,188,0
66.382979,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,62.66666667,0
67.340426,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,188,0
67.659574,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,7
67.739362,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,4
67.898936,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,4
68.058511,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,4
68.138298,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,288,4
68.617021,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,1
68.776596,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,288,1
68.93617,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,7
69.015957,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,4
69.175532,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,4
69.335106,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,288,4
69.414894,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,288,4
69.8537235,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
70.1728725,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
70.4920215,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
70.8111705,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
71.1303195,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
71.4494685,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
71.7686175,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
72.0877665,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
72.4069155,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
72.7260635,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
73.0452125,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
73.3643615,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
73.6835105,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
74.0026595,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
74.3218085,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
74.6409575,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
74.9601065,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
75.2792555,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
75.5984045,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
75.9175535,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
76.2367025,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
76.5558515,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
76.8750005,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
77.1941495,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
77.5132975,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
77.8324465,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
78.1515955,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
78.4707445,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
78.7898935,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,282,1
