id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,118,0,0
2,0,91,,,,0,0
3,3.096774,1,1,1,0,0,0
4,3.870968,1,5,5,0,0,0
5,4.645161,1,1,1,0,0,0
6,5.419355,1,5,5,0,0,0
7,6.193548,1,1,1,0,0,0
8,6.967742,1,5,5,0,0,0
9,7.741935,1,1,1,0,0,0
10,8.516129,1,5,5,0,0,0
11,9.290323,2,3,2,0,0,0
12,10.83871,2,3,2,0,0,0
13,12.387097,2,4,5,0,0,0
14,13.935484,2,4,5,0,0,0
15,15.483871,2,5,4,0,0,0
16,17.032258,2,5,4,0,0,0
17,18.512334,1,1,1,0,0,0
18,19.218216,1,1,2,0,0,0
19,19.924099,1,2,3,0,0,0
20,21.335863,1,4,4,0,0,0
21,22.747628,1,4,4,0,0,0
22,24.159393,1,2,2,0,0,0
23,25.571157,1,2,2,0,0,0
24,26.982922,1,4,4,0,0,0
25,28.394687,1,4,4,0,0,0
26,29.806452,1,2,2,0,0,0
27,31.218216,1,2,2,0,0,0
28,32.629981,1,5,5,0,0,0
29,34.041746,1,5,4,0,0,0
30,35.45351,1,3,2,0,0,0
31,36.865275,1,2,1,0,0,0
32,38.27704,1,1,1,0,0,0
33,39.688805,1,1,2,0,0,0
34,41.100569,1,4,5,0,0,0
35,42.512334,1,4,3,0,0,0
36,43.924099,1,5,5,0,0,0
37,45.335863,1,5,4,0,0,0
38,46.747628,1,3,2,0,0,0
39,48.159393,1,2,1,0,0,0
40,49.571157,1,1,1,0,0,0
41,50.982922,1,1,2,0,0,0
42,52.394687,1,4,5,0,0,0
43,53.806452,1,4,3,0,0,0
44,55.218216,1,2,1,0,0,0
45,55.571157,1,4,5,0,0,0
46,56.982922,1,4,5,0,0,0
47,58.394687,1,4,5,0,0,0
48,59.806452,1,4,5,0,0,0
49,60.865275,1,3,2,0,1,0
50,60.865275,1,3,4,0,1,0
51,61.571157,1,2,1,0,1,0
52,61.571157,1,4,5,0,1,0
53,63.688805,1,3,2,0,1,0
54,63.688805,1,3,4,0,1,0
55,64.394687,1,2,1,0,1,0
56,64.394687,1,4,5,0,1,0
57,65.806452,1,2,2,0,0,0
58,66.512334,2,4,5,0,0,0
59,67.924099,2,4,5,0,0,0
60,69.335863,1,2,1,0,1,0
61,69.335863,1,3,4,0,1,0
62,70.747628,1,3,2,0,1,0
63,70.747628,1,4,5,0,1,0
64,72.159393,1,2,1,0,1,0
65,72.159393,1,3,4,0,1,0
66,73.571157,1,3,2,0,1,0
67,73.571157,1,4,5,0,1,0
68,74.982922,1,3,2,0,1,0
69,74.982922,1,4,5,0,1,0
70,76.394687,1,2,1,0,1,0
71,76.394687,1,3,4,0,1,0
72,77.806452,1,2,1,0,1,0
73,77.806452,1,3,4,0,1,0
74,79.218216,1,3,2,0,1,0
75,79.218216,1,4,5,0,1,0
76,80.629981,1,2,1,0,1,0
77,80.629981,1,3,4,0,1,0
78,82.041746,1,3,2,0,1,0
79,82.041746,1,4,5,0,1,0
80,83.45351,1,2,1,0,1,0
81,83.45351,1,3,4,0,1,0
82,84.865275,1,3,2,0,1,0
83,84.865275,1,4,5,0,1,0
84,86.27704,1,4,5,0,1,0
85,86.27704,1,3,2,0,1,0
86,87.688805,1,2,1,0,1,0
87,87.688805,1,3,4,0,1,0
88,89.100569,1,3,2,0,1,0
89,89.100569,1,3,4,0,1,0
90,90.512334,1,2,1,0,1,0
91,90.512334,1,4,5,0,1,0
92,91.924099,2,3,3,0,0,0
93,93.335863,2,3,3,0,0,0
94,94.747628,2,4,5,0,0,0
95,96.159393,2,4,5,0,0,0
96,97.571157,2,4,5,0,0,0
97,98.982922,2,4,5,0,0,0
98,100.394687,1,2,1,0,0,0
99,101.806452,1,2,3,0,0,0
100,103.218216,1,2,1,0,1,0
101,103.218216,1,3,4,0,1,0
102,103.924099,1,2,1,0,1,0
103,103.924099,1,3,4,0,1,0
104,104.629981,1,2,1,0,1,0
105,104.629981,1,3,4,0,1,0
106,106.041746,1,3,2,0,1,0
107,106.041746,1,4,5,0,1,0
108,106.747628,1,3,2,0,1,0
109,106.747628,1,4,5,0,1,0
110,107.45351,1,3,2,0,1,0
111,107.45351,1,4,5,0,1,0
112,108.865275,1,5,5,0,0,0
113,109.571157,1,5,4,0,0,0
114,110.27704,1,3,2,0,0,0
115,111.688805,1,1,1,0,0,0
116,112.394687,1,1,2,0,0,0
117,113.100569,1,3,4,0,0,0
118,113.806452,1,4,5,0,0,0
119,114.865275,2,4,3,0,0,0
120,120.159393,2,4,3,0,0,0
121,121.924099,92,,,,0,0
