id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,164,0,0
2,0,91,,,,0,0
3,3.096774,2,3,3,0,0,0
4,3.870968,2,3,3,0,0,0
5,4.645161,2,3,3,0,0,0
6,5.419355,2,3,3,0,0,0
7,6.193548,2,3,3,0,0,0
8,6.967742,2,3,3,0,0,0
9,7.741935,2,3,3,0,0,0
10,8.516129,2,3,3,0,0,0
11,9.290323,1,3,3,0,0,0
12,10.83871,1,3,3,0,0,0
13,12.387097,1,3,3,0,0,0
14,13.935484,1,3,3,0,0,0
15,15.483871,1,3,3,0,0,0
16,17.032258,1,3,3,0,0,0
17,18.512334,1,4,3,0,0,0
18,18.865275,1,4,3,0,0,0
19,19.218216,1,4,3,0,0,0
20,19.571157,1,4,3,0,0,0
21,19.924099,1,4,3,0,0,0
22,21.335863,1,3,3,0,0,0
23,22.041746,1,3,3,0,0,0
24,22.747628,1,3,3,0,0,0
25,23.45351,1,3,3,0,0,0
26,24.159393,1,3,3,0,0,0
27,24.865275,1,3,3,0,0,0
28,25.571157,1,3,3,0,0,0
29,26.27704,1,3,3,0,0,0
30,26.982922,1,3,3,0,0,0
31,27.688805,1,3,3,0,0,0
32,28.394687,1,3,3,0,0,0
33,29.100569,1,3,3,0,0,0
34,29.806452,1,3,3,0,0,0
35,30.512334,1,3,3,0,0,0
36,31.218216,2,1,3,0,0,0
37,31.924099,2,1,3,0,0,0
38,32.629981,1,3,3,0,0,0
39,33.335863,1,3,3,0,0,0
40,34.041746,1,3,3,0,0,0
41,34.747628,1,3,3,0,0,0
42,35.45351,1,3,3,0,0,0
43,36.159393,1,3,3,0,0,0
44,36.865275,1,3,3,0,0,0
45,37.571157,1,3,3,0,0,0
46,38.27704,1,3,3,0,0,0
47,38.982922,1,3,3,0,0,0
48,39.688805,1,3,3,0,0,0
49,40.394687,1,3,3,0,0,0
50,41.100569,1,3,3,0,0,0
51,41.806452,1,3,3,0,0,0
52,42.688805,2,3,3,0,0,0
53,43.394687,2,3,3,0,0,0
54,43.924099,1,3,3,0,0,0
55,44.629981,1,3,3,0,0,0
56,45.335863,1,3,3,0,0,0
57,46.041746,1,3,3,0,0,0
58,46.747628,1,3,3,0,0,0
59,47.45351,1,3,3,0,0,0
60,48.159393,1,3,3,0,0,0
61,48.865275,1,3,3,0,0,0
62,49.571157,1,3,3,0,0,0
63,50.27704,1,3,3,0,0,0
64,50.982922,2,3,3,0,0,0
65,51.688805,2,3,3,0,0,0
66,52.394687,2,3,3,0,0,0
67,52.924099,2,3,3,0,0,0
68,53.629981,2,3,3,0,0,0
69,54.512334,2,3,3,0,0,0
70,55.218216,2,3,3,0,0,0
71,56.27704,2,3,3,0,0,0
72,56.629981,2,3,3,0,0,0
73,57.688805,2,3,3,0,0,0
74,58.041746,2,3,3,0,0,0
75,59.100569,2,3,3,0,0,0
76,59.45351,2,3,3,0,0,0
77,60.512334,2,3,3,0,0,0
78,61.218216,2,5,3,0,0,0
79,61.571157,2,5,3,0,0,0
80,62.100569,2,3,3,0,0,0
81,62.982922,2,3,3,0,0,0
82,64.041746,2,5,3,0,0,0
83,64.394687,2,5,3,0,0,0
84,64.924099,2,3,3,0,0,0
85,65.806452,2,3,3,0,0,0
86,66.512334,1,3,3,0,0,0
87,67.218216,1,3,3,0,0,0
88,67.924099,1,4,3,0,0,0
89,68.27704,1,4,3,0,0,0
90,68.629981,1,4,3,0,0,0
91,69.335863,1,3,3,0,0,0
92,70.041746,1,3,3,0,0,0
93,70.747628,1,3,3,0,0,0
94,71.45351,1,3,3,0,0,0
95,72.159393,1,3,3,0,0,0
96,72.865275,1,3,3,0,0,0
97,73.571157,1,3,3,0,0,0
98,74.27704,1,3,3,0,0,0
99,74.982922,1,3,3,0,0,0
100,75.688805,1,3,3,0,0,0
101,76.394687,1,3,3,0,0,0
102,77.100569,1,3,3,0,0,0
103,77.806452,1,3,3,0,0,0
104,78.159393,1,3,3,0,0,0
105,78.512334,1,3,3,0,0,0
106,78.865275,1,3,3,0,0,0
107,79.218216,1,3,3,0,0,0
108,80.629981,1,3,3,0,0,0
109,81.335863,1,3,3,0,0,0
110,82.041746,1,3,3,0,0,0
111,82.747628,1,3,3,0,0,0
112,83.45351,1,3,3,0,0,0
113,84.159393,1,3,3,0,0,0
114,84.865275,1,3,3,0,0,0
115,85.571157,1,3,3,0,0,0
116,86.27704,1,3,3,0,0,0
117,86.982922,1,3,3,0,0,0
118,87.688805,1,3,3,0,0,0
119,88.394687,1,3,3,0,0,0
120,89.100569,1,2,3,0,0,0
121,89.45351,1,4,3,0,0,0
122,89.806452,1,2,3,0,0,0
123,90.159393,1,4,3,0,0,0
124,90.512334,1,2,3,0,0,0
125,91.924099,1,3,3,0,0,0
126,92.629981,1,3,3,0,0,0
127,93.335863,1,3,3,0,0,0
128,94.041746,1,3,3,0,0,0
129,94.747628,1,3,3,0,0,0
130,95.45351,1,3,3,0,0,0
131,96.159393,1,3,3,0,0,0
132,96.865275,1,3,3,0,0,0
133,97.571157,1,3,3,0,0,0
134,98.27704,1,3,3,0,0,0
135,98.982922,1,3,3,0,0,0
136,99.688805,1,3,3,0,0,0
137,100.394687,1,3,3,0,0,0
138,101.100569,1,3,3,0,0,0
139,101.806452,1,4,3,0,0,0
140,102.159393,1,4,3,0,0,0
141,102.512334,1,4,3,0,0,0
142,103.218216,1,3,3,0,0,0
143,103.571157,1,3,3,0,0,0
144,103.924099,1,3,3,0,0,0
145,104.629981,1,3,3,0,0,0
146,104.982922,1,3,3,0,0,0
147,105.335863,1,3,3,0,0,0
148,106.041746,1,3,3,0,0,0
149,106.394687,1,3,3,0,0,0
150,106.747628,1,3,3,0,0,0
151,107.45351,1,3,3,0,0,0
152,107.806452,1,3,3,0,0,0
153,108.159393,1,3,3,0,0,0
154,108.865275,1,3,3,0,0,0
155,109.571157,1,3,3,0,0,0
156,110.27704,1,3,3,0,0,0
157,110.982922,1,3,3,0,0,0
158,111.688805,1,3,3,0,0,0
159,112.041746,1,3,3,0,0,0
160,112.394687,1,3,3,0,0,0
161,113.100569,1,3,3,0,0,0
162,113.45351,1,3,3,0,0,0
163,113.806452,1,3,3,0,0,0
164,114.159393,1,3,3,0,0,0
165,114.865275,2,3,3,0,0,0
166,119.982922,2,3,3,0,0,0
167,121.571157,92,,,,0,0
