0.03333,MOT_mc_bg_black_00,seat100-0,,
2.36643,4,1-2,,,
2.46642,2,1-2,,,
2.56641,1,1-2,,,
2.6664,3,1-2,,,
3.29967,4,w2,,,
3.39966,2,w2,,,
3.49965,1,w2,,,
3.59964,3,w2,,,
4.29957,3,2-3,,,
4.69953,1,2-3,,,
5.03283,2,2-3,,,
5.23281,3,w3,,,
5.3328,4,2-3,,,
5.63277,1,w3,,,
5.966069999999999,2,w3,,,
6.266039999999999,4,w3,,,
6.49935,1,j3-4,,,
7.16595,2,j3-4,,,
7.56591,1,w4,,,
7.8325499999999995,3,j3-4,,,
7.8325499999999995,4,j3-4,,,
8.23251,2,w4,,,
8.265839999999999,1,4-1,,,
8.53248,2,4-1,,,
8.79912,3,4-1,,,
8.89911,4,w4,,,
9.06576,4,4-1,,,
9.19908,1,w1,,,
9.3324,1,1-2,,,
9.46572,2,w1,,,
9.599039999999999,2,1-2,,,
9.73236,3,w1,,,
9.86568,3,1-2,,,
9.998999999999999,4,w1,,,
10.13232,4,1-2,,,
10.26564,1,w2,,,
10.53228,2,w2,,,
10.53228,1,j2-3,,,
10.798919999999999,3,w2,,,
11.06556,4,w2,,,
11.59884,1,w3,,,
11.89881,2,j2-3,,,
12.96537,2,w3,,,
13.232009999999999,3,j2-3,,,
13.232009999999999,4,j2-3,,,
13.79862,MOT_control_all,zoom1,,
14.165249999999999,1,3-4,,f1,
14.29857,4,w3,,,
14.29857,3,w3,,,
14.69853,1,lp4,,,
15.565109999999999,1,4-1,,,
16.331699999999998,1,j1-2,,,
17.164949999999997,1,lp2,,,
17.49825,MOT_control_all,zoom2,,
17.93154,1,2-3,,b0,
17.93154,3,3-4,,f1,
18.59814,3,lp4,,,
18.86478,1,w3,,,
19.798019999999998,3,4-1,,,
20.56461,3,1-2,,,
21.06456,3,j2-3,,,
21.831149999999997,3,lp3,,,
21.997799999999998,MOT_control_all,zoom3,,
22.36443,3,3-4,,b0,
22.36443,2,3-4,,f1,
23.16435,2,4-1,,,
23.29767,3,w4,,,
23.830949999999998,2,j1-2,,,
