id,sec,type,startPos,finishPos,status,sync,groupId,visible,size,distance
1,0,100,0,0,1530,0,0,0,,
2,0,91,,,,0,0,,,0
3,0,93,,,100,0,0,,,
4,2.8125,1,2,1,0,0,0,,,2.8125
5,2.929688,1,2,3,0,0,0,,,2.929688
6,2.988281,1,2,2,0,0,0,,,2.988281
7,3.046875,1,2,3,0,0,0,,,3.046875
8,3.164063,1,2,1,0,0,0,,,3.164063
9,3.28125,1,3,4,0,0,0,,,3.28125
10,3.398438,1,3,2,0,0,0,,,3.398438
11,3.515625,1,3,4,0,0,0,,,3.515625
12,3.632813,1,2,3,0,0,0,,,3.632813
13,3.75,1,4,5,0,1,0,,,3.75
14,3.75,3,2,3,0,1,1,,,3.75
15,3.759766,9,3,5,23,0,172,-90,80,3.759766
16,3.759766,9,3,4,15,0,173,-90,80,3.759766
17,3.759766,9,3,3,19,0,174,-90,80,3.759766
18,3.867188,3,2,2,0,0,1,,,3.867188
19,3.984375,1,4,4,0,1,0,,,3.984375
20,3.984375,3,2,1,0,1,1,,,3.984375
21,4.101563,1,4,5,0,1,0,,,4.101563
22,4.101563,3,2,1,2,1,1,,,4.101563
23,4.160156,1,2,2,2,0,1,,,4.160156
24,4.335938,1,4,5,0,0,0,,,4.335938
25,4.453125,1,4,5,0,1,0,,,4.453125
26,4.453125,3,2,3,0,1,2,,,4.453125
27,4.570313,3,2,2,0,0,2,,,4.570313
28,4.6875,1,4,4,0,1,0,,,4.6875
29,4.6875,3,2,1,0,1,2,,,4.6875
30,4.804688,1,4,5,0,1,0,,,4.804688
31,4.804688,3,2,1,2,1,2,,,4.804688
32,4.863281,1,2,2,2,0,2,,,4.863281
33,5.039063,1,3,5,0,0,0,,,5.039063
34,5.126953,9,1,1,18,0,174,-90,20,5.126953
35,5.15625,1,3,5,0,1,0,,,5.15625
36,5.15625,3,3,4,0,1,3,,,5.15625
37,5.273438,3,3,3,0,0,3,,,5.273438
38,5.390625,1,3,4,0,1,0,,,5.390625
39,5.390625,3,3,2,0,1,3,,,5.390625
40,5.390625,9,1,1,14,0,173,-90,20,5.390625
41,5.507813,1,3,5,0,1,0,,,5.507813
42,5.507813,3,3,2,2,1,3,,,5.507813
43,5.566406,1,3,3,2,0,3,,,5.566406
44,5.625,1,3,4,0,0,0,,,5.625
45,5.625,9,1,1,22,0,172,-90,20,5.625
46,5.742188,1,3,2,0,0,0,,,5.742188
47,5.859375,1,4,5,0,0,0,,,5.859375
48,5.9375,1,3,2,0,0,0,,,5.9375
49,6.015625,1,3,4,0,0,0,,,6.015625
50,6.09375,1,3,2,0,0,0,,,6.09375
51,6.171875,1,3,4,0,0,0,,,6.171875
52,6.25,1,3,2,0,0,0,,,6.25
53,6.328125,1,4,5,0,0,0,,,6.328125
54,6.40625,1,2,1,0,0,0,,,6.40625
55,6.484375,1,4,3,0,0,0,,,6.484375
56,6.5625,1,3,2,0,0,0,,,6.5625
57,6.640625,1,4,3,0,0,0,,,6.640625
58,6.71875,1,2,1,0,0,0,,,6.71875
59,6.796875,1,3,2,0,0,0,,,6.796875
60,6.875,1,2,1,0,0,0,,,6.875
61,6.953125,1,3,3,0,0,0,,,6.953125
62,7.03125,1,2,2,0,0,0,,,7.03125
63,7.109375,1,3,4,0,0,0,,,7.109375
64,7.1875,1,2,3,0,0,0,,,7.1875
65,7.265625,1,3,5,0,0,0,,,7.265625
66,7.5,1,4,5,0,1,0,,,7.5
67,7.5,3,2,3,0,1,4,,,7.5
68,7.509766,9,3,1,23,0,177,-90,80,7.509766
69,7.509766,9,3,2,15,0,176,-90,80,7.509766
70,7.509766,9,3,3,19,0,175,-90,80,7.509766
71,7.617188,3,2,2,0,0,4,,,7.617188
72,7.734375,1,4,4,0,1,0,,,7.734375
73,7.734375,3,2,1,0,1,4,,,7.734375
74,7.851563,1,4,5,0,1,0,,,7.851563
75,7.851563,3,2,1,2,1,4,,,7.851563
76,7.910156,1,2,2,2,0,4,,,7.910156
77,8.085938,1,4,5,0,0,0,,,8.085938
78,8.203125,1,4,5,0,1,0,,,8.203125
79,8.203125,3,2,3,0,1,5,,,8.203125
80,8.320313,3,2,2,0,0,5,,,8.320313
81,8.4375,1,4,4,0,1,0,,,8.4375
82,8.4375,3,2,1,0,1,5,,,8.4375
83,8.554688,1,4,5,0,1,0,,,8.554688
84,8.554688,3,2,1,2,1,5,,,8.554688
85,8.613281,1,2,2,2,0,5,,,8.613281
86,8.789063,1,3,5,0,0,0,,,8.789063
87,8.876953,9,5,5,18,0,175,-90,20,8.876953
88,8.90625,1,3,5,0,1,0,,,8.90625
89,8.90625,3,3,4,0,1,6,,,8.90625
90,9.023438,3,3,3,0,0,6,,,9.023438
91,9.140625,1,3,4,0,1,0,,,9.140625
92,9.140625,3,3,2,0,1,6,,,9.140625
93,9.140625,9,5,5,14,0,176,-90,20,9.140625
94,9.257813,1,3,5,0,1,0,,,9.257813
95,9.257813,3,3,2,2,1,6,,,9.257813
96,9.316406,1,3,3,2,0,6,,,9.316406
97,9.375,1,3,4,0,0,0,,,9.375
98,9.375,9,5,5,22,0,177,-90,20,9.375
99,9.492188,1,3,2,0,0,0,,,9.492188
100,9.609375,1,3,5,0,0,0,,,9.609375
101,9.6875,1,3,2,0,0,0,,,9.6875
102,9.765625,1,3,4,0,0,0,,,9.765625
103,9.84375,1,1,2,0,0,0,,,9.84375
104,9.902344,1,4,3,0,0,0,,,9.902344
105,9.960938,1,1,2,0,0,0,,,9.960938
106,10.019531,1,3,5,0,0,0,,,10.019531
107,10.078125,1,3,1,0,0,0,,,10.078125
108,10.195313,1,2,1,0,1,0,,,10.195313
109,10.195313,1,3,4,0,1,0,,,10.195313
110,10.3125,1,2,3,0,0,0,,,10.3125
111,10.429688,1,3,4,0,1,0,,,10.429688
112,10.429688,1,2,1,0,1,0,,,10.429688
113,10.625,1,3,4,0,0,0,,,10.625
114,10.703125,1,3,2,0,0,0,,,10.703125
115,10.78125,1,3,1,0,1,0,,,10.78125
116,10.78125,1,3,5,0,1,0,,,10.78125
117,10.898438,1,3,4,0,0,0,,,10.898438
118,11.015625,1,3,3,0,0,0,,,11.015625
119,11.132813,1,3,2,0,0,0,,,11.132813
120,11.25,3,1,2,0,1,7,,,11.25
121,11.25,1,3,5,0,1,0,,,11.25
122,11.25,9,3,5,44,0,179,,130,11.25
123,11.259766,9,3,5,44,0,179,,130,11.259766
124,11.484375,1,3,4,0,0,0,,,11.484375
125,11.484375,9,3,4,145,0,180,,130,11.484375
126,11.494141,9,3,4,145,0,180,,130,11.494141
127,11.71875,1,3,3,0,0,0,,,11.71875
128,11.71875,9,3,3,70,0,181,,130,11.71875
129,11.728516,9,3,3,70,0,181,,130,11.728516
130,11.953125,1,3,5,0,0,0,,,11.953125
131,11.953125,9,3,5,75,0,182,,130,11.953125
132,11.962891,9,3,5,75,0,182,,130,11.962891
133,12.1875,1,3,4,0,0,0,,,12.1875
