time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,1,0
3.111111,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
4.444444,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
4.888888,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
6.222222,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
6.666666,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
7.999999,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
15.555555,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
16.888888,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
17.333333,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
18.666666,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
19.111111,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
20.444444,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
20.888888,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,135,0
22.666667,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,38,0
24.444444,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
24.888889,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,135,0
30.222222,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
31.555556,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
32,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,135,0
51.555556,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
52.888889,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
53.333333,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
54.666667,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
55.111111,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
56.444444,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
56.888889,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
58.222222,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
58.666667,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
60,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
60.444444,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
61.777778,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
62.222222,Uhoi,5,Random2,White01,White01,,,,,,,,,Pause,135,8
63.111111,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
63.444444,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,4
64,Uhoi,5,Random2,White01,White01,,,,,,,,,Pause,135,8
64.888889,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,135,0
69.333333,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,45,0
70.666667,Uhoi,5,Random2,White01,White01,,,,,,,,,Uhoi,135,8
71.111111,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
71.444444,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
71.888889,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
72.333333,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
72.777778,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
73.222222,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
73.666667,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
74.111111,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
74.555556,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
75,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
75.444444,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
75.888889,Uhoi,5,Random2,White01,White01,,,,,,,,,Oioi,202.5,1
