time,lyrics,size
0.00 ,,
21.583 ,"Yeah, Snow＊Love",
24.767 ,,
37.517 ,ねぇ 「寒くなったね？」,
40.600 ,久しぶりに会ったから,
44.750 ,ねぇ　話すことも,
47.683 ,たくさんあったのに,
52.133 ,急に「キレイだね」なんて言うんだから,
58.617 ,勘違いして　目線逸らせば（hi hi）,
63.567 ,ひとひら（hi hi）,
65.383,雪の花が,
67.817,"Yeah, Snow＊Love",
69.150,目を見るなんてできないよ,
72.083,このドキドキ止めてよ　Oh yeah yeah,
75.976,騒いでる（foo foo）,
77.867,ハートが（foo foo）,
79.933,もどかしくて仕方ないんだ,
83.417,触れたら一瞬で溶けて,
86.300,この想いがバレちゃう　Oh yeah yeah,
90.283,ふとそんな（foo foo）,
92.133,気がして（foo foo）,
94.267,また空を見てるだけ,
96.700,Snow＊Love,
102.517,ずっとこのまま,
109.617,"Oh yeah yeah, Snow＊Love",
115.100,,
