time,lyrics,size
0,,
1.567,メグリアッテ　集まって,
8.017,始まった奇跡,
10.283,かけがえのない輝き,
16.567,永遠の物語,
19.35,EVER&EVER FOREVER,
27.8,,
35.917,ひとつしかないココロに,
38.717,憧れ　めいっぱい詰め込んで,
42.367,未来の入り口を開けたあの日,
45.683,感動のステージへ,
47.6,ガラスの靴でみんなと,
52.483,見えない階段　駆け上がった,
55.45,一人一つずつの星は今,
61.217,満天の星だよね,
64.35,ユニゾンで歌う歌　絆になる,
69.933,アンコールまで歌い切っても,
74.117,夢の舞踏会は夢じゃないから,
82.483,ササエアッテ　伝わって,
88.767,繋がった魔法,
91.383,星たちのストーリー,
93.65,メグリアッテ　集まって,
99.933,始まった奇跡,
102.367,かけがえのない輝き,
107.95,こんなに遠くまで来れたのは,
111.45,みんな一緒だったから,
114.233,世界でたった一つの FOREVER,
119.3,かけがえのないヒストリー,
122.083,可愛さも　凛々しさも　情熱も,
125.4,EVER&EVER FOREVER,
128.183,STARLIGHT EVERAFTER,
130.633,永遠の物語,
138.45,,
