time,charapos,busid,busvalue,effectname,effecttime,effectvalue,panning,volume
0,,1,,MasterOut,0,1,,
0.1,,1,,BUS_0007,0,0.1,,
0.2,,2,,MasterOut,0,1,,
0.3,,2,,BUS_0007,0,0.1,,
0.4,,3,,MasterOut,0,1,,
0.5,,3,,BUS_0007,0,0.1,,
0.6,,4,,MasterOut,0,1,,
0.7,,4,,BUS_0007,0,0.1,,
0.8,,5,,MasterOut,0,1,,
0.9,,5,,BUS_0007,0,0,,
1,,6,,MasterOut,0,1,,
1.1,,6,,BUS_0007,0,0,,
1.2,1,1,1,,,,0,0.78
1.3,2,2,1,,,,0,0
1.4,3,3,1,,,,0,0
1.5,4,4,1,,,,0,0
1.6,5,5,1,,,,0,0
1.7,6,6,1,,,,0,0.6
1.8,7,6,1,,,,0,0.6
1.9,8,6,1,,,,0,0.6
2,9,6,1,,,,0,0.6
2.1,10,6,1,,,,0,0.6
19.368,1,1,1,,,,0,0.53
19.368,2,2,1,,,,-5,0.39
19.368,3,3,1,,,,5,0.39
22.363,1,1,1,,,,0,0
22.363,2,2,1,,,,0,0
22.363,3,3,1,,,,0,0
22.363,5,5,1,,,,0,0.78
28.142,5,5,1,,,,0,0
28.142,4,4,1,,,,0,0.78
28.142,6,6,1,,,,0,0
28.142,7,6,1,,,,0,0
28.142,8,6,1,,,,0,0.78
28.142,9,6,1,,,,0,0
28.142,10,6,1,,,,0,0
37.604,4,4,1,,,,0,0
37.604,3,3,1,,,,0,0.78
37.604,8,6,1,,,,0,0
37.604,6,6,1,,,,0,0.78
37.604,9,6,1,,,,0,0.78
37.604,10,6,1,,,,0,0.78
43.125,3,3,1,,,,0,0
43.125,2,2,1,,,,0,0.78
45.226,6,6,1,,,,0,0
45.226,8,6,1,,,,0,0.78
47.989,2,2,1,,,,0,0
47.989,1,1,1,,,,0,0.78
50.631,10,6,1,,,,0,0
50.631,7,6,1,,,,0,0.78
53.333,1,1,1,,,,0,0
53.333,5,5,1,,,,0,0.78
55.395,5,5,1,,,,0,0
55.395,4,4,1,,,,0,0.78
56.955,4,4,1,,,,-5,0.56
56.955,5,5,1,,,,5,0.56
59.543,4,4,1,,,,0,0
59.543,5,5,1,,,,0,0
59.543,2,2,1,,,,0,0.78
65.483,2,2,1,,,,0,0
65.483,5,5,1,,,,0,0.78
68.207,5,5,1,,,,0,0
68.207,3,3,1,,,,0,0.78
70.8,1,1,1,,,,-5,0.56
70.8,3,3,1,,,,5,0.56
71.627,8,6,1,,,,0,0
71.627,10,6,1,,,,0,0.78
74.954,1,1,1,,,,0,0.53
74.954,2,2,1,,,,-7,0.39
74.954,3,3,1,,,,7,0.39
74.954,4,4,1,,,,-15,0.3
74.954,5,5,1,,,,15,0.3
86.296,6,6,1,,,,0,0.6
86.296,7,6,1,,,,0,0.6
86.296,8,6,1,,,,0,0.6
86.296,9,6,1,,,,0,0.6
86.296,10,6,1,,,,0,0.6
94.554,1,1,1,,,,0,0.78
94.554,2,2,1,,,,0,0
94.554,3,3,1,,,,0,0
94.554,4,4,1,,,,0,0
94.554,5,5,1,,,,0,0
96.996,1,1,1,,,,0,0
96.996,2,2,1,,,,0,0.78
99.599,2,2,1,,,,0,0
99.599,3,3,1,,,,0,0.53
99.599,4,4,1,,,,-7,0.39
99.599,5,5,1,,,,7,0.39
102.302,1,1,1,,,,0,0.53
102.302,2,2,1,,,,-7,0.39
102.302,3,3,1,,,,7,0.39
102.302,4,4,1,,,,-15,0.3
102.302,5,5,1,,,,15,0.3
